driver_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
mick_schumacher,-0.8946727953072192,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
norris,1.3926982020571734,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
ocon,0.6834913537079786,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
perez,1.0428292866256044,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
piastri,-0.25375588287445905,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
pietro_fittipaldi,-0.13045840601876715,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
raikkonen,-0.048736259692823955,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
ricciardo,-0.5803875839494466,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
russell,0.0901934243809845,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
sainz,1.1379213660023586,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
sargeant,-1.0712242724352328,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
sirotkin,-0.13448127966639875,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
stroll,-0.5820191226853494,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
tsunoda,-0.8284068408186764,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
vandoorne,-0.18361861234356,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
vettel,-0.6228242116594719,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
zhou,-0.800776600139948,-finish_position,10.0,0.97,2023,22,Abu Dhabi Grand Prix,125,2080,124
aitken,-0.04389659695156979,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
albon,0.39300022486592356,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
alonso,1.687199148320501,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
bottas,0.0692626315383245,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
brendon_hartley,-0.11758991414688949,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
de_vries,-1.2706119568460514,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
ericsson,-0.10376164142917155,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
gasly,0.33379823702332523,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
giovinazzi,-0.43189339391732934,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
grosjean,-0.07450766647439802,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
hamilton,1.407800498676236,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
hulkenberg,-0.6989459628752676,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
kevin_magnussen,-0.8464151874930191,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
kubica,-0.5087657137698653,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
kvyat,0.02640566774930647,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
latifi,-1.4707493272276362,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
lawson,-0.27835656664155034,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
leclerc,1.4645907219680132,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
max_verstappen,3.0905730161429665,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
mazepin,-1.095188221893572,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
mick_schumacher,-0.8460275889782306,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
norris,1.4091148741012487,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
ocon,0.6482718814210362,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
perez,1.0471962387414344,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
piastri,-0.14535883199456182,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
pietro_fittipaldi,-0.12467506745665605,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
raikkonen,-0.0012425905994200301,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
ricciardo,-0.5792781078670605,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
russell,0.17940886429838712,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
sainz,1.1142822872873606,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
sargeant,-1.1450661724329583,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
sirotkin,-0.12727300343146195,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
stroll,-0.5741422738579449,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
tsunoda,-0.7509474614669815,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
vandoorne,-0.18105786430491266,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
vettel,-0.6086825094460447,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
zhou,-0.8464706706315144,-finish_position,10.0,0.97,2024,1,Bahrain Grand Prix,126,2099,125
aitken,-0.040718394373300514,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
albon,0.3970425174280919,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
alonso,1.7522824245151725,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
bottas,-0.19849781758934745,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
brendon_hartley,-0.10989609718135929,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
de_vries,-1.2605697543138412,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
ericsson,-0.06196288812037686,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
gasly,0.19482437989620502,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
giovinazzi,-0.45678036829162816,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
grosjean,-0.06329098686207804,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
hamilton,1.3660030008709523,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
hulkenberg,-0.7400684296544839,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
kevin_magnussen,-0.7488271339003721,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
kubica,-0.48373523817786296,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
kvyat,0.02664738806486211,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
latifi,-1.3695010927576743,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
lawson,-0.289816796652174,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
leclerc,1.5238271044779037,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
max_verstappen,3.1258803194975675,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
mazepin,-1.058623950983175,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
mick_schumacher,-0.8087977749297838,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
norris,1.4397629040497468,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
ocon,0.5968486263524416,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
perez,1.135389703043407,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
piastri,-0.09561740542898495,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
pietro_fittipaldi,-0.11986230448059779,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
raikkonen,-0.03098229987216891,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
ricciardo,-0.6500733065759383,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
russell,0.24585751378434145,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
sainz,1.2007202887719308,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
sargeant,-1.3381274354750232,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
sirotkin,-0.11552350462609437,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
stroll,-0.48808757128418273,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
tsunoda,-0.8773509950545338,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
vandoorne,-0.17580345838752687,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
vettel,-0.5420375387922772,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
zhou,-0.8805336269878435,-finish_position,10.0,0.97,2024,2,Saudi Arabian Grand Prix,127,2119,126
aitken,-0.03949524815944852,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
albon,0.4392880512727708,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
alonso,1.832993314426084,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
bearman,-0.015619990628436057,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
bottas,-0.36929030968080845,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
brendon_hartley,-0.10319702279885633,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
de_vries,-1.241980046720151,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
ericsson,-0.02008410732841793,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
gasly,0.2197781767867531,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
giovinazzi,-0.4941621891822293,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
grosjean,-0.06996878990924367,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
hamilton,1.2944875432609837,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
hulkenberg,-0.617337143093642,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
kevin_magnussen,-0.7171260569439762,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
kubica,-0.4743268186284477,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
kvyat,0.030578716677372053,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
latifi,-1.3427395702837188,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
lawson,-0.2900332388772865,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
leclerc,1.6131101798864493,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
max_verstappen,3.1535450499104836,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
mazepin,-1.0430875805577278,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
mick_schumacher,-0.8189485875676906,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
norris,1.3756312565784503,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
ocon,0.5457131214342656,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
perez,1.2118419007911694,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
piastri,0.0721688014694199,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
pietro_fittipaldi,-0.11770002281537408,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
raikkonen,-0.07214213971578758,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
ricciardo,-0.7835424253404872,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
russell,0.2779277955469814,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
sainz,1.2162341417967106,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
sargeant,-1.3157511941409046,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
sirotkin,-0.11184719335601465,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
stroll,-0.4665650799008774,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
tsunoda,-0.9615704857839581,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
vandoorne,-0.17405850986335583,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
vettel,-0.5218934541055826,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
zhou,-1.1008308444554749,-finish_position,10.0,0.97,2024,3,Australian Grand Prix,128,2137,127
aitken,-0.038729078875593057,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
albon,0.4468255008940949,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
alonso,1.8089494577338223,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
bearman,-0.022852690635864526,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
bottas,-0.44734938510655897,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
brendon_hartley,-0.10164796442520291,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
de_vries,-1.2101867047458281,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
ericsson,-0.010492959346986292,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
gasly,0.1778921934346295,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
giovinazzi,-0.5122256671143547,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
grosjean,-0.09058742679477327,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
hamilton,1.2796976456790938,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
hulkenberg,-0.5192093329405806,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
kevin_magnussen,-0.6808535224509769,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
kubica,-0.4672695029795251,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
kvyat,0.0299094235816387,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
latifi,-1.3406397335023144,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
lawson,-0.2767016154681767,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
leclerc,1.6234060384849278,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
max_verstappen,3.1278769793179757,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
mazepin,-1.0437859842862343,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
mick_schumacher,-0.8653647947995068,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
norris,1.3987170754713076,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
ocon,0.41864822541467167,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
perez,1.1912160139674453,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
piastri,0.19351419362443759,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
pietro_fittipaldi,-0.11693765527052771,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
raikkonen,-0.09906844447174128,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
ricciardo,-0.8474378451793294,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
russell,0.26702349169768763,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
sainz,1.2654714960218965,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
sargeant,-1.3172166456674286,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
sirotkin,-0.1104367045118884,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
stroll,-0.3804841981705039,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
tsunoda,-0.823084826179799,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
vandoorne,-0.17433304498107707,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
vettel,-0.5378630179229678,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
zhou,-1.194388989495887,-finish_position,10.0,0.97,2024,4,Japanese Grand Prix,129,2153,128
aitken,-0.037269849106588135,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
albon,0.457147911223574,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
alonso,1.883058196708967,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
bearman,-0.02417661462756099,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
bottas,-0.4856525580618068,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
brendon_hartley,-0.09893379039669918,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
de_vries,-1.18873173473042,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
ericsson,-0.0068515833611809025,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
gasly,0.0788623219403318,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
giovinazzi,-0.5089565045336016,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
grosjean,-0.096893391099867,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
hamilton,1.2152801890407152,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
hulkenberg,-0.45706021955337944,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
kevin_magnussen,-0.6904797694972644,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
kubica,-0.45304142328022257,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
kvyat,0.0270954412814961,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
latifi,-1.306693057211883,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
lawson,-0.27407552570473587,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
leclerc,1.6234703595159474,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
max_verstappen,3.121733563890391,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
mazepin,-1.028572304647042,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
mick_schumacher,-0.874612443137331,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
norris,1.4325358166096742,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
ocon,0.37477232460882837,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
perez,1.2278763113428102,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
piastri,0.20297570222777073,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
pietro_fittipaldi,-0.11451572081614421,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
raikkonen,-0.10396683902635176,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
ricciardo,-0.8552550417364099,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
russell,0.2790408246686897,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
sainz,1.304817728619035,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
sargeant,-1.420367389680974,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
sirotkin,-0.10595421941893059,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
stroll,-0.42486526858211493,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
tsunoda,-0.7938550181153633,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
vandoorne,-0.17037269167377306,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
vettel,-0.5212651627324509,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
zhou,-1.1862485709461443,-finish_position,10.0,0.97,2024,5,Chinese Grand Prix,130,2170,129
aitken,-0.035884517220027404,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
albon,0.4717431040107393,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
alonso,1.918187967714157,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
bearman,-0.023526769446519175,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
bottas,-0.47603144430495936,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
brendon_hartley,-0.09620234068875497,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
de_vries,-1.1686847938096794,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
ericsson,-0.005360977354574562,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
gasly,0.023555517908046227,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
giovinazzi,-0.5046374479090499,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
grosjean,-0.09977625256525463,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
hamilton,1.150695299618953,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
hulkenberg,-0.35642321987531334,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
kevin_magnussen,-0.7785761523921921,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
kubica,-0.43926964540736974,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
kvyat,0.02409202142158272,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
latifi,-1.2738920326896854,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
lawson,-0.2725202628871166,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
leclerc,1.6389934498536127,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
max_verstappen,3.1240834422741353,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
mazepin,-1.0098444978136687,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
mick_schumacher,-0.8749743971764935,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
norris,1.521298684401638,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
ocon,0.3799290288961798,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
perez,1.2445121796443492,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
piastri,0.19589304256541795,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
pietro_fittipaldi,-0.11177256701225931,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
raikkonen,-0.10715094165404805,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
ricciardo,-0.863773880717002,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
russell,0.31600905940054186,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
sainz,1.3023161299880177,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
sargeant,-1.514022586730167,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
sirotkin,-0.10171833113314432,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
stroll,-0.5267350639540044,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
tsunoda,-0.7984068350419175,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
vandoorne,-0.16759220028524463,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
vettel,-0.4882373344694339,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
zhou,-1.216294435159475,-finish_position,10.0,0.97,2024,6,Miami Grand Prix,131,2187,130
aitken,-0.0342303197319566,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
albon,0.3279231521899771,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
alonso,1.9233705706402127,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
bearman,-0.022371319931961266,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
bottas,-0.5532137763410889,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
brendon_hartley,-0.09273800520272982,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
de_vries,-1.129799807704989,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
ericsson,0.0034979045129538205,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
gasly,0.009442611460163841,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
giovinazzi,-0.505084173244377,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
grosjean,-0.09359385028707161,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
hamilton,1.162928407633071,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
hulkenberg,-0.26489810020638316,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
kevin_magnussen,-0.9161613304438928,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
kubica,-0.4238423264904985,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
kvyat,0.02992387001357935,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
latifi,-1.2271934318417412,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
lawson,-0.2546841676069845,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
leclerc,1.6866358788155524,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
max_verstappen,3.117642039600314,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
mazepin,-0.981260687717461,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
