season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count
2022,9,Canadian Grand Prix,russell,mercedes,8,4,Finished,12.0,70,russell_2022_9,0,70.0,82.77242857142856,76.418,22.76010144927536,26.294485714285713,33.611085714285714,MEDIUM,HARD,26.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,leclerc,ferrari,19,5,Finished,10.0,70,leclerc_2022_9,0,70.0,82.8132142857143,75.901,23.180855072463768,26.354414285714284,33.13254285714285,HARD,HARD,41.0,2.0,1.0,1.0
2022,9,Canadian Grand Prix,ocon,alpine,7,6,Finished,8.0,70,ocon_2022_9,0,70.0,82.93781428571428,77.11,22.987304347826086,26.475257142857142,33.380585714285715,MEDIUM,MEDIUM,30.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,bottas,alfa,11,7,Finished,6.0,70,bottas_2022_9,0,70.0,82.9572,76.927,23.336,26.329085714285714,33.18015714285714,HARD,HARD,49.0,2.0,1.0,1.0
2022,9,Canadian Grand Prix,zhou,alfa,10,8,Finished,4.0,70,zhou_2022_9,0,70.0,82.98155714285714,76.578,23.31908695652174,26.37485714285714,33.181485714285714,MEDIUM,HARD,30.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,alonso,alpine,2,9,Finished,2.0,70,alonso_2022_9,0,70.0,82.95288571428571,77.01,22.90904347826087,26.434700000000003,33.54507142857143,MEDIUM,MEDIUM,28.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,stroll,aston_martin,17,10,Finished,1.0,70,stroll_2022_9,0,70.0,83.14255714285714,77.421,23.420985507246378,26.2826,33.30814285714286,HARD,HARD,47.0,2.0,1.0,1.0
2022,9,Canadian Grand Prix,ricciardo,mclaren,9,11,Finished,0.0,70,ricciardo_2022_9,0,70.0,83.21148571428571,77.932,23.231434782608698,26.400542857142856,33.47618571428571,MEDIUM,HARD,30.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,vettel,aston_martin,16,12,Finished,0.0,70,vettel_2022_9,0,70.0,83.2286,77.956,23.151333333333334,26.367214285714283,33.5798,MEDIUM,HARD,51.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,albon,williams,12,13,Finished,0.0,70,albon_2022_9,0,70.0,83.23785714285714,77.951,23.45675362318841,26.38725714285714,33.274385714285714,MEDIUM,HARD,30.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,gasly,alphatauri,15,14,Finished,0.0,70,gasly_2022_9,0,70.0,83.24199999999999,77.81,23.45840579710145,26.187528571428572,33.45655714285714,MEDIUM,HARD,34.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,norris,mclaren,14,15,Finished,0.0,70,norris_2022_9,0,70.0,83.27002857142857,77.495,23.232695652173913,26.306285714285714,33.604957142857145,HARD,HARD,28.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,latifi,williams,18,16,Finished,0.0,70,latifi_2022_9,0,70.0,83.45335714285714,78.54,23.606927536231883,26.410942857142857,33.28615714285714,MEDIUM,HARD,33.0,3.0,2.0,2.0
2022,9,Canadian Grand Prix,kevin_magnussen,haas,5,17,Finished,0.0,70,kevin_magnussen_2022_9,0,70.0,83.57052857142857,78.046,23.355014492753625,26.28282857142857,33.848885714285714,MEDIUM,HARD,63.0,2.0,1.0,1.0
2022,9,Canadian Grand Prix,tsunoda,alphatauri,20,18,Accident,0.0,47,tsunoda_2022_9,0,47.0,81.89663829787234,78.309,23.121239130434784,25.93676595744681,32.604404255319146,MEDIUM,HARD,38.0,2.0,2.0,1.0
2022,9,Canadian Grand Prix,mick_schumacher,haas,6,19,Engine,0.0,18,mick_schumacher_2022_9,0,19.0,82.86722222222221,78.967,23.30329411764706,26.661777777777775,32.532333333333334,MEDIUM,MEDIUM,19.0,1.0,0.0,0.0
2022,9,Canadian Grand Prix,perez,red_bull,13,20,Gearbox,0.0,7,perez_2022_9,0,8.0,81.366,78.844,22.607833333333332,25.905714285714286,31.597285714285714,HARD,HARD,8.0,1.0,0.0,0.0
2022,10,British Grand Prix,sainz,ferrari,1,1,Finished,25.0,52,sainz_2022_10,0,52.0,94.32280851063828,90.813,32.67136,40.34411538461538,27.300596153846154,MEDIUM,MEDIUM,19.0,4.0,3.0,3.0
2022,10,British Grand Prix,perez,red_bull,4,2,Finished,18.0,52,perez_2022_10,0,52.0,97.3095306122449,90.937,32.60452,40.089470588235294,26.638901960784313,MEDIUM,MEDIUM,35.0,4.0,3.0,3.0
2022,10,British Grand Prix,hamilton,mercedes,5,3,Finished,16.0,52,hamilton_2022_10,0,52.0,95.492125,90.51,32.5182,40.566250000000004,27.251461538461538,MEDIUM,MEDIUM,32.0,4.0,3.0,3.0
2022,10,British Grand Prix,leclerc,ferrari,3,4,Finished,12.0,52,leclerc_2022_10,0,52.0,95.70135416666666,91.282,32.30546,40.63961538461539,27.48878846153846,MEDIUM,HARD,27.0,3.0,2.0,2.0
2022,10,British Grand Prix,alonso,alpine,7,5,Finished,10.0,52,alonso_2022_10,0,52.0,98.37809999999999,91.609,32.107,40.63917307692308,27.42453846153846,MEDIUM,MEDIUM,32.0,4.0,3.0,3.0
2022,10,British Grand Prix,norris,mclaren,6,6,Finished,8.0,52,norris_2022_10,0,52.0,97.42567346938776,91.645,32.33868,40.79459615384615,27.206115384615387,MEDIUM,MEDIUM,34.0,4.0,3.0,3.0
2022,10,British Grand Prix,max_verstappen,red_bull,2,7,Finished,6.0,52,max_verstappen_2022_10,0,52.0,97.74702040816327,92.135,33.06114,40.53901923076923,27.080134615384615,SOFT,MEDIUM,16.0,5.0,4.0,4.0
2022,10,British Grand Prix,mick_schumacher,haas,19,8,Finished,4.0,52,mick_schumacher_2022_10,0,52.0,98.78227999999999,92.109,32.0686,40.20474509803922,26.82194117647059,MEDIUM,HARD,20.0,4.0,3.0,3.0
2022,10,British Grand Prix,vettel,aston_martin,18,9,Finished,2.0,52,vettel_2022_10,0,52.0,98.75674000000001,92.471,32.08042,40.03805882352941,27.042,SOFT,MEDIUM,35.0,4.0,3.0,3.0
2022,10,British Grand Prix,kevin_magnussen,haas,17,10,Finished,1.0,52,kevin_magnussen_2022_10,0,52.0,98.85244,92.661,31.90156,40.55346153846154,27.670846153846153,SOFT,MEDIUM,30.0,3.0,2.0,2.0
2022,10,British Grand Prix,stroll,aston_martin,20,11,Finished,0.0,52,stroll_2022_10,0,52.0,99.86974509803922,92.379,31.77074,40.34749019607843,27.024470588235296,MEDIUM,MEDIUM,26.0,4.0,3.0,3.0
2022,10,British Grand Prix,latifi,williams,10,12,Finished,0.0,52,latifi_2022_10,0,52.0,100.08972549019607,93.286,32.272600000000004,40.41886274509804,26.86105882352941,SOFT,SOFT,20.0,4.0,3.0,3.0
2022,10,British Grand Prix,ricciardo,mclaren,14,13,Finished,0.0,52,ricciardo_2022_10,0,52.0,98.92147999999999,92.644,32.544180000000004,40.6194423076923,27.21223076923077,MEDIUM,MEDIUM,20.0,5.0,4.0,4.0
2022,10,British Grand Prix,tsunoda,alphatauri,13,14,Finished,0.0,52,tsunoda_2022_10,0,52.0,101.23160784313725,93.832,32.30684,41.345711538461536,27.458192307692308,MEDIUM,SOFT,21.0,4.0,3.0,3.0
2022,10,British Grand Prix,ocon,alpine,15,15,Fuel pump,0.0,37,ocon_2022_10,0,38.0,101.55108333333334,93.537,31.559800000000003,39.29316666666667,27.92081081081081,MEDIUM,SOFT,21.0,3.0,2.0,2.0
2022,10,British Grand Prix,gasly,alphatauri,11,16,Collision damage,0.0,26,gasly_2022_10,0,26.0,100.90948,94.275,32.82833333333333,40.832884615384614,27.99846153846154,MEDIUM,SOFT,15.0,3.0,3.0,2.0
2022,10,British Grand Prix,bottas,alfa,12,17,Gearbox,0.0,20,bottas_2022_10,0,20.0,101.37231578947369,95.103,31.91144444444444,40.646842105263154,27.252,MEDIUM,MEDIUM,19.0,2.0,2.0,1.0
2022,10,British Grand Prix,russell,mercedes,8,18,Collision,0.0,0,russell_2022_10,0,1.0,,,,,,HARD,HARD,1.0,1.0,0.0,0.0
2022,10,British Grand Prix,zhou,alfa,9,19,Collision,0.0,0,zhou_2022_10,0,1.0,,,,,,MEDIUM,MEDIUM,1.0,1.0,0.0,0.0
2022,10,British Grand Prix,albon,williams,16,20,Collision,0.0,0,albon_2022_10,0,1.0,,,,,,SOFT,SOFT,1.0,1.0,0.0,0.0
2022,11,Austrian Grand Prix,leclerc,ferrari,2,1,Finished,25.0,71,leclerc_2022_11,0,71.0,71.32833802816901,67.583,18.371685714285714,31.43750704225352,21.485070422535212,MEDIUM,MEDIUM,32.0,3.0,3.0,3.0
2022,11,Austrian Grand Prix,max_verstappen,red_bull,1,2,Finished,19.0,71,max_verstappen_2022_11,0,71.0,71.34991549295775,67.275,18.370457142857145,31.47361971830986,21.477267605633802,MEDIUM,MEDIUM,35.0,3.0,3.0,3.0
2022,11,Austrian Grand Prix,hamilton,mercedes,8,3,Finished,15.0,71,hamilton_2022_11,0,71.0,71.90885915492959,69.0,18.317928571428574,31.751225352112677,21.783042253521128,MEDIUM,MEDIUM,43.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,russell,mercedes,4,4,Finished,12.0,71,russell_2022_11,0,71.0,72.15892957746479,69.075,18.582857142857144,31.78487323943662,21.749408450704227,MEDIUM,HARD,60.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,ocon,alpine,6,5,Finished,10.0,71,ocon_2022_11,0,71.0,72.29222535211267,69.559,18.421400000000002,31.85469014084507,21.96274647887324,MEDIUM,HARD,55.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,mick_schumacher,haas,9,6,+1 Lap,8.0,70,mick_schumacher_2022_11,0,70.0,72.42302857142857,69.625,18.361666666666665,32.05531428571428,21.946942857142858,MEDIUM,HARD,54.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,norris,mclaren,10,7,+1 Lap,6.0,70,norris_2022_11,0,70.0,72.46455714285715,69.304,18.46268115942029,32.05775714285714,21.8796,MEDIUM,HARD,56.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,kevin_magnussen,haas,7,8,+1 Lap,4.0,70,kevin_magnussen_2022_11,0,70.0,72.51325714285714,69.938,18.414420289855073,32.03935714285714,22.00532857142857,MEDIUM,HARD,55.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,ricciardo,mclaren,11,9,+1 Lap,2.0,70,ricciardo_2022_11,0,70.0,72.5808,69.924,18.434565217391302,32.10088571428571,21.984671428571428,MEDIUM,HARD,57.0,3.0,2.0,2.0
2022,11,Austrian Grand Prix,alonso,alpine,19,10,+1 Lap,1.0,70,alonso_2022_11,0,70.0,72.61052857142857,68.558,18.440289855072464,32.024300000000004,22.06797142857143,HARD,MEDIUM,31.0,3.0,3.0,3.0
2022,11,Austrian Grand Prix,bottas,alfa,0,11,+1 Lap,0.0,70,bottas_2022_11,1,70.0,72.63267142857143,69.266,18.28968115942029,32.12937142857143,22.086314285714284,MEDIUM,HARD,59.0,3.0,2.0,3.0
2022,11,Austrian Grand Prix,albon,williams,15,12,+1 Lap,0.0,70,albon_2022_11,0,70.0,72.69841428571429,69.669,18.259753623188406,32.243,22.1207,MEDIUM,HARD,57.0,3.0,2.0,2.0
2022,11,Austrian Grand Prix,stroll,aston_martin,12,13,+1 Lap,0.0,70,stroll_2022_11,0,70.0,72.76841428571429,70.004,18.374000000000002,32.25835714285714,22.068485714285714,MEDIUM,MEDIUM,43.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,zhou,alfa,13,14,+1 Lap,0.0,70,zhou_2022_11,0,70.0,72.79301428571429,69.38,18.430347826086955,32.31994285714286,21.9729,HARD,MEDIUM,46.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,gasly,alphatauri,14,15,+1 Lap,0.0,70,gasly_2022_11,0,70.0,72.82454285714286,70.104,18.45114492753623,32.2254,22.079942857142857,MEDIUM,HARD,57.0,3.0,2.0,2.0
2022,11,Austrian Grand Prix,tsunoda,alphatauri,16,16,+1 Lap,0.0,70,tsunoda_2022_11,0,70.0,72.92074285714286,70.023,18.38827536231884,32.3063,22.15095714285714,HARD,HARD,44.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,vettel,aston_martin,18,17,+1 Lap,0.0,70,vettel_2022_11,0,70.0,72.87348571428572,70.0,18.39914492753623,32.282042857142855,22.115057142857143,HARD,MEDIUM,52.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,sainz,ferrari,3,18,Power Unit,0.0,56,sainz_2022_11,0,57.0,71.16046428571428,68.649,18.280854545454545,31.39342857142857,21.429750000000002,MEDIUM,HARD,30.0,2.0,2.0,2.0
2022,11,Austrian Grand Prix,latifi,williams,17,19,Undertray,0.0,48,latifi_2022_11,0,48.0,73.47295833333334,70.89,18.467808510638296,32.46414583333333,22.431208333333334,MEDIUM,HARD,35.0,3.0,3.0,2.0
2022,11,Austrian Grand Prix,perez,red_bull,5,20,Collision damage,0.0,24,perez_2022_11,0,24.0,75.6965,71.843,18.917565217391303,33.361333333333334,23.303791666666665,MEDIUM,HARD,21.0,3.0,2.0,1.0
2022,12,French Grand Prix,max_verstappen,red_bull,2,1,Finished,25.0,53,max_verstappen_2022_12,0,53.0,99.86735294117646,97.491,25.676884615384616,30.551509433962263,45.59509433962264,MEDIUM,HARD,37.0,2.0,1.0,1.0
2022,12,French Grand Prix,hamilton,mercedes,4,2,Finished,18.0,53,hamilton_2022_12,0,53.0,100.92076923076924,97.668,25.622384615384615,30.948301886792454,45.438188679245286,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,russell,mercedes,6,3,Finished,15.0,53,russell_2022_12,0,53.0,101.07917307692308,97.548,25.64675,30.906320754716983,45.53803773584906,MEDIUM,HARD,36.0,2.0,1.0,1.0
2022,12,French Grand Prix,perez,red_bull,3,4,Finished,12.0,53,perez_2022_12,0,53.0,101.12650000000001,97.78,25.826076923076922,30.745962264150943,45.556867924528305,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,sainz,ferrari,19,5,Finished,11.0,53,sainz_2022_12,0,53.0,102.4713962264151,95.781,25.73290384615385,30.77039622641509,45.758320754716976,HARD,MEDIUM,24.0,3.0,2.0,2.0
2022,12,French Grand Prix,alonso,alpine,7,6,Finished,8.0,53,alonso_2022_12,0,53.0,101.75509615384615,98.16,25.84180769230769,31.120415094339624,45.64222641509434,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,norris,mclaren,5,7,Finished,6.0,53,norris_2022_12,0,53.0,102.9082641509434,98.985,25.880403846153847,31.05775471698113,45.82211320754717,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,ocon,alpine,10,8,Finished,4.0,53,ocon_2022_12,0,53.0,103.00133962264151,98.684,25.936519230769232,31.03543396226415,45.87192452830189,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,ricciardo,mclaren,9,9,Finished,2.0,53,ricciardo_2022_12,0,53.0,103.06573584905661,99.133,26.051096153846153,31.075716981132075,45.790603773584905,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,stroll,aston_martin,15,10,Finished,1.0,53,stroll_2022_12,0,53.0,103.10681132075472,99.185,26.02873076923077,31.10033962264151,45.806150943396226,MEDIUM,HARD,36.0,2.0,1.0,1.0
2022,12,French Grand Prix,vettel,aston_martin,12,11,Finished,0.0,53,vettel_2022_12,0,53.0,102.03311538461539,99.044,26.067365384615382,30.944037735849058,45.966811320754715,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,gasly,alphatauri,14,12,Finished,0.0,53,gasly_2022_12,0,53.0,103.16150943396227,98.786,25.984403846153846,31.232943396226414,45.765433962264154,HARD,MEDIUM,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,albon,williams,13,13,Finished,0.0,53,albon_2022_12,0,53.0,103.22032075471698,99.199,25.919461538461537,31.225377358490565,45.8947358490566,MEDIUM,HARD,35.0,2.0,1.0,1.0
2022,12,French Grand Prix,bottas,alfa,11,14,Finished,0.0,53,bottas_2022_12,0,53.0,103.37316981132076,97.963,26.18815384615385,30.94798113207547,46.046301886792456,HARD,HARD,18.0,3.0,2.0,2.0
2022,12,French Grand Prix,mick_schumacher,haas,17,15,Finished,0.0,53,mick_schumacher_2022_12,0,53.0,103.44350943396228,99.068,25.970750000000002,31.05145283018868,46.234320754716975,MEDIUM,HARD,35.0,3.0,2.0,2.0
2022,12,French Grand Prix,zhou,alfa,16,16,+6 Laps,0.0,47,zhou_2022_12,0,48.0,104.49074468085105,99.368,26.256695652173914,31.159638297872338,46.844489361702124,MEDIUM,HARD,26.0,3.0,2.0,2.0
2022,12,French Grand Prix,latifi,williams,18,17,Collision damage,0.0,40,latifi_2022_12,0,41.0,103.61005128205127,99.65,26.586025,31.182536585365852,46.952175,MEDIUM,MEDIUM,19.0,3.0,3.0,2.0
2022,12,French Grand Prix,kevin_magnussen,haas,20,18,Collision damage,0.0,37,kevin_magnussen_2022_12,0,38.0,103.97886486486486,99.265,26.140333333333334,31.146405405405403,46.41567567567568,MEDIUM,HARD,20.0,3.0,3.0,2.0
2022,12,French Grand Prix,leclerc,ferrari,1,19,Accident,0.0,17,leclerc_2022_12,0,18.0,99.11423529411765,98.088,25.0816875,30.142117647058825,43.571176470588235,MEDIUM,MEDIUM,18.0,1.0,0.0,0.0
2022,12,French Grand Prix,tsunoda,alphatauri,8,20,Undertray,0.0,17,tsunoda_2022_12,0,18.0,104.39570588235293,100.216,26.788117647058826,32.03622222222222,46.13058823529412,MEDIUM,MEDIUM,11.0,2.0,2.0,1.0
2022,13,Hungarian Grand Prix,max_verstappen,red_bull,10,1,Finished,25.0,70,max_verstappen_2022_13,0,70.0,85.37017142857144,82.126,30.787260869565216,30.551042857142857,23.941157142857143,SOFT,MEDIUM,32.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,hamilton,mercedes,7,2,Finished,19.0,70,hamilton_2022_13,0,70.0,85.48208571428572,81.386,30.94969565217391,30.633371428571426,23.8257,MEDIUM,MEDIUM,32.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,russell,mercedes,1,3,Finished,15.0,70,russell_2022_13,0,70.0,85.54641428571428,82.766,31.031565217391304,30.554742857142855,23.910014285714286,SOFT,MEDIUM,31.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,sainz,ferrari,2,4,Finished,12.0,70,sainz_2022_13,0,70.0,85.57844285714286,82.0,30.932710144927537,30.619542857142857,23.970457142857143,MEDIUM,MEDIUM,30.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,perez,red_bull,11,5,Finished,10.0,70,perez_2022_13,0,70.0,85.59428571428572,81.94,30.83566666666667,30.71471428571429,23.95527142857143,SOFT,MEDIUM,28.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,leclerc,ferrari,3,6,Finished,8.0,70,leclerc_2022_13,0,70.0,85.59941428571429,81.622,31.180855072463764,30.528214285714284,23.834742857142857,MEDIUM,MEDIUM,21.0,4.0,3.0,3.0
2022,13,Hungarian Grand Prix,norris,mclaren,4,7,Finished,6.0,70,norris_2022_13,0,70.0,86.48874285714287,83.043,31.390014492753625,30.879985714285716,24.155528571428572,SOFT,HARD,28.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,alonso,alpine,6,8,+1 Lap,4.0,69,alonso_2022_13,0,69.0,86.72646376811595,83.979,31.176882352941174,31.17330434782609,24.294652173913047,MEDIUM,HARD,48.0,2.0,1.0,1.0
2022,13,Hungarian Grand Prix,ocon,alpine,5,9,+1 Lap,2.0,69,ocon_2022_13,0,69.0,86.76811594202898,84.149,31.183500000000002,31.17460869565218,24.335768115942027,MEDIUM,HARD,46.0,2.0,1.0,1.0
2022,13,Hungarian Grand Prix,vettel,aston_martin,18,10,+1 Lap,1.0,69,vettel_2022_13,0,69.0,86.7701884057971,82.824,31.15966176470588,31.17124637681159,24.313231884057974,SOFT,MEDIUM,32.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,stroll,aston_martin,14,11,+1 Lap,0.0,69,stroll_2022_13,0,69.0,86.88049275362319,82.437,31.242867647058823,31.206130434782608,24.321710144927536,SOFT,SOFT,33.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,gasly,alphatauri,0,12,+1 Lap,0.0,69,gasly_2022_13,1,69.0,87.06814492753624,83.199,31.180750000000003,31.290652173913042,24.443101449275364,SOFT,SOFT,30.0,3.0,2.0,3.0
2022,13,Hungarian Grand Prix,zhou,alfa,12,13,+1 Lap,0.0,69,zhou_2022_13,0,69.0,87.14676811594204,82.029,31.49795588235294,31.192840579710147,24.338405797101448,MEDIUM,MEDIUM,27.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,mick_schumacher,haas,15,14,+1 Lap,0.0,69,mick_schumacher_2022_13,0,69.0,87.15092753623188,83.151,31.440323529411764,31.163942028985506,24.448101449275363,MEDIUM,MEDIUM,28.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,ricciardo,mclaren,9,15,+1 Lap,0.0,69,ricciardo_2022_13,0,69.0,87.1354927536232,83.59,31.45075,31.22463768115942,24.365260869565216,SOFT,MEDIUM,31.0,3.0,2.0,2.0
2022,13,Hungarian Grand Prix,kevin_magnussen,haas,13,16,+1 Lap,0.0,69,kevin_magnussen_2022_13,0,69.0,87.56428985507246,83.511,31.758544117647062,31.292710144927536,24.427057971014495,MEDIUM,MEDIUM,32.0,4.0,3.0,3.0
2022,13,Hungarian Grand Prix,albon,williams,17,17,+1 Lap,0.0,69,albon_2022_13,0,69.0,87.57660869565217,83.047,31.673838235294117,31.33733333333333,24.455434782608695,SOFT,MEDIUM,29.0,4.0,3.0,3.0
2022,13,Hungarian Grand Prix,latifi,williams,19,18,+1 Lap,0.0,69,latifi_2022_13,0,69.0,87.75230434782608,82.478,31.573014705882354,31.506130434782605,24.54968115942029,MEDIUM,MEDIUM,21.0,4.0,3.0,3.0
2022,13,Hungarian Grand Prix,tsunoda,alphatauri,16,19,+2 Laps,0.0,68,tsunoda_2022_13,0,68.0,88.65795588235294,83.538,31.971373134328356,31.9075,24.668573529411763,SOFT,SOFT,20.0,4.0,3.0,3.0
2022,13,Hungarian Grand Prix,bottas,alfa,8,20,Power Unit,0.0,65,bottas_2022_13,0,66.0,86.48070769230769,84.002,31.0566875,31.030815384615384,24.280092307692307,MEDIUM,HARD,40.0,2.0,1.0,1.0
2022,14,Belgian Grand Prix,max_verstappen,red_bull,14,1,Finished,26.0,44,max_verstappen_2022_14,0,44.0,114.1045,109.354,33.45972093023256,51.66338636363636,31.91993181818182,SOFT,MEDIUM,15.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,perez,red_bull,2,2,Finished,18.0,44,perez_2022_14,0,44.0,114.24557142857144,110.764,33.71269767441861,51.711999999999996,32.05509090909091,MEDIUM,MEDIUM,17.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,sainz,ferrari,1,3,Finished,15.0,44,sainz_2022_14,0,44.0,114.3909761904762,111.977,33.93481395348837,51.70309090909091,32.07909090909091,SOFT,HARD,19.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,russell,mercedes,5,4,Finished,12.0,44,russell_2022_14,0,44.0,114.59483333333334,110.793,33.914697674418605,51.63186363636364,32.195977272727276,MEDIUM,MEDIUM,16.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,alonso,alpine,3,5,Finished,10.0,44,alonso_2022_14,0,44.0,115.7175,112.868,33.8643488372093,52.64772727272727,32.24256818181818,MEDIUM,MEDIUM,19.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,leclerc,ferrari,15,6,Finished,8.0,44,leclerc_2022_14,0,44.0,115.6982380952381,109.984,33.93883720930232,52.53927272727273,32.14727272727273,SOFT,MEDIUM,22.0,4.0,3.0,3.0
2022,14,Belgian Grand Prix,ocon,alpine,16,7,Finished,6.0,44,ocon_2022_14,0,44.0,115.9874761904762,111.717,33.63946511627907,52.898272727272726,32.19302272727273,MEDIUM,MEDIUM,20.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,vettel,aston_martin,10,8,Finished,4.0,44,vettel_2022_14,0,44.0,115.89685714285713,112.515,33.66962790697675,52.86931818181818,32.29159090909091,MEDIUM,MEDIUM,19.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,gasly,alphatauri,0,9,Finished,2.0,44,gasly_2022_14,1,44.0,115.72978048780489,113.002,33.623255813953485,53.303590909090914,32.11238636363636,MEDIUM,MEDIUM,22.0,3.0,2.0,3.0
2022,14,Belgian Grand Prix,albon,williams,6,10,Finished,1.0,44,albon_2022_14,0,44.0,116.50635714285714,113.055,33.722720930232555,53.409704545454545,32.23522727272727,MEDIUM,MEDIUM,18.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,stroll,aston_martin,9,11,Finished,0.0,44,stroll_2022_14,0,44.0,116.62254761904762,112.88,33.563511627906976,53.4915,32.34068181818182,MEDIUM,MEDIUM,18.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,norris,mclaren,17,12,Finished,0.0,44,norris_2022_14,0,44.0,116.72688095238097,111.678,33.60246511627907,53.621022727272724,32.16463636363636,MEDIUM,MEDIUM,16.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,tsunoda,alphatauri,0,13,Finished,0.0,44,tsunoda_2022_14,1,44.0,116.85340476190476,112.436,33.68676744186046,53.642022727272725,32.00706818181818,HARD,MEDIUM,18.0,3.0,2.0,3.0
2022,14,Belgian Grand Prix,zhou,alfa,18,14,Finished,0.0,44,zhou_2022_14,0,44.0,116.79599999999999,112.317,33.481,53.70968181818182,32.21870454545455,MEDIUM,MEDIUM,16.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,ricciardo,mclaren,7,15,Finished,0.0,44,ricciardo_2022_14,0,44.0,116.61833333333334,113.08,33.73706976744186,53.323499999999996,32.433727272727275,MEDIUM,MEDIUM,20.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,kevin_magnussen,haas,12,16,+1 Lap,0.0,43,kevin_magnussen_2022_14,0,43.0,116.96921951219512,113.332,33.99007142857143,53.202209302325585,32.58972093023256,MEDIUM,MEDIUM,16.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,mick_schumacher,haas,19,17,+1 Lap,0.0,43,mick_schumacher_2022_14,0,43.0,117.15739024390246,112.212,34.10597619047619,53.056186046511634,32.627720930232556,MEDIUM,MEDIUM,16.0,3.0,2.0,2.0
2022,14,Belgian Grand Prix,latifi,williams,11,18,+1 Lap,0.0,43,latifi_2022_14,0,43.0,116.503675,112.256,34.059309523809524,53.42030232558139,32.52327906976744,MEDIUM,HARD,19.0,4.0,3.0,3.0
2022,14,Belgian Grand Prix,bottas,alfa,13,19,Accident,0.0,1,bottas_2022_14,0,2.0,125.651,125.651,,55.363,32.345,SOFT,SOFT,2.0,1.0,0.0,0.0
2022,14,Belgian Grand Prix,hamilton,mercedes,4,20,Collision damage,0.0,0,hamilton_2022_14,0,1.0,,,,,,MEDIUM,MEDIUM,1.0,1.0,0.0,0.0
2022,15,Dutch Grand Prix,max_verstappen,red_bull,1,1,Finished,26.0,72,max_verstappen_2022_15,0,72.0,79.55160563380281,73.652,28.13,27.867680555555555,24.572583333333334,SOFT,SOFT,30.0,5.0,4.0,4.0
