season,round,driver_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,status_normalizado,dnf_categoria,is_dnf,dnf_flag,dnf_driver_flag,dnf_car_flag,dnf_other_flag,compound_normalizado,compound_ordinal,circuito_70th Anniversary Grand Prix,circuito_Abu Dhabi Grand Prix,circuito_Australian Grand Prix,circuito_Austrian Grand Prix,circuito_Azerbaijan Grand Prix,circuito_Bahrain Grand Prix,circuito_Belgian Grand Prix,circuito_Brazilian Grand Prix,circuito_British Grand Prix,circuito_Canadian Grand Prix,circuito_Chinese Grand Prix,circuito_Dutch Grand Prix,circuito_Eifel Grand Prix,circuito_Emilia Romagna Grand Prix,circuito_French Grand Prix,circuito_German Grand Prix,circuito_Hungarian Grand Prix,circuito_Italian Grand Prix,circuito_Japanese Grand Prix,circuito_Las Vegas Grand Prix,circuito_Mexican Grand Prix,circuito_Mexico City Grand Prix,circuito_Miami Grand Prix,circuito_Monaco Grand Prix,circuito_Portuguese Grand Prix,circuito_Qatar Grand Prix,circuito_Russian Grand Prix,circuito_Sakhir Grand Prix,circuito_Saudi Arabian Grand Prix,circuito_Singapore Grand Prix,circuito_Spanish Grand Prix,circuito_Styrian Grand Prix,circuito_São Paulo Grand Prix,circuito_Turkish Grand Prix,circuito_Tuscan Grand Prix,circuito_United States Grand Prix,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,circuito_derivado,safety_car_flag,outlier_flag,outlier_colunas,status_falha_mecanica_flag,outlier_tipo,outlier_legitimo_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax
2020,1,leclerc,7,2,Finished,18.0,71,leclerc_2020_1,0,66.0,77.35977272727273,67.901,19.403938461538463,34.08318181818182,23.87443076923077,SOFT,HARD,25.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.0286145370833275,-1.2911179170222224,-1.4479944944005247,-0.28341918965310786,-0.7105878145131561,-0.8344644715569752,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.35000000000000003,0.813953488372093
2020,1,norris,3,3,Finished,16.0,71,norris_2020_1,0,66.0,77.42278787878787,67.475,19.445507692307693,34.06789393939393,23.926415384615385,SOFT,HARD,25.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.0246770958926095,-1.3173749304832616,-1.4416589489121423,-0.28526625181147,-0.7033931548446655,-0.8344644715569752,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.15000000000000002,0.813953488372093
2020,1,sainz,8,5,Finished,10.0,71,sainz_2020_1,0,66.0,77.45319696969698,67.974,19.4154,34.08325757575757,23.953338461538465,SOFT,HARD,26.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.022777013067465,-1.2866184757483818,-1.4462476471063554,-0.2834100367187264,-0.6996670067476368,-0.7361680807878686,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.4,0.813953488372093
2020,1,perez,6,6,Finished,8.0,71,perez_2020_1,0,66.0,77.49086363636364,68.305,19.25743076923077,34.29369696969697,23.94166153846154,SOFT,MEDIUM,45.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.0204234475949654,-1.2662168995615182,-1.4703236578667973,-0.2579850155913959,-0.7012830904080056,1.1314633438251587,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.30000000000000004,0.813953488372093
2020,1,gasly,12,7,Finished,6.0,71,gasly_2020_1,0,66.0,77.53686363636363,69.025,19.497153846153847,34.1505,23.87746153846154,MEDIUM,HARD,45.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.0175491817966917,-1.2218388486414522,-1.433787584661772,-0.27528589216093957,-0.7101683566988051,1.1314633438251587,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.6000000000000001,0.813953488372093
2020,1,ocon,14,8,Finished,4.0,71,ocon_2020_1,0,66.0,77.50027272727273,68.912,19.104,34.27967692307693,24.133984615384616,MEDIUM,HARD,45.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.019835529590773,-1.2288037371886293,-1.4937079639939772,-0.25967889987250786,-0.6746656176303194,1.1314633438251587,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.7000000000000001,0.813953488372093
2020,1,giovinazzi,18,9,Finished,2.0,71,giovinazzi_2020_1,0,66.0,77.55839393939394,68.796,19.471061538461537,34.01107692307692,24.0902,MEDIUM,HARD,30.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.016203881500464,-1.2359535342813066,-1.4377643001126594,-0.29213081178386724,-0.6807253990498295,-0.3429825177114418,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.9,0.813953488372093
2020,1,vettel,11,10,Finished,1.0,71,vettel_2020_1,0,66.0,77.64287878787879,68.623,19.638661538461538,34.15065151515152,23.854630769230766,MEDIUM,HARD,25.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Austrian Grand Prix,0,0,,0,nao_outlier,0,0,0.0027157070209935,-1.0109249269249778,-1.2466165937384892,-1.412220468672822,-0.275267586292174,-0.7133281302850855,-0.8344644715569752,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.55,0.813953488372093
2020,2,hamilton,1,1,Finished,25.0,71,hamilton_2020_2,0,71.0,70.00961971830986,66.719,17.75837142857143,30.98638028169014,21.23207042253521,SOFT,MEDIUM,44.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.487881785034259,-1.3639718839493307,-1.698794535647918,-0.6575708302681045,-1.0762899222489701,1.033166953056052,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.05,0.813953488372093
2020,2,bottas,4,2,Finished,18.0,71,bottas_2020_2,0,71.0,70.20284507042254,67.534,17.742914285714285,31.102042253521127,21.311422535211268,SOFT,MEDIUM,37.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.4758082845791085,-1.3137383957550888,-1.7011503509920969,-0.6435966972772137,-1.0653076067993703,0.34509221767230513,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.2,0.813953488372093
2020,2,max_verstappen,2,3,Finished,15.0,71,max_verstappen_2020_2,0,71.0,70.48423943661972,66.145,18.088114285714283,31.002408450704223,21.357507042253523,SOFT,MEDIUM,44.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.4582256280011185,-1.3993510523217165,-1.6485385931577783,-0.6556343271819338,-1.0589295208655594,1.033166953056052,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.1,0.813953488372093
2020,2,albon,6,4,Finished,12.0,71,albon_2020_2,0,71.0,70.6349718309859,67.109,17.874042857142857,31.22780281690141,21.484394366197183,SOFT,MEDIUM,36.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.4488072591789731,-1.339933773034295,-1.6811651115796975,-0.6284024652416971,-1.0413683423271427,0.24679582690319843,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.30000000000000004,0.813953488372093
2020,2,norris,9,5,Finished,10.0,71,norris_2020_2,0,71.0,70.87539436619718,67.193,17.860685714285715,31.34101408450704,21.60829577464789,SOFT,SOFT,39.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.4337846880900142,-1.334756333760287,-1.6832008669834009,-0.6147244232323478,-1.0242204138553417,0.5416849992105185,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.45,0.813953488372093
2020,2,perez,17,6,Finished,8.0,71,perez_2020_2,0,71.0,70.88830985915493,67.188,17.799457142857143,31.344788732394367,21.668676056338025,SOFT,SOFT,38.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.432977675923138,-1.335064514669454,-1.6925326826628369,-0.6142683750538821,-1.0158637957629686,0.4433886084414118,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.8500000000000001,0.813953488372093
2020,2,stroll,12,7,Finished,6.0,71,stroll_2020_2,0,71.0,70.88923943661972,67.833,17.7493,31.401,21.670028169014085,SOFT,MEDIUM,38.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.4329195921684885,-1.2953091773868952,-1.7001771074996308,-0.6074770008738232,-1.0156766636573307,0.4433886084414118,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.6000000000000001,0.813953488372093
2020,2,ricciardo,8,8,Finished,4.0,71,ricciardo_2020_2,0,71.0,70.89118309859155,67.832,17.792257142857142,31.39835211267605,21.640647887323944,MEDIUM,MEDIUM,37.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.23200157496798712,-1.4327981443178568,-1.295370813568729,-1.6936300310301808,-0.6077969152676728,-1.0197428883694117,0.34509221767230513,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.4,0.813953488372093
2020,2,sainz,3,9,+1 Lap,3.0,70,sainz_2020_2,0,70.0,71.28179999999999,65.619,18.27708695652174,31.373028571428573,21.59798571428572,SOFT,SOFT,34.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.4083908225798993,-1.4317716839660977,-1.6197373637434496,-0.6108564734577204,-1.0256473240078663,0.05020304536498504,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.15000000000000002,0.8023255813953488
2020,2,kvyat,13,10,+1 Lap,1.0,70,kvyat_2020_2,0,70.0,71.44191428571429,68.378,18.101014492753624,31.48191428571429,21.78978571428572,MEDIUM,MEDIUM,36.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.3983862352919931,-1.2617174582876785,-1.6465724791115257,-0.5977010393236719,-0.9991022449646366,0.24679582690319843,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.65,0.8023255813953488
2020,2,raikkonen,16,11,+1 Lap,0.0,70,raikkonen_2020_2,0,70.0,71.55431428571428,68.382,17.954260869565218,31.56424285714285,21.960957142857144,MEDIUM,MEDIUM,44.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.39136302929795,-1.2614709135603446,-1.6689391247792469,-0.5877542055642242,-0.9754121558021187,1.033166953056052,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.8,0.8023255813953488
2020,2,kevin_magnussen,15,12,+1 Lap,0.0,70,kevin_magnussen_2020_2,0,70.0,71.55818571428571,68.009,17.90376811594203,31.640714285714285,21.94437142857143,SOFT,MEDIUM,39.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.3911211268037473,-1.2844612093842123,-1.6766346998835664,-0.5785150243887367,-0.9777076151175655,0.5416849992105185,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.75,0.8023255813953488
2020,2,grosjean,0,13,+1 Lap,0.0,70,grosjean_2020_2,1,70.0,71.56597142857143,68.047,17.919521739130435,31.7003,21.802785714285715,SOFT,SOFT,37.0,2.0,1.0,2.0,+1 lap,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.3906346439279524,-1.2821190344745423,-1.674233698121685,-0.5713159538333556,-0.9973030477406437,0.34509221767230513,-0.8460832677236643,-0.8831296786042838,-0.061614143011359895,0.0,0.8023255813953488
2020,2,giovinazzi,19,14,+1 Lap,0.0,70,giovinazzi_2020_2,0,70.0,71.6339,68.512,18.01705797101449,31.641671428571428,21.8993,MEDIUM,MEDIUM,39.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.3863901924152842,-1.2534582099219995,-1.6593682502307348,-0.5783993836006258,-0.9839454912073459,0.5416849992105185,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.9500000000000001,0.8023255813953488
2020,2,gasly,7,15,+1 Lap,0.0,70,gasly_2020_2,0,70.0,71.84528571428571,67.827,18.26023188405797,31.596457142857144,21.929828571428573,SOFT,SOFT,25.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-1.3731819591801722,-1.2956789944778957,-1.622306236833669,-0.5838621163524312,-0.9797203434406705,-0.8344644715569752,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.35000000000000003,0.8023255813953488
2020,2,russell,11,16,+2 Laps,0.0,69,russell_2020_2,0,69.0,72.07,68.601,17.994367647058823,31.89542647058824,22.002235294117646,SOFT,MEDIUM,35.0,2.0,1.0,1.0,+2 laps,classificado,False,0,0,0,0,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.14028722778918967,-1.3591409029668649,-1.2479725897388247,-1.6628264710567426,-0.5477410207168107,-0.9696992684821581,0.14849943613409175,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.55,0.7906976744186046
2020,2,latifi,18,17,+2 Laps,0.0,69,latifi_2020_2,0,69.0,72.142,68.806,18.195835820895525,31.85998550724637,21.99305797101449,MEDIUM,SOFT,37.0,2.0,1.0,1.0,+2 laps,classificado,False,0,0,0,0,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Styrian Grand Prix,0,0,,0,nao_outlier,0,0,0.14028722778918967,-1.3546420521521747,-1.235337172462973,-1.6321208083301522,-0.5520229530341006,-0.970969408039919,0.34509221767230513,-0.8460832677236643,-0.8831296786042838,-0.8906044308005681,0.9,0.7906976744186046
2020,3,hamilton,1,1,Finished,26.0,70,hamilton_2020_3,0,70.0,82.4639,76.627,30.23457971014493,28.95082857142857,23.18328571428572,INTERMEDIATE,MEDIUM,34.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-0.709688049039031,-0.7532805943437572,0.20269807385575608,-0.9035036105824149,-0.8062421425311623,0.05020304536498504,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.05,0.8023255813953488
2020,3,max_verstappen,7,2,Finished,18.0,70,max_verstappen_2020_3,0,70.0,82.58821428571429,79.184,29.96031884057972,29.24477142857143,23.257442857142856,INTERMEDIATE,HARD,34.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-0.7019203903506516,-0.5956768773956896,0.16089811309968835,-0.8679898067589855,-0.7959788097951731,0.05020304536498504,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.35000000000000003,0.8023255813953488
2020,3,bottas,2,3,Finished,15.0,70,bottas_2020_3,0,70.0,82.59892857142857,77.665,30.19386956521739,29.154942857142856,23.1032,INTERMEDIATE,MEDIUM,31.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-0.7012509185032275,-0.6893022376006614,0.19649346120706604,-0.8788427810222886,-0.8173259882868865,-0.24468612694233505,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.1,0.8023255813953488
2020,3,stroll,3,4,Finished,12.0,70,stroll_2020_3,0,70.0,83.28645714285715,78.973,30.32850724637681,29.36094285714286,23.48624285714286,INTERMEDIATE,MEDIUM,32.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-0.6582913563685896,-0.6086821117625422,0.21701352226307283,-0.8539541218497646,-0.7643129386528843,-0.14638973617322837,1.2236741475342252,0.8169118450134498,0.7673761447778482,0.15000000000000002,0.8023255813953488
2020,3,albon,13,5,Finished,10.0,70,albon_2020_3,0,70.0,83.5827,79.44,30.196086956521743,29.70084285714286,23.515600000000003,INTERMEDIATE,HARD,36.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.1861444013785884,-0.6397809061018789,-0.5798980148463329,0.19683141269700957,-0.8128878342151005,-0.760249916350349,0.24679582690319843,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.65,0.8023255813953488
2020,3,vettel,5,6,+1 Lap,8.0,69,vettel_2020_3,0,69.0,83.73856521739131,80.363,30.42951470588235,29.583565217391307,23.597289855072464,INTERMEDIATE,HARD,40.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.14028722778918967,-0.6300418177651749,-0.5230078190140817,0.23240801820445564,-0.8270571701584714,-0.7489440578522861,0.6399813899796253,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.25,0.7906976744186046
2020,3,perez,4,7,+1 Lap,6.0,69,perez_2020_3,0,69.0,83.7550579710145,80.09,30.14444117647059,29.752318840579708,23.704579710144927,INTERMEDIATE,HARD,34.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.14028722778918967,-0.6290112839030342,-0.5398344966546064,0.18896010541654676,-0.8066685710727208,-0.7340951648208202,0.05020304536498504,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.2,0.7906976744186046
2020,3,ricciardo,11,8,+1 Lap,4.0,69,ricciardo_2020_3,0,69.0,83.76882608695652,79.532,30.2535,29.763391304347827,23.59246376811594,INTERMEDIATE,MEDIUM,39.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.14028722778918967,-0.6281509964082768,-0.5742274861176578,0.20558170568660755,-0.8053308100196876,-0.7496119872565113,0.5416849992105185,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.55,0.7906976744186046
2020,3,sainz,9,9,+1 Lap,2.0,69,sainz_2020_3,0,69.0,83.97779710144927,79.457,30.34164705882353,29.813188405797103,23.664652173913044,INTERMEDIATE,MEDIUM,37.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,INTERMEDIATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Hungarian Grand Prix,0,0,,0,nao_outlier,0,0,0.14028722778918967,-0.6150936433694262,-0.5788501997551649,0.21901615444857464,-0.7993143872733255,-0.7396211273092286,0.34509221767230513,0.1887954399052805,-0.033108916795417026,-0.061614143011359895,0.45,0.7906976744186046
