season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,status_normalizado,dnf_categoria,is_dnf,dnf_flag,dnf_driver_flag,dnf_car_flag,dnf_other_flag
2019,16,Russian Grand Prix,norris,mclaren,7,8,Finished,4.0,53,norris_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,kevin_magnussen,haas,13,9,Finished,2.0,53,kevin_magnussen_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,hulkenberg,renault,6,10,Finished,1.0,53,hulkenberg_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,stroll,racing_point,14,11,Finished,0.0,53,stroll_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,kvyat,toro_rosso,19,12,Finished,0.0,53,kvyat_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,raikkonen,alfa,15,13,Finished,0.0,53,raikkonen_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,gasly,toro_rosso,16,14,Finished,0.0,53,gasly_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,giovinazzi,alfa,12,15,Finished,0.0,53,giovinazzi_2019_16,0,finished,classificado,False,0,0,0,0
2019,16,Russian Grand Prix,kubica,williams,18,16,Brakes,0.0,28,kubica_2019_16,0,brakes,dnf_carro,True,1,0,1,0
2019,16,Russian Grand Prix,russell,williams,17,17,Brakes,0.0,27,russell_2019_16,0,brakes,dnf_carro,True,1,0,1,0
2019,16,Russian Grand Prix,vettel,ferrari,3,18,Power loss,0.0,26,vettel_2019_16,0,power loss,dnf_carro,True,1,0,1,0
2019,16,Russian Grand Prix,ricciardo,renault,10,19,Collision,0.0,24,ricciardo_2019_16,0,collision,dnf_piloto,True,1,1,0,0
2019,16,Russian Grand Prix,grosjean,haas,8,20,Collision,0.0,0,grosjean_2019_16,0,collision,dnf_piloto,True,1,1,0,0
2019,17,Japanese Grand Prix,bottas,mercedes,3,1,Finished,25.0,52,bottas_2019_17,0,finished,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,vettel,ferrari,1,2,Finished,18.0,52,vettel_2019_17,0,finished,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,hamilton,mercedes,4,3,Finished,16.0,52,hamilton_2019_17,0,finished,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,albon,red_bull,6,4,Finished,12.0,52,albon_2019_17,0,finished,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,sainz,mclaren,7,5,Finished,10.0,52,sainz_2019_17,0,finished,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,leclerc,ferrari,2,6,+1 Lap,8.0,51,leclerc_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,gasly,toro_rosso,9,7,+1 Lap,6.0,51,gasly_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,perez,racing_point,17,8,+1 Lap,4.0,51,perez_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,stroll,racing_point,12,9,+1 Lap,2.0,51,stroll_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,kvyat,toro_rosso,14,10,+1 Lap,1.0,51,kvyat_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,norris,mclaren,8,11,+1 Lap,0.0,51,norris_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,raikkonen,alfa,13,12,+1 Lap,0.0,51,raikkonen_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,grosjean,haas,10,13,+1 Lap,0.0,51,grosjean_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,giovinazzi,alfa,11,14,+1 Lap,0.0,51,giovinazzi_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,kevin_magnussen,haas,19,15,+1 Lap,0.0,51,kevin_magnussen_2019_17,0,+1 lap,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,russell,williams,18,16,+2 Laps,0.0,50,russell_2019_17,0,+2 laps,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,kubica,williams,0,17,+2 Laps,0.0,50,kubica_2019_17,1,+2 laps,classificado,False,0,0,0,0
2019,17,Japanese Grand Prix,max_verstappen,red_bull,5,18,Brakes,0.0,14,max_verstappen_2019_17,0,brakes,dnf_carro,True,1,0,1,0
2019,17,Japanese Grand Prix,ricciardo,renault,16,19,Disqualified,0.0,51,ricciardo_2019_17,0,disqualified,dnf_outros,True,1,0,0,1
2019,17,Japanese Grand Prix,hulkenberg,renault,15,20,Disqualified,0.0,51,hulkenberg_2019_17,0,disqualified,dnf_outros,True,1,0,0,1
2019,18,Mexican Grand Prix,hamilton,mercedes,3,1,Finished,25.0,71,hamilton_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,vettel,ferrari,2,2,Finished,18.0,71,vettel_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,bottas,mercedes,6,3,Finished,15.0,71,bottas_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,leclerc,ferrari,1,4,Finished,13.0,71,leclerc_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,albon,red_bull,5,5,Finished,10.0,71,albon_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,max_verstappen,red_bull,4,6,Finished,8.0,71,max_verstappen_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,perez,racing_point,11,7,Finished,6.0,71,perez_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,ricciardo,renault,13,8,Finished,4.0,71,ricciardo_2019_18,0,finished,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,gasly,toro_rosso,10,9,+1 Lap,2.0,70,gasly_2019_18,0,+1 lap,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,hulkenberg,renault,12,10,+1 Lap,1.0,70,hulkenberg_2019_18,0,+1 lap,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,kvyat,toro_rosso,9,11,+1 Lap,0.0,70,kvyat_2019_18,0,+1 lap,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,stroll,racing_point,16,12,+1 Lap,0.0,70,stroll_2019_18,0,+1 lap,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,sainz,mclaren,7,13,+1 Lap,0.0,70,sainz_2019_18,0,+1 lap,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,giovinazzi,alfa,15,14,+1 Lap,0.0,70,giovinazzi_2019_18,0,+1 lap,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,kevin_magnussen,haas,17,15,+2 Laps,0.0,69,kevin_magnussen_2019_18,0,+2 laps,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,russell,williams,19,16,+2 Laps,0.0,69,russell_2019_18,0,+2 laps,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,grosjean,haas,18,17,+2 Laps,0.0,69,grosjean_2019_18,0,+2 laps,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,kubica,williams,20,18,+2 Laps,0.0,69,kubica_2019_18,0,+2 laps,classificado,False,0,0,0,0
2019,18,Mexican Grand Prix,raikkonen,alfa,14,19,Overheating,0.0,58,raikkonen_2019_18,0,overheating,dnf_carro,True,1,0,1,0
2019,18,Mexican Grand Prix,norris,mclaren,8,20,Withdrew,0.0,48,norris_2019_18,0,withdrew,dnf_outros,True,1,0,0,1
2019,19,United States Grand Prix,bottas,mercedes,1,1,Finished,25.0,56,bottas_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,hamilton,mercedes,5,2,Finished,18.0,56,hamilton_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,max_verstappen,red_bull,3,3,Finished,15.0,56,max_verstappen_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,leclerc,ferrari,4,4,Finished,13.0,56,leclerc_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,albon,red_bull,6,5,Finished,10.0,56,albon_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,ricciardo,renault,9,6,Finished,8.0,56,ricciardo_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,norris,mclaren,8,7,Finished,6.0,56,norris_2019_19,0,finished,classificado,False,0,0,0,0
2019,19,United States Grand Prix,sainz,mclaren,7,8,+1 Lap,4.0,55,sainz_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,hulkenberg,renault,11,9,+1 Lap,2.0,55,hulkenberg_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,perez,racing_point,0,10,+1 Lap,1.0,55,perez_2019_19,1,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,raikkonen,alfa,17,11,+1 Lap,0.0,55,raikkonen_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,kvyat,toro_rosso,13,12,+1 Lap,0.0,55,kvyat_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,stroll,racing_point,14,13,+1 Lap,0.0,55,stroll_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,giovinazzi,alfa,16,14,+1 Lap,0.0,55,giovinazzi_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,grosjean,haas,15,15,+1 Lap,0.0,55,grosjean_2019_19,0,+1 lap,classificado,False,0,0,0,0
2019,19,United States Grand Prix,gasly,toro_rosso,10,16,Suspension,0.0,54,gasly_2019_19,0,suspension,dnf_carro,True,1,0,1,0
2019,19,United States Grand Prix,russell,williams,18,17,+2 Laps,0.0,54,russell_2019_19,0,+2 laps,classificado,False,0,0,0,0
2019,19,United States Grand Prix,kevin_magnussen,haas,12,18,Brakes,0.0,52,kevin_magnussen_2019_19,0,brakes,dnf_carro,True,1,0,1,0
2019,19,United States Grand Prix,kubica,williams,19,19,Oil leak,0.0,31,kubica_2019_19,0,oil leak,dnf_carro,True,1,0,1,0
2019,19,United States Grand Prix,vettel,ferrari,2,20,Suspension,0.0,7,vettel_2019_19,0,suspension,dnf_carro,True,1,0,1,0
2019,20,Brazilian Grand Prix,max_verstappen,red_bull,1,1,Finished,25.0,71,max_verstappen_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,gasly,toro_rosso,6,2,Finished,18.0,71,gasly_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,sainz,mclaren,20,3,Finished,15.0,71,sainz_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,raikkonen,alfa,8,4,Finished,12.0,71,raikkonen_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,giovinazzi,alfa,12,5,Finished,10.0,71,giovinazzi_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,ricciardo,renault,11,6,Finished,8.0,71,ricciardo_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,hamilton,mercedes,3,7,Finished,6.0,71,hamilton_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,norris,mclaren,10,8,Finished,4.0,71,norris_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,perez,racing_point,15,9,Finished,2.0,71,perez_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,kvyat,toro_rosso,16,10,Finished,1.0,71,kvyat_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,kevin_magnussen,haas,9,11,Finished,0.0,71,kevin_magnussen_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,russell,williams,18,12,Finished,0.0,71,russell_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,grosjean,haas,7,13,Finished,0.0,71,grosjean_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,albon,red_bull,5,14,Finished,0.0,71,albon_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,hulkenberg,renault,13,15,Finished,0.0,71,hulkenberg_2019_20,0,finished,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,kubica,williams,19,16,+1 Lap,0.0,70,kubica_2019_20,0,+1 lap,classificado,False,0,0,0,0
2019,20,Brazilian Grand Prix,vettel,ferrari,2,17,Collision,0.0,65,vettel_2019_20,0,collision,dnf_piloto,True,1,1,0,0
2019,20,Brazilian Grand Prix,leclerc,ferrari,14,18,Collision,0.0,65,leclerc_2019_20,0,collision,dnf_piloto,True,1,1,0,0
2019,20,Brazilian Grand Prix,stroll,racing_point,17,19,Suspension,0.0,65,stroll_2019_20,0,suspension,dnf_carro,True,1,0,1,0
2019,20,Brazilian Grand Prix,bottas,mercedes,4,20,Power Unit,0.0,51,bottas_2019_20,0,power unit,dnf_carro,True,1,0,1,0
2019,21,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,Finished,26.0,55,hamilton_2019_21,0,finished,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,max_verstappen,red_bull,2,2,Finished,18.0,55,max_verstappen_2019_21,0,finished,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,leclerc,ferrari,3,3,Finished,15.0,55,leclerc_2019_21,0,finished,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,bottas,mercedes,20,4,Finished,12.0,55,bottas_2019_21,0,finished,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,vettel,ferrari,4,5,Finished,10.0,55,vettel_2019_21,0,finished,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,albon,red_bull,5,6,Finished,8.0,55,albon_2019_21,0,finished,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,perez,racing_point,10,7,+1 Lap,6.0,54,perez_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,norris,mclaren,6,8,+1 Lap,4.0,54,norris_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,kvyat,toro_rosso,13,9,+1 Lap,2.0,54,kvyat_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,sainz,mclaren,8,10,+1 Lap,1.0,54,sainz_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,ricciardo,renault,7,11,+1 Lap,0.0,54,ricciardo_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,hulkenberg,renault,9,12,+1 Lap,0.0,54,hulkenberg_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,raikkonen,alfa,17,13,+1 Lap,0.0,54,raikkonen_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,kevin_magnussen,haas,14,14,+1 Lap,0.0,54,kevin_magnussen_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,grosjean,haas,15,15,+1 Lap,0.0,54,grosjean_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,giovinazzi,alfa,16,16,+1 Lap,0.0,54,giovinazzi_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,russell,williams,18,17,+1 Lap,0.0,54,russell_2019_21,0,+1 lap,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,gasly,toro_rosso,11,18,+2 Laps,0.0,53,gasly_2019_21,0,+2 laps,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,kubica,williams,19,19,+2 Laps,0.0,53,kubica_2019_21,0,+2 laps,classificado,False,0,0,0,0
2019,21,Abu Dhabi Grand Prix,stroll,racing_point,12,20,Brakes,0.0,45,stroll_2019_21,0,brakes,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,bottas,mercedes,1,1,Finished,25.0,71,bottas_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,leclerc,ferrari,7,2,Finished,18.0,71,leclerc_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,norris,mclaren,3,3,Finished,16.0,71,norris_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,hamilton,mercedes,5,4,Finished,12.0,71,hamilton_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,sainz,mclaren,8,5,Finished,10.0,71,sainz_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,perez,racing_point,6,6,Finished,8.0,71,perez_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,gasly,alphatauri,12,7,Finished,6.0,71,gasly_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,ocon,renault,14,8,Finished,4.0,71,ocon_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,giovinazzi,alfa,18,9,Finished,2.0,71,giovinazzi_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,vettel,ferrari,11,10,Finished,1.0,71,vettel_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,latifi,williams,20,11,Finished,0.0,71,latifi_2020_1,0,finished,classificado,False,0,0,0,0
2020,1,Austrian Grand Prix,kvyat,alphatauri,13,12,Suspension,0.0,69,kvyat_2020_1,0,suspension,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,albon,red_bull,4,13,Electronics,0.0,67,albon_2020_1,0,electronics,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,raikkonen,alfa,19,14,Wheel,0.0,53,raikkonen_2020_1,0,wheel,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,russell,williams,17,15,Fuel pressure,0.0,49,russell_2020_1,0,fuel pressure,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,grosjean,haas,15,16,Brakes,0.0,49,grosjean_2020_1,0,brakes,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,kevin_magnussen,haas,16,17,Brakes,0.0,24,kevin_magnussen_2020_1,0,brakes,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,stroll,racing_point,9,18,Engine,0.0,20,stroll_2020_1,0,engine,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,ricciardo,renault,10,19,Overheating,0.0,17,ricciardo_2020_1,0,overheating,dnf_carro,True,1,0,1,0
2020,1,Austrian Grand Prix,max_verstappen,red_bull,2,20,Electronics,0.0,11,max_verstappen_2020_1,0,electronics,dnf_carro,True,1,0,1,0
2020,2,Styrian Grand Prix,hamilton,mercedes,1,1,Finished,25.0,71,hamilton_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,bottas,mercedes,4,2,Finished,18.0,71,bottas_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,max_verstappen,red_bull,2,3,Finished,15.0,71,max_verstappen_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,albon,red_bull,6,4,Finished,12.0,71,albon_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,norris,mclaren,9,5,Finished,10.0,71,norris_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,perez,racing_point,17,6,Finished,8.0,71,perez_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,stroll,racing_point,12,7,Finished,6.0,71,stroll_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,ricciardo,renault,8,8,Finished,4.0,71,ricciardo_2020_2,0,finished,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,sainz,mclaren,3,9,+1 Lap,3.0,70,sainz_2020_2,0,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,kvyat,alphatauri,13,10,+1 Lap,1.0,70,kvyat_2020_2,0,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,raikkonen,alfa,16,11,+1 Lap,0.0,70,raikkonen_2020_2,0,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,kevin_magnussen,haas,15,12,+1 Lap,0.0,70,kevin_magnussen_2020_2,0,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,grosjean,haas,0,13,+1 Lap,0.0,70,grosjean_2020_2,1,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,giovinazzi,alfa,19,14,+1 Lap,0.0,70,giovinazzi_2020_2,0,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,gasly,alphatauri,7,15,+1 Lap,0.0,70,gasly_2020_2,0,+1 lap,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,russell,williams,11,16,+2 Laps,0.0,69,russell_2020_2,0,+2 laps,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,latifi,williams,18,17,+2 Laps,0.0,69,latifi_2020_2,0,+2 laps,classificado,False,0,0,0,0
2020,2,Styrian Grand Prix,ocon,renault,5,18,Overheating,0.0,25,ocon_2020_2,0,overheating,dnf_carro,True,1,0,1,0
2020,2,Styrian Grand Prix,leclerc,ferrari,14,19,Collision damage,0.0,4,leclerc_2020_2,0,collision damage,dnf_piloto,True,1,1,0,0
2020,2,Styrian Grand Prix,vettel,ferrari,10,20,Collision damage,0.0,1,vettel_2020_2,0,collision damage,dnf_piloto,True,1,1,0,0
2020,3,Hungarian Grand Prix,hamilton,mercedes,1,1,Finished,26.0,70,hamilton_2020_3,0,finished,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,max_verstappen,red_bull,7,2,Finished,18.0,70,max_verstappen_2020_3,0,finished,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,bottas,mercedes,2,3,Finished,15.0,70,bottas_2020_3,0,finished,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,stroll,racing_point,3,4,Finished,12.0,70,stroll_2020_3,0,finished,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,albon,red_bull,13,5,Finished,10.0,70,albon_2020_3,0,finished,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,vettel,ferrari,5,6,+1 Lap,8.0,69,vettel_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,perez,racing_point,4,7,+1 Lap,6.0,69,perez_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,ricciardo,renault,11,8,+1 Lap,4.0,69,ricciardo_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,sainz,mclaren,9,9,+1 Lap,2.0,69,sainz_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,kevin_magnussen,haas,0,10,+1 Lap,1.0,69,kevin_magnussen_2020_3,1,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,leclerc,ferrari,6,11,+1 Lap,0.0,69,leclerc_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,kvyat,alphatauri,17,12,+1 Lap,0.0,69,kvyat_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,norris,mclaren,8,13,+1 Lap,0.0,69,norris_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,ocon,renault,14,14,+1 Lap,0.0,69,ocon_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,raikkonen,alfa,20,15,+1 Lap,0.0,69,raikkonen_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,grosjean,haas,0,16,+1 Lap,0.0,69,grosjean_2020_3,1,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,giovinazzi,alfa,19,17,+1 Lap,0.0,69,giovinazzi_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,russell,williams,12,18,+1 Lap,0.0,69,russell_2020_3,0,+1 lap,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,latifi,williams,15,19,+5 Laps,0.0,65,latifi_2020_3,0,+5 laps,classificado,False,0,0,0,0
2020,3,Hungarian Grand Prix,gasly,alphatauri,10,20,Engine,0.0,15,gasly_2020_3,0,engine,dnf_carro,True,1,0,1,0
2020,4,British Grand Prix,hamilton,mercedes,1,1,Finished,25.0,52,hamilton_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,max_verstappen,red_bull,3,2,Finished,19.0,52,max_verstappen_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,leclerc,ferrari,4,3,Finished,15.0,52,leclerc_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,ricciardo,renault,8,4,Finished,12.0,52,ricciardo_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,norris,mclaren,5,5,Finished,10.0,52,norris_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,ocon,renault,9,6,Finished,8.0,52,ocon_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,gasly,alphatauri,11,7,Finished,6.0,52,gasly_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,albon,red_bull,12,8,Finished,4.0,52,albon_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,stroll,racing_point,6,9,Finished,2.0,52,stroll_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,vettel,ferrari,10,10,Finished,1.0,52,vettel_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,bottas,mercedes,2,11,Finished,0.0,52,bottas_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,russell,williams,20,12,Finished,0.0,52,russell_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,sainz,mclaren,7,13,Finished,0.0,52,sainz_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,giovinazzi,alfa,15,14,Finished,0.0,52,giovinazzi_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,latifi,williams,18,15,Finished,0.0,52,latifi_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,grosjean,haas,17,16,Finished,0.0,52,grosjean_2020_4,0,finished,classificado,False,0,0,0,0
2020,4,British Grand Prix,raikkonen,alfa,16,17,+1 Lap,0.0,51,raikkonen_2020_4,0,+1 lap,classificado,False,0,0,0,0
2020,4,British Grand Prix,kvyat,alphatauri,19,18,Accident,0.0,11,kvyat_2020_4,0,accident,dnf_piloto,True,1,1,0,0
2020,4,British Grand Prix,kevin_magnussen,haas,14,19,Collision,0.0,1,kevin_magnussen_2020_4,0,collision,dnf_piloto,True,1,1,0,0
2020,4,British Grand Prix,hulkenberg,racing_point,13,20,Power Unit,0.0,0,hulkenberg_2020_4,0,power unit,dnf_carro,True,1,0,1,0
2020,5,70th Anniversary Grand Prix,max_verstappen,red_bull,4,1,Finished,25.0,52,max_verstappen_2020_5,0,finished,classificado,False,0,0,0,0
