RaceID,season,round,driver_id,constructor_id,finish_position
hamilton_2021_5,2021,5,hamilton,mercedes,7
stroll_2021_5,2021,5,stroll,aston_martin,8
ocon_2021_5,2021,5,ocon,alpine,9
giovinazzi_2021_5,2021,5,giovinazzi,alfa,10
raikkonen_2021_5,2021,5,raikkonen,alfa,11
ricciardo_2021_5,2021,5,ricciardo,mclaren,12
alonso_2021_5,2021,5,alonso,alpine,13
russell_2021_5,2021,5,russell,williams,14
latifi_2021_5,2021,5,latifi,williams,15
tsunoda_2021_5,2021,5,tsunoda,alphatauri,16
mazepin_2021_5,2021,5,mazepin,haas,17
mick_schumacher_2021_5,2021,5,mick_schumacher,haas,18
perez_2021_6,2021,6,perez,red_bull,1
vettel_2021_6,2021,6,vettel,aston_martin,2
gasly_2021_6,2021,6,gasly,alphatauri,3
leclerc_2021_6,2021,6,leclerc,ferrari,4
norris_2021_6,2021,6,norris,mclaren,5
alonso_2021_6,2021,6,alonso,alpine,6
tsunoda_2021_6,2021,6,tsunoda,alphatauri,7
sainz_2021_6,2021,6,sainz,ferrari,8
ricciardo_2021_6,2021,6,ricciardo,mclaren,9
raikkonen_2021_6,2021,6,raikkonen,alfa,10
giovinazzi_2021_6,2021,6,giovinazzi,alfa,11
bottas_2021_6,2021,6,bottas,mercedes,12
mick_schumacher_2021_6,2021,6,mick_schumacher,haas,13
mazepin_2021_6,2021,6,mazepin,haas,14
hamilton_2021_6,2021,6,hamilton,mercedes,15
latifi_2021_6,2021,6,latifi,williams,16
max_verstappen_2021_7,2021,7,max_verstappen,red_bull,1
hamilton_2021_7,2021,7,hamilton,mercedes,2
perez_2021_7,2021,7,perez,red_bull,3
bottas_2021_7,2021,7,bottas,mercedes,4
norris_2021_7,2021,7,norris,mclaren,5
ricciardo_2021_7,2021,7,ricciardo,mclaren,6
gasly_2021_7,2021,7,gasly,alphatauri,7
alonso_2021_7,2021,7,alonso,alpine,8
vettel_2021_7,2021,7,vettel,aston_martin,9
stroll_2021_7,2021,7,stroll,aston_martin,10
sainz_2021_7,2021,7,sainz,ferrari,11
russell_2021_7,2021,7,russell,williams,12
tsunoda_2021_7,2021,7,tsunoda,alphatauri,13
ocon_2021_7,2021,7,ocon,alpine,14
giovinazzi_2021_7,2021,7,giovinazzi,alfa,15
leclerc_2021_7,2021,7,leclerc,ferrari,16
raikkonen_2021_7,2021,7,raikkonen,alfa,17
latifi_2021_7,2021,7,latifi,williams,18
mick_schumacher_2021_7,2021,7,mick_schumacher,haas,19
mazepin_2021_7,2021,7,mazepin,haas,20
max_verstappen_2021_8,2021,8,max_verstappen,red_bull,1
hamilton_2021_8,2021,8,hamilton,mercedes,2
bottas_2021_8,2021,8,bottas,mercedes,3
perez_2021_8,2021,8,perez,red_bull,4
norris_2021_8,2021,8,norris,mclaren,5
sainz_2021_8,2021,8,sainz,ferrari,6
leclerc_2021_8,2021,8,leclerc,ferrari,7
stroll_2021_8,2021,8,stroll,aston_martin,8
alonso_2021_8,2021,8,alonso,alpine,9
tsunoda_2021_8,2021,8,tsunoda,alphatauri,10
raikkonen_2021_8,2021,8,raikkonen,alfa,11
vettel_2021_8,2021,8,vettel,aston_martin,12
ricciardo_2021_8,2021,8,ricciardo,mclaren,13
ocon_2021_8,2021,8,ocon,alpine,14
giovinazzi_2021_8,2021,8,giovinazzi,alfa,15
mick_schumacher_2021_8,2021,8,mick_schumacher,haas,16
latifi_2021_8,2021,8,latifi,williams,17
mazepin_2021_8,2021,8,mazepin,haas,18
max_verstappen_2021_9,2021,9,max_verstappen,red_bull,1
bottas_2021_9,2021,9,bottas,mercedes,2
norris_2021_9,2021,9,norris,mclaren,3
hamilton_2021_9,2021,9,hamilton,mercedes,4
sainz_2021_9,2021,9,sainz,ferrari,5
perez_2021_9,2021,9,perez,red_bull,6
ricciardo_2021_9,2021,9,ricciardo,mclaren,7
leclerc_2021_9,2021,9,leclerc,ferrari,8
gasly_2021_9,2021,9,gasly,alphatauri,9
alonso_2021_9,2021,9,alonso,alpine,10
russell_2021_9,2021,9,russell,williams,11
tsunoda_2021_9,2021,9,tsunoda,alphatauri,12
stroll_2021_9,2021,9,stroll,aston_martin,13
giovinazzi_2021_9,2021,9,giovinazzi,alfa,14
raikkonen_2021_9,2021,9,raikkonen,alfa,15
latifi_2021_9,2021,9,latifi,williams,16
mick_schumacher_2021_9,2021,9,mick_schumacher,haas,18
mazepin_2021_9,2021,9,mazepin,haas,19
hamilton_2021_10,2021,10,hamilton,mercedes,1
leclerc_2021_10,2021,10,leclerc,ferrari,2
bottas_2021_10,2021,10,bottas,mercedes,3
norris_2021_10,2021,10,norris,mclaren,4
ricciardo_2021_10,2021,10,ricciardo,mclaren,5
sainz_2021_10,2021,10,sainz,ferrari,6
alonso_2021_10,2021,10,alonso,alpine,7
stroll_2021_10,2021,10,stroll,aston_martin,8
ocon_2021_10,2021,10,ocon,alpine,9
tsunoda_2021_10,2021,10,tsunoda,alphatauri,10
gasly_2021_10,2021,10,gasly,alphatauri,11
russell_2021_10,2021,10,russell,williams,12
giovinazzi_2021_10,2021,10,giovinazzi,alfa,13
latifi_2021_10,2021,10,latifi,williams,14
raikkonen_2021_10,2021,10,raikkonen,alfa,15
perez_2021_10,2021,10,perez,red_bull,16
mazepin_2021_10,2021,10,mazepin,haas,17
mick_schumacher_2021_10,2021,10,mick_schumacher,haas,18
ocon_2021_11,2021,11,ocon,alpine,1
hamilton_2021_11,2021,11,hamilton,mercedes,2
sainz_2021_11,2021,11,sainz,ferrari,3
alonso_2021_11,2021,11,alonso,alpine,4
gasly_2021_11,2021,11,gasly,alphatauri,5
tsunoda_2021_11,2021,11,tsunoda,alphatauri,6
latifi_2021_11,2021,11,latifi,williams,7
russell_2021_11,2021,11,russell,williams,8
max_verstappen_2021_11,2021,11,max_verstappen,red_bull,9
raikkonen_2021_11,2021,11,raikkonen,alfa,10
ricciardo_2021_11,2021,11,ricciardo,mclaren,11
mick_schumacher_2021_11,2021,11,mick_schumacher,haas,12
giovinazzi_2021_11,2021,11,giovinazzi,alfa,13
max_verstappen_2021_12,2021,12,max_verstappen,red_bull,1
russell_2021_12,2021,12,russell,williams,2
hamilton_2021_12,2021,12,hamilton,mercedes,3
ricciardo_2021_12,2021,12,ricciardo,mclaren,4
vettel_2021_12,2021,12,vettel,aston_martin,5
gasly_2021_12,2021,12,gasly,alphatauri,6
ocon_2021_12,2021,12,ocon,alpine,7
leclerc_2021_12,2021,12,leclerc,ferrari,8
latifi_2021_12,2021,12,latifi,williams,9
sainz_2021_12,2021,12,sainz,ferrari,10
alonso_2021_12,2021,12,alonso,alpine,11
bottas_2021_12,2021,12,bottas,mercedes,12
giovinazzi_2021_12,2021,12,giovinazzi,alfa,13
norris_2021_12,2021,12,norris,mclaren,14
tsunoda_2021_12,2021,12,tsunoda,alphatauri,15
mick_schumacher_2021_12,2021,12,mick_schumacher,haas,16
mazepin_2021_12,2021,12,mazepin,haas,17
raikkonen_2021_12,2021,12,raikkonen,alfa,18
perez_2021_12,2021,12,perez,red_bull,19
stroll_2021_12,2021,12,stroll,aston_martin,20
max_verstappen_2021_13,2021,13,max_verstappen,red_bull,1
hamilton_2021_13,2021,13,hamilton,mercedes,2
bottas_2021_13,2021,13,bottas,mercedes,3
gasly_2021_13,2021,13,gasly,alphatauri,4
leclerc_2021_13,2021,13,leclerc,ferrari,5
alonso_2021_13,2021,13,alonso,alpine,6
sainz_2021_13,2021,13,sainz,ferrari,7
perez_2021_13,2021,13,perez,red_bull,8
ocon_2021_13,2021,13,ocon,alpine,9
norris_2021_13,2021,13,norris,mclaren,10
ricciardo_2021_13,2021,13,ricciardo,mclaren,11
stroll_2021_13,2021,13,stroll,aston_martin,12
vettel_2021_13,2021,13,vettel,aston_martin,13
giovinazzi_2021_13,2021,13,giovinazzi,alfa,14
kubica_2021_13,2021,13,kubica,alfa,15
latifi_2021_13,2021,13,latifi,williams,16
mick_schumacher_2021_13,2021,13,mick_schumacher,haas,18
ricciardo_2021_14,2021,14,ricciardo,mclaren,1
norris_2021_14,2021,14,norris,mclaren,2
bottas_2021_14,2021,14,bottas,mercedes,3
leclerc_2021_14,2021,14,leclerc,ferrari,4
perez_2021_14,2021,14,perez,red_bull,5
sainz_2021_14,2021,14,sainz,ferrari,6
stroll_2021_14,2021,14,stroll,aston_martin,7
alonso_2021_14,2021,14,alonso,alpine,8
russell_2021_14,2021,14,russell,williams,9
ocon_2021_14,2021,14,ocon,alpine,10
latifi_2021_14,2021,14,latifi,williams,11
vettel_2021_14,2021,14,vettel,aston_martin,12
giovinazzi_2021_14,2021,14,giovinazzi,alfa,13
kubica_2021_14,2021,14,kubica,alfa,14
mick_schumacher_2021_14,2021,14,mick_schumacher,haas,15
hamilton_2021_15,2021,15,hamilton,mercedes,1
max_verstappen_2021_15,2021,15,max_verstappen,red_bull,2
sainz_2021_15,2021,15,sainz,ferrari,3
ricciardo_2021_15,2021,15,ricciardo,mclaren,4
bottas_2021_15,2021,15,bottas,mercedes,5
alonso_2021_15,2021,15,alonso,alpine,6
norris_2021_15,2021,15,norris,mclaren,7
raikkonen_2021_15,2021,15,raikkonen,alfa,8
perez_2021_15,2021,15,perez,red_bull,9
russell_2021_15,2021,15,russell,williams,10
stroll_2021_15,2021,15,stroll,aston_martin,11
vettel_2021_15,2021,15,vettel,aston_martin,12
gasly_2021_15,2021,15,gasly,alphatauri,13
ocon_2021_15,2021,15,ocon,alpine,14
leclerc_2021_15,2021,15,leclerc,ferrari,15
giovinazzi_2021_15,2021,15,giovinazzi,alfa,16
tsunoda_2021_15,2021,15,tsunoda,alphatauri,17
mazepin_2021_15,2021,15,mazepin,haas,18
bottas_2021_16,2021,16,bottas,mercedes,1
max_verstappen_2021_16,2021,16,max_verstappen,red_bull,2
perez_2021_16,2021,16,perez,red_bull,3
leclerc_2021_16,2021,16,leclerc,ferrari,4
hamilton_2021_16,2021,16,hamilton,mercedes,5
gasly_2021_16,2021,16,gasly,alphatauri,6
norris_2021_16,2021,16,norris,mclaren,7
sainz_2021_16,2021,16,sainz,ferrari,8
stroll_2021_16,2021,16,stroll,aston_martin,9
ocon_2021_16,2021,16,ocon,alpine,10
giovinazzi_2021_16,2021,16,giovinazzi,alfa,11
raikkonen_2021_16,2021,16,raikkonen,alfa,12
ricciardo_2021_16,2021,16,ricciardo,mclaren,13
tsunoda_2021_16,2021,16,tsunoda,alphatauri,14
russell_2021_16,2021,16,russell,williams,15
alonso_2021_16,2021,16,alonso,alpine,16
latifi_2021_16,2021,16,latifi,williams,17
vettel_2021_16,2021,16,vettel,aston_martin,18
mick_schumacher_2021_16,2021,16,mick_schumacher,haas,19
mazepin_2021_16,2021,16,mazepin,haas,20
max_verstappen_2021_17,2021,17,max_verstappen,red_bull,1
hamilton_2021_17,2021,17,hamilton,mercedes,2
perez_2021_17,2021,17,perez,red_bull,3
leclerc_2021_17,2021,17,leclerc,ferrari,4
ricciardo_2021_17,2021,17,ricciardo,mclaren,5
bottas_2021_17,2021,17,bottas,mercedes,6
sainz_2021_17,2021,17,sainz,ferrari,7
norris_2021_17,2021,17,norris,mclaren,8
tsunoda_2021_17,2021,17,tsunoda,alphatauri,9
vettel_2021_17,2021,17,vettel,aston_martin,10
giovinazzi_2021_17,2021,17,giovinazzi,alfa,11
stroll_2021_17,2021,17,stroll,aston_martin,12
raikkonen_2021_17,2021,17,raikkonen,alfa,13
russell_2021_17,2021,17,russell,williams,14
latifi_2021_17,2021,17,latifi,williams,15
mick_schumacher_2021_17,2021,17,mick_schumacher,haas,16
mazepin_2021_17,2021,17,mazepin,haas,17
max_verstappen_2021_18,2021,18,max_verstappen,red_bull,1
hamilton_2021_18,2021,18,hamilton,mercedes,2
perez_2021_18,2021,18,perez,red_bull,3
gasly_2021_18,2021,18,gasly,alphatauri,4
leclerc_2021_18,2021,18,leclerc,ferrari,5
sainz_2021_18,2021,18,sainz,ferrari,6
vettel_2021_18,2021,18,vettel,aston_martin,7
raikkonen_2021_18,2021,18,raikkonen,alfa,8
alonso_2021_18,2021,18,alonso,alpine,9
norris_2021_18,2021,18,norris,mclaren,10
giovinazzi_2021_18,2021,18,giovinazzi,alfa,11
ricciardo_2021_18,2021,18,ricciardo,mclaren,12
ocon_2021_18,2021,18,ocon,alpine,13
stroll_2021_18,2021,18,stroll,aston_martin,14
bottas_2021_18,2021,18,bottas,mercedes,15
russell_2021_18,2021,18,russell,williams,16
latifi_2021_18,2021,18,latifi,williams,17
mazepin_2021_18,2021,18,mazepin,haas,18
hamilton_2021_19,2021,19,hamilton,mercedes,1
max_verstappen_2021_19,2021,19,max_verstappen,red_bull,2
bottas_2021_19,2021,19,bottas,mercedes,3
perez_2021_19,2021,19,perez,red_bull,4
leclerc_2021_19,2021,19,leclerc,ferrari,5
sainz_2021_19,2021,19,sainz,ferrari,6
gasly_2021_19,2021,19,gasly,alphatauri,7
ocon_2021_19,2021,19,ocon,alpine,8
alonso_2021_19,2021,19,alonso,alpine,9
norris_2021_19,2021,19,norris,mclaren,10
vettel_2021_19,2021,19,vettel,aston_martin,11
raikkonen_2021_19,2021,19,raikkonen,alfa,12
russell_2021_19,2021,19,russell,williams,13
giovinazzi_2021_19,2021,19,giovinazzi,alfa,14
tsunoda_2021_19,2021,19,tsunoda,alphatauri,15
latifi_2021_19,2021,19,latifi,williams,16
mazepin_2021_19,2021,19,mazepin,haas,17
mick_schumacher_2021_19,2021,19,mick_schumacher,haas,18
hamilton_2021_20,2021,20,hamilton,mercedes,1
max_verstappen_2021_20,2021,20,max_verstappen,red_bull,2
alonso_2021_20,2021,20,alonso,alpine,3
perez_2021_20,2021,20,perez,red_bull,4
ocon_2021_20,2021,20,ocon,alpine,5
stroll_2021_20,2021,20,stroll,aston_martin,6
sainz_2021_20,2021,20,sainz,ferrari,7
leclerc_2021_20,2021,20,leclerc,ferrari,8
norris_2021_20,2021,20,norris,mclaren,9
vettel_2021_20,2021,20,vettel,aston_martin,10
gasly_2021_20,2021,20,gasly,alphatauri,11
ricciardo_2021_20,2021,20,ricciardo,mclaren,12
tsunoda_2021_20,2021,20,tsunoda,alphatauri,13
raikkonen_2021_20,2021,20,raikkonen,alfa,14
giovinazzi_2021_20,2021,20,giovinazzi,alfa,15
mick_schumacher_2021_20,2021,20,mick_schumacher,haas,16
russell_2021_20,2021,20,russell,williams,17
mazepin_2021_20,2021,20,mazepin,haas,18
hamilton_2021_21,2021,21,hamilton,mercedes,1
max_verstappen_2021_21,2021,21,max_verstappen,red_bull,2
bottas_2021_21,2021,21,bottas,mercedes,3
ocon_2021_21,2021,21,ocon,alpine,4
ricciardo_2021_21,2021,21,ricciardo,mclaren,5
gasly_2021_21,2021,21,gasly,alphatauri,6
leclerc_2021_21,2021,21,leclerc,ferrari,7
sainz_2021_21,2021,21,sainz,ferrari,8
giovinazzi_2021_21,2021,21,giovinazzi,alfa,9
norris_2021_21,2021,21,norris,mclaren,10
stroll_2021_21,2021,21,stroll,aston_martin,11
latifi_2021_21,2021,21,latifi,williams,12
alonso_2021_21,2021,21,alonso,alpine,13
tsunoda_2021_21,2021,21,tsunoda,alphatauri,14
raikkonen_2021_21,2021,21,raikkonen,alfa,15
max_verstappen_2021_22,2021,22,max_verstappen,red_bull,1
hamilton_2021_22,2021,22,hamilton,mercedes,2
sainz_2021_22,2021,22,sainz,ferrari,3
tsunoda_2021_22,2021,22,tsunoda,alphatauri,4
gasly_2021_22,2021,22,gasly,alphatauri,5
bottas_2021_22,2021,22,bottas,mercedes,6
norris_2021_22,2021,22,norris,mclaren,7
alonso_2021_22,2021,22,alonso,alpine,8
ocon_2021_22,2021,22,ocon,alpine,9
leclerc_2021_22,2021,22,leclerc,ferrari,10
vettel_2021_22,2021,22,vettel,aston_martin,11
ricciardo_2021_22,2021,22,ricciardo,mclaren,12
stroll_2021_22,2021,22,stroll,aston_martin,13
mick_schumacher_2021_22,2021,22,mick_schumacher,haas,14
leclerc_2022_1,2022,1,leclerc,ferrari,1
sainz_2022_1,2022,1,sainz,ferrari,2
hamilton_2022_1,2022,1,hamilton,mercedes,3
russell_2022_1,2022,1,russell,mercedes,4
kevin_magnussen_2022_1,2022,1,kevin_magnussen,haas,5
bottas_2022_1,2022,1,bottas,alfa,6
ocon_2022_1,2022,1,ocon,alpine,7
tsunoda_2022_1,2022,1,tsunoda,alphatauri,8
alonso_2022_1,2022,1,alonso,alpine,9
zhou_2022_1,2022,1,zhou,alfa,10
mick_schumacher_2022_1,2022,1,mick_schumacher,haas,11
stroll_2022_1,2022,1,stroll,aston_martin,12
albon_2022_1,2022,1,albon,williams,13
ricciardo_2022_1,2022,1,ricciardo,mclaren,14
norris_2022_1,2022,1,norris,mclaren,15
latifi_2022_1,2022,1,latifi,williams,16
hulkenberg_2022_1,2022,1,hulkenberg,aston_martin,17
max_verstappen_2022_2,2022,2,max_verstappen,red_bull,1
leclerc_2022_2,2022,2,leclerc,ferrari,2
sainz_2022_2,2022,2,sainz,ferrari,3
perez_2022_2,2022,2,perez,red_bull,4
russell_2022_2,2022,2,russell,mercedes,5
ocon_2022_2,2022,2,ocon,alpine,6
norris_2022_2,2022,2,norris,mclaren,7
gasly_2022_2,2022,2,gasly,alphatauri,8
kevin_magnussen_2022_2,2022,2,kevin_magnussen,haas,9
hamilton_2022_2,2022,2,hamilton,mercedes,10
zhou_2022_2,2022,2,zhou,alfa,11
hulkenberg_2022_2,2022,2,hulkenberg,aston_martin,12
stroll_2022_2,2022,2,stroll,aston_martin,13
leclerc_2022_3,2022,3,leclerc,ferrari,1
perez_2022_3,2022,3,perez,red_bull,2
russell_2022_3,2022,3,russell,mercedes,3
hamilton_2022_3,2022,3,hamilton,mercedes,4
norris_2022_3,2022,3,norris,mclaren,5
ricciardo_2022_3,2022,3,ricciardo,mclaren,6
ocon_2022_3,2022,3,ocon,alpine,7
bottas_2022_3,2022,3,bottas,alfa,8
gasly_2022_3,2022,3,gasly,alphatauri,9
albon_2022_3,2022,3,albon,williams,10
zhou_2022_3,2022,3,zhou,alfa,11
stroll_2022_3,2022,3,stroll,aston_martin,12
mick_schumacher_2022_3,2022,3,mick_schumacher,haas,13
kevin_magnussen_2022_3,2022,3,kevin_magnussen,haas,14
tsunoda_2022_3,2022,3,tsunoda,alphatauri,15
latifi_2022_3,2022,3,latifi,williams,16
alonso_2022_3,2022,3,alonso,alpine,17
max_verstappen_2022_4,2022,4,max_verstappen,red_bull,1
perez_2022_4,2022,4,perez,red_bull,2
norris_2022_4,2022,4,norris,mclaren,3
russell_2022_4,2022,4,russell,mercedes,4
bottas_2022_4,2022,4,bottas,alfa,5
leclerc_2022_4,2022,4,leclerc,ferrari,6
tsunoda_2022_4,2022,4,tsunoda,alphatauri,7
vettel_2022_4,2022,4,vettel,aston_martin,8
kevin_magnussen_2022_4,2022,4,kevin_magnussen,haas,9
stroll_2022_4,2022,4,stroll,aston_martin,10
albon_2022_4,2022,4,albon,williams,11
gasly_2022_4,2022,4,gasly,alphatauri,12
hamilton_2022_4,2022,4,hamilton,mercedes,13
ocon_2022_4,2022,4,ocon,alpine,14
zhou_2022_4,2022,4,zhou,alfa,15
latifi_2022_4,2022,4,latifi,williams,16
mick_schumacher_2022_4,2022,4,mick_schumacher,haas,17
ricciardo_2022_4,2022,4,ricciardo,mclaren,18
max_verstappen_2022_5,2022,5,max_verstappen,red_bull,1
leclerc_2022_5,2022,5,leclerc,ferrari,2
sainz_2022_5,2022,5,sainz,ferrari,3
perez_2022_5,2022,5,perez,red_bull,4
russell_2022_5,2022,5,russell,mercedes,5
hamilton_2022_5,2022,5,hamilton,mercedes,6
bottas_2022_5,2022,5,bottas,alfa,7
ocon_2022_5,2022,5,ocon,alpine,8
albon_2022_5,2022,5,albon,williams,9
stroll_2022_5,2022,5,stroll,aston_martin,10
alonso_2022_5,2022,5,alonso,alpine,11
tsunoda_2022_5,2022,5,tsunoda,alphatauri,12
ricciardo_2022_5,2022,5,ricciardo,mclaren,13
latifi_2022_5,2022,5,latifi,williams,14
mick_schumacher_2022_5,2022,5,mick_schumacher,haas,15
max_verstappen_2022_6,2022,6,max_verstappen,red_bull,1
perez_2022_6,2022,6,perez,red_bull,2
russell_2022_6,2022,6,russell,mercedes,3
sainz_2022_6,2022,6,sainz,ferrari,4
hamilton_2022_6,2022,6,hamilton,mercedes,5
bottas_2022_6,2022,6,bottas,alfa,6
ocon_2022_6,2022,6,ocon,alpine,7
norris_2022_6,2022,6,norris,mclaren,8
alonso_2022_6,2022,6,alonso,alpine,9
tsunoda_2022_6,2022,6,tsunoda,alphatauri,10
vettel_2022_6,2022,6,vettel,aston_martin,11
ricciardo_2022_6,2022,6,ricciardo,mclaren,12
gasly_2022_6,2022,6,gasly,alphatauri,13
mick_schumacher_2022_6,2022,6,mick_schumacher,haas,14
stroll_2022_6,2022,6,stroll,aston_martin,15
latifi_2022_6,2022,6,latifi,williams,16
kevin_magnussen_2022_6,2022,6,kevin_magnussen,haas,17
albon_2022_6,2022,6,albon,williams,18
perez_2022_7,2022,7,perez,red_bull,1
sainz_2022_7,2022,7,sainz,ferrari,2
max_verstappen_2022_7,2022,7,max_verstappen,red_bull,3
leclerc_2022_7,2022,7,leclerc,ferrari,4
russell_2022_7,2022,7,russell,mercedes,5
norris_2022_7,2022,7,norris,mclaren,6
alonso_2022_7,2022,7,alonso,alpine,7
hamilton_2022_7,2022,7,hamilton,mercedes,8
bottas_2022_7,2022,7,bottas,alfa,9
vettel_2022_7,2022,7,vettel,aston_martin,10
gasly_2022_7,2022,7,gasly,alphatauri,11
ocon_2022_7,2022,7,ocon,alpine,12
ricciardo_2022_7,2022,7,ricciardo,mclaren,13
stroll_2022_7,2022,7,stroll,aston_martin,14
latifi_2022_7,2022,7,latifi,williams,15
zhou_2022_7,2022,7,zhou,alfa,16
tsunoda_2022_7,2022,7,tsunoda,alphatauri,17
max_verstappen_2022_8,2022,8,max_verstappen,red_bull,1
perez_2022_8,2022,8,perez,red_bull,2
russell_2022_8,2022,8,russell,mercedes,3
hamilton_2022_8,2022,8,hamilton,mercedes,4
gasly_2022_8,2022,8,gasly,alphatauri,5
vettel_2022_8,2022,8,vettel,aston_martin,6
alonso_2022_8,2022,8,alonso,alpine,7
ricciardo_2022_8,2022,8,ricciardo,mclaren,8
norris_2022_8,2022,8,norris,mclaren,9
ocon_2022_8,2022,8,ocon,alpine,10
bottas_2022_8,2022,8,bottas,alfa,11
albon_2022_8,2022,8,albon,williams,12
tsunoda_2022_8,2022,8,tsunoda,alphatauri,13
mick_schumacher_2022_8,2022,8,mick_schumacher,haas,14
latifi_2022_8,2022,8,latifi,williams,15
max_verstappen_2022_9,2022,9,max_verstappen,red_bull,1
sainz_2022_9,2022,9,sainz,ferrari,2
hamilton_2022_9,2022,9,hamilton,mercedes,3
russell_2022_9,2022,9,russell,mercedes,4
leclerc_2022_9,2022,9,leclerc,ferrari,5
ocon_2022_9,2022,9,ocon,alpine,6
bottas_2022_9,2022,9,bottas,alfa,7
zhou_2022_9,2022,9,zhou,alfa,8
alonso_2022_9,2022,9,alonso,alpine,9
stroll_2022_9,2022,9,stroll,aston_martin,10
ricciardo_2022_9,2022,9,ricciardo,mclaren,11
vettel_2022_9,2022,9,vettel,aston_martin,12
albon_2022_9,2022,9,albon,williams,13
gasly_2022_9,2022,9,gasly,alphatauri,14
norris_2022_9,2022,9,norris,mclaren,15
latifi_2022_9,2022,9,latifi,williams,16
kevin_magnussen_2022_9,2022,9,kevin_magnussen,haas,17
sainz_2022_10,2022,10,sainz,ferrari,1
perez_2022_10,2022,10,perez,red_bull,2
hamilton_2022_10,2022,10,hamilton,mercedes,3
leclerc_2022_10,2022,10,leclerc,ferrari,4
alonso_2022_10,2022,10,alonso,alpine,5
norris_2022_10,2022,10,norris,mclaren,6
max_verstappen_2022_10,2022,10,max_verstappen,red_bull,7
mick_schumacher_2022_10,2022,10,mick_schumacher,haas,8
vettel_2022_10,2022,10,vettel,aston_martin,9
kevin_magnussen_2022_10,2022,10,kevin_magnussen,haas,10
stroll_2022_10,2022,10,stroll,aston_martin,11
latifi_2022_10,2022,10,latifi,williams,12
ricciardo_2022_10,2022,10,ricciardo,mclaren,13
tsunoda_2022_10,2022,10,tsunoda,alphatauri,14
leclerc_2022_11,2022,11,leclerc,ferrari,1
max_verstappen_2022_11,2022,11,max_verstappen,red_bull,2
hamilton_2022_11,2022,11,hamilton,mercedes,3
russell_2022_11,2022,11,russell,mercedes,4
ocon_2022_11,2022,11,ocon,alpine,5
mick_schumacher_2022_11,2022,11,mick_schumacher,haas,6
norris_2022_11,2022,11,norris,mclaren,7
kevin_magnussen_2022_11,2022,11,kevin_magnussen,haas,8
ricciardo_2022_11,2022,11,ricciardo,mclaren,9
alonso_2022_11,2022,11,alonso,alpine,10
bottas_2022_11,2022,11,bottas,alfa,11
albon_2022_11,2022,11,albon,williams,12
stroll_2022_11,2022,11,stroll,aston_martin,13
zhou_2022_11,2022,11,zhou,alfa,14
gasly_2022_11,2022,11,gasly,alphatauri,15
tsunoda_2022_11,2022,11,tsunoda,alphatauri,16
vettel_2022_11,2022,11,vettel,aston_martin,17
max_verstappen_2022_12,2022,12,max_verstappen,red_bull,1
hamilton_2022_12,2022,12,hamilton,mercedes,2
russell_2022_12,2022,12,russell,mercedes,3
perez_2022_12,2022,12,perez,red_bull,4
sainz_2022_12,2022,12,sainz,ferrari,5
alonso_2022_12,2022,12,alonso,alpine,6
norris_2022_12,2022,12,norris,mclaren,7
ocon_2022_12,2022,12,ocon,alpine,8
ricciardo_2022_12,2022,12,ricciardo,mclaren,9
stroll_2022_12,2022,12,stroll,aston_martin,10
vettel_2022_12,2022,12,vettel,aston_martin,11
gasly_2022_12,2022,12,gasly,alphatauri,12
albon_2022_12,2022,12,albon,williams,13
bottas_2022_12,2022,12,bottas,alfa,14
mick_schumacher_2022_12,2022,12,mick_schumacher,haas,15
zhou_2022_12,2022,12,zhou,alfa,16
max_verstappen_2022_13,2022,13,max_verstappen,red_bull,1
hamilton_2022_13,2022,13,hamilton,mercedes,2
russell_2022_13,2022,13,russell,mercedes,3
sainz_2022_13,2022,13,sainz,ferrari,4
perez_2022_13,2022,13,perez,red_bull,5
leclerc_2022_13,2022,13,leclerc,ferrari,6
norris_2022_13,2022,13,norris,mclaren,7
alonso_2022_13,2022,13,alonso,alpine,8
ocon_2022_13,2022,13,ocon,alpine,9
vettel_2022_13,2022,13,vettel,aston_martin,10
stroll_2022_13,2022,13,stroll,aston_martin,11
gasly_2022_13,2022,13,gasly,alphatauri,12
zhou_2022_13,2022,13,zhou,alfa,13
mick_schumacher_2022_13,2022,13,mick_schumacher,haas,14
ricciardo_2022_13,2022,13,ricciardo,mclaren,15
kevin_magnussen_2022_13,2022,13,kevin_magnussen,haas,16
albon_2022_13,2022,13,albon,williams,17
latifi_2022_13,2022,13,latifi,williams,18
tsunoda_2022_13,2022,13,tsunoda,alphatauri,19
max_verstappen_2022_14,2022,14,max_verstappen,red_bull,1
perez_2022_14,2022,14,perez,red_bull,2
sainz_2022_14,2022,14,sainz,ferrari,3
russell_2022_14,2022,14,russell,mercedes,4
alonso_2022_14,2022,14,alonso,alpine,5
leclerc_2022_14,2022,14,leclerc,ferrari,6
ocon_2022_14,2022,14,ocon,alpine,7
vettel_2022_14,2022,14,vettel,aston_martin,8
gasly_2022_14,2022,14,gasly,alphatauri,9
albon_2022_14,2022,14,albon,williams,10
stroll_2022_14,2022,14,stroll,aston_martin,11
norris_2022_14,2022,14,norris,mclaren,12
tsunoda_2022_14,2022,14,tsunoda,alphatauri,13
zhou_2022_14,2022,14,zhou,alfa,14
ricciardo_2022_14,2022,14,ricciardo,mclaren,15
kevin_magnussen_2022_14,2022,14,kevin_magnussen,haas,16
