season,round,RaceID,race_name,driver_id,constructor_id,race_order,constructor_coef_rapm,rapm_cold_start_flag,target_definition,alpha,decay,decay_unit,coefficient_status,n_train_rows,n_train_races
2020,6,ricciardo_2020_6,Spanish Grand Prix,ricciardo,renault,48,-0.31117443354549235,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,778,47
2020,6,russell_2020_6,Spanish Grand Prix,russell,williams,48,-4.214964532090128,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,778,47
2020,6,sainz_2020_6,Spanish Grand Prix,sainz,mclaren,48,0.07828353706410038,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,778,47
2020,6,stroll_2020_6,Spanish Grand Prix,stroll,racing_point,48,-0.16985507974490482,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,778,47
2020,6,vettel_2020_6,Spanish Grand Prix,vettel,ferrari,48,3.842631932422082,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,778,47
2020,7,albon_2020_7,Belgian Grand Prix,albon,red_bull,49,3.187600906239174,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,bottas_2020_7,Belgian Grand Prix,bottas,mercedes,49,4.0924423894235415,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,gasly_2020_7,Belgian Grand Prix,gasly,alphatauri,49,-0.2981468934188812,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,grosjean_2020_7,Belgian Grand Prix,grosjean,haas,49,-1.6559815639566025,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,hamilton_2020_7,Belgian Grand Prix,hamilton,mercedes,49,4.0924423894235415,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,kevin_magnussen_2020_7,Belgian Grand Prix,kevin_magnussen,haas,49,-1.6559815639566025,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,kvyat_2020_7,Belgian Grand Prix,kvyat,alphatauri,49,-0.2981468934188812,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,latifi_2020_7,Belgian Grand Prix,latifi,williams,49,-4.285361875046779,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,leclerc_2020_7,Belgian Grand Prix,leclerc,ferrari,49,3.8544930491902933,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,max_verstappen_2020_7,Belgian Grand Prix,max_verstappen,red_bull,49,3.187600906239174,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,norris_2020_7,Belgian Grand Prix,norris,mclaren,49,0.11244501745299987,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,ocon_2020_7,Belgian Grand Prix,ocon,renault,49,-0.40872543583351195,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,perez_2020_7,Belgian Grand Prix,perez,racing_point,49,0.01796963871751799,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,raikkonen_2020_7,Belgian Grand Prix,raikkonen,alfa,49,-2.3606528902718638,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,ricciardo_2020_7,Belgian Grand Prix,ricciardo,renault,49,-0.40872543583351195,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,stroll_2020_7,Belgian Grand Prix,stroll,racing_point,49,0.01796963871751799,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,7,vettel_2020_7,Belgian Grand Prix,vettel,ferrari,49,3.8544930491902933,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,797,48
2020,8,albon_2020_8,Italian Grand Prix,albon,red_bull,50,3.1838455475045095,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,bottas_2020_8,Italian Grand Prix,bottas,mercedes,50,4.1335813575864,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,gasly_2020_8,Italian Grand Prix,gasly,alphatauri,50,-0.25111478522406316,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,giovinazzi_2020_8,Italian Grand Prix,giovinazzi,alfa,50,-2.4027602041293648,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,grosjean_2020_8,Italian Grand Prix,grosjean,haas,50,-1.7386685362697334,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,hamilton_2020_8,Italian Grand Prix,hamilton,mercedes,50,4.1335813575864,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,kvyat_2020_8,Italian Grand Prix,kvyat,alphatauri,50,-0.25111478522406316,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,latifi_2020_8,Italian Grand Prix,latifi,williams,50,-4.301310497882471,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,norris_2020_8,Italian Grand Prix,norris,mclaren,50,0.160364505000679,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,ocon_2020_8,Italian Grand Prix,ocon,renault,50,-0.2395145939199382,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,perez_2020_8,Italian Grand Prix,perez,racing_point,50,0.01653042445615985,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,raikkonen_2020_8,Italian Grand Prix,raikkonen,alfa,50,-2.4027602041293648,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,ricciardo_2020_8,Italian Grand Prix,ricciardo,renault,50,-0.2395145939199382,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,russell_2020_8,Italian Grand Prix,russell,williams,50,-4.301310497882471,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,sainz_2020_8,Italian Grand Prix,sainz,mclaren,50,0.160364505000679,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,8,stroll_2020_8,Italian Grand Prix,stroll,racing_point,50,0.01653042445615985,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,814,49
2020,9,albon_2020_9,Tuscan Grand Prix,albon,red_bull,51,2.9703796820493658,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,bottas_2020_9,Tuscan Grand Prix,bottas,mercedes,51,4.05338872653885,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,grosjean_2020_9,Tuscan Grand Prix,grosjean,haas,51,-1.765591548746379,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,hamilton_2020_9,Tuscan Grand Prix,hamilton,mercedes,51,4.05338872653885,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,kvyat_2020_9,Tuscan Grand Prix,kvyat,alphatauri,51,0.1078605725829363,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,leclerc_2020_9,Tuscan Grand Prix,leclerc,ferrari,51,3.6442221300313586,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,norris_2020_9,Tuscan Grand Prix,norris,mclaren,51,0.2675711263280308,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,perez_2020_9,Tuscan Grand Prix,perez,racing_point,51,0.09245316141263887,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,raikkonen_2020_9,Tuscan Grand Prix,raikkonen,alfa,51,-2.497046962709413,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,ricciardo_2020_9,Tuscan Grand Prix,ricciardo,renault,51,-0.2526297159125519,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,russell_2020_9,Tuscan Grand Prix,russell,williams,51,-4.303754009103804,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,9,vettel_2020_9,Tuscan Grand Prix,vettel,ferrari,51,3.6442221300313586,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,830,50
2020,10,albon_2020_10,Russian Grand Prix,albon,red_bull,52,2.9821100769109434,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,bottas_2020_10,Russian Grand Prix,bottas,mercedes,52,4.06425324104663,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,gasly_2020_10,Russian Grand Prix,gasly,alphatauri,52,0.1837316454415027,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,giovinazzi_2020_10,Russian Grand Prix,giovinazzi,alfa,52,-2.4931062214472175,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,grosjean_2020_10,Russian Grand Prix,grosjean,haas,52,-1.7821983303170874,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,hamilton_2020_10,Russian Grand Prix,hamilton,mercedes,52,4.06425324104663,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,kevin_magnussen_2020_10,Russian Grand Prix,kevin_magnussen,haas,52,-1.7821983303170874,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,kvyat_2020_10,Russian Grand Prix,kvyat,alphatauri,52,0.1837316454415027,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,latifi_2020_10,Russian Grand Prix,latifi,williams,52,-4.287025623951368,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,leclerc_2020_10,Russian Grand Prix,leclerc,ferrari,52,3.5379237581018157,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,max_verstappen_2020_10,Russian Grand Prix,max_verstappen,red_bull,52,2.9821100769109434,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,norris_2020_10,Russian Grand Prix,norris,mclaren,52,0.27528595683653406,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,ocon_2020_10,Russian Grand Prix,ocon,renault,52,-0.2103487005633624,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,perez_2020_10,Russian Grand Prix,perez,racing_point,52,0.1445186177516811,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,raikkonen_2020_10,Russian Grand Prix,raikkonen,alfa,52,-2.4931062214472175,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,ricciardo_2020_10,Russian Grand Prix,ricciardo,renault,52,-0.2103487005633624,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,russell_2020_10,Russian Grand Prix,russell,williams,52,-4.287025623951368,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,10,vettel_2020_10,Russian Grand Prix,vettel,ferrari,52,3.5379237581018157,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,842,51
2020,11,gasly_2020_11,Eifel Grand Prix,gasly,alphatauri,53,0.24509942185860248,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,giovinazzi_2020_11,Eifel Grand Prix,giovinazzi,alfa,53,-2.515217857762308,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,grosjean_2020_11,Eifel Grand Prix,grosjean,haas,53,-1.8243324716598723,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,hamilton_2020_11,Eifel Grand Prix,hamilton,mercedes,53,4.096560816921055,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,hulkenberg_2020_11,Eifel Grand Prix,hulkenberg,racing_point,53,0.21541704807128262,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,kevin_magnussen_2020_11,Eifel Grand Prix,kevin_magnussen,haas,53,-1.8243324716598723,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,kvyat_2020_11,Eifel Grand Prix,kvyat,alphatauri,53,0.24509942185860248,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,latifi_2020_11,Eifel Grand Prix,latifi,williams,53,-4.310850771822297,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,leclerc_2020_11,Eifel Grand Prix,leclerc,ferrari,53,3.496311273982335,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,max_verstappen_2020_11,Eifel Grand Prix,max_verstappen,red_bull,53,2.946796018383005,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,perez_2020_11,Eifel Grand Prix,perez,racing_point,53,0.21541704807128262,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,raikkonen_2020_11,Eifel Grand Prix,raikkonen,alfa,53,-2.515217857762308,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,ricciardo_2020_11,Eifel Grand Prix,ricciardo,renault,53,-0.1337096980242314,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,sainz_2020_11,Eifel Grand Prix,sainz,mclaren,53,0.23621727371949233,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,11,vettel_2020_11,Eifel Grand Prix,vettel,ferrari,53,3.496311273982335,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,860,52
2020,12,albon_2020_12,Portuguese Grand Prix,albon,red_bull,54,2.9110589274935026,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,bottas_2020_12,Portuguese Grand Prix,bottas,mercedes,54,4.102609760023173,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,gasly_2020_12,Portuguese Grand Prix,gasly,alphatauri,54,0.17444688601092367,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,giovinazzi_2020_12,Portuguese Grand Prix,giovinazzi,alfa,54,-2.510802596590542,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,grosjean_2020_12,Portuguese Grand Prix,grosjean,haas,54,-1.8090388545378158,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,hamilton_2020_12,Portuguese Grand Prix,hamilton,mercedes,54,4.102609760023173,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,kevin_magnussen_2020_12,Portuguese Grand Prix,kevin_magnussen,haas,54,-1.8090388545378158,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,kvyat_2020_12,Portuguese Grand Prix,kvyat,alphatauri,54,0.17444688601092367,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,latifi_2020_12,Portuguese Grand Prix,latifi,williams,54,-4.299677161627431,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,leclerc_2020_12,Portuguese Grand Prix,leclerc,ferrari,54,3.4351446382464164,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,max_verstappen_2020_12,Portuguese Grand Prix,max_verstappen,red_bull,54,2.9110589274935026,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,norris_2020_12,Portuguese Grand Prix,norris,mclaren,54,0.2789662895888703,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,ocon_2020_12,Portuguese Grand Prix,ocon,renault,54,-0.1159292277190096,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,perez_2020_12,Portuguese Grand Prix,perez,racing_point,54,0.3090569680633334,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,raikkonen_2020_12,Portuguese Grand Prix,raikkonen,alfa,54,-2.510802596590542,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,ricciardo_2020_12,Portuguese Grand Prix,ricciardo,renault,54,-0.1159292277190096,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,russell_2020_12,Portuguese Grand Prix,russell,williams,54,-4.299677161627431,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,sainz_2020_12,Portuguese Grand Prix,sainz,mclaren,54,0.2789662895888703,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,12,vettel_2020_12,Portuguese Grand Prix,vettel,ferrari,54,3.4351446382464164,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,875,53
2020,13,albon_2020_13,Emilia Romagna Grand Prix,albon,red_bull,55,2.8588215472517664,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,bottas_2020_13,Emilia Romagna Grand Prix,bottas,mercedes,55,4.159101872529328,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,giovinazzi_2020_13,Emilia Romagna Grand Prix,giovinazzi,alfa,55,-2.5045478450294367,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,grosjean_2020_13,Emilia Romagna Grand Prix,grosjean,haas,55,-1.8686320786376136,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,hamilton_2020_13,Emilia Romagna Grand Prix,hamilton,mercedes,55,4.159101872529328,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,kvyat_2020_13,Emilia Romagna Grand Prix,kvyat,alphatauri,55,0.06593495239102985,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,latifi_2020_13,Emilia Romagna Grand Prix,latifi,williams,55,-4.2981537974967425,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,leclerc_2020_13,Emilia Romagna Grand Prix,leclerc,ferrari,55,3.442960540216387,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,norris_2020_13,Emilia Romagna Grand Prix,norris,mclaren,55,0.3020971766499905,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,perez_2020_13,Emilia Romagna Grand Prix,perez,racing_point,55,0.34810254073481883,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,raikkonen_2020_13,Emilia Romagna Grand Prix,raikkonen,alfa,55,-2.5045478450294367,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,ricciardo_2020_13,Emilia Romagna Grand Prix,ricciardo,renault,55,-0.10292473667173453,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,sainz_2020_13,Emilia Romagna Grand Prix,sainz,mclaren,55,0.3020971766499905,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,stroll_2020_13,Emilia Romagna Grand Prix,stroll,racing_point,55,0.34810254073481883,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,13,vettel_2020_13,Emilia Romagna Grand Prix,vettel,ferrari,55,3.442960540216387,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,894,54
2020,14,albon_2020_14,Turkish Grand Prix,albon,red_bull,56,2.7274451315526846,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,bottas_2020_14,Turkish Grand Prix,bottas,mercedes,56,4.174360513766983,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,gasly_2020_14,Turkish Grand Prix,gasly,alphatauri,56,0.21154333151491095,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,hamilton_2020_14,Turkish Grand Prix,hamilton,mercedes,56,4.174360513766983,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,kvyat_2020_14,Turkish Grand Prix,kvyat,alphatauri,56,0.21154333151491095,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,leclerc_2020_14,Turkish Grand Prix,leclerc,ferrari,56,3.3899172583414576,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,max_verstappen_2020_14,Turkish Grand Prix,max_verstappen,red_bull,56,2.7274451315526846,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,norris_2020_14,Turkish Grand Prix,norris,mclaren,56,0.3176453958772775,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,ocon_2020_14,Turkish Grand Prix,ocon,renault,56,-0.07920390825400878,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,perez_2020_14,Turkish Grand Prix,perez,racing_point,56,0.32940749876105907,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,raikkonen_2020_14,Turkish Grand Prix,raikkonen,alfa,56,-2.4581418917379176,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,ricciardo_2020_14,Turkish Grand Prix,ricciardo,renault,56,-0.07920390825400878,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,russell_2020_14,Turkish Grand Prix,russell,williams,56,-4.2491858699873735,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,sainz_2020_14,Turkish Grand Prix,sainz,mclaren,56,0.3176453958772775,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,stroll_2020_14,Turkish Grand Prix,stroll,racing_point,56,0.32940749876105907,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,14,vettel_2020_14,Turkish Grand Prix,vettel,ferrari,56,3.3899172583414576,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,909,55
2020,15,albon_2020_15,Bahrain Grand Prix,albon,red_bull,57,2.747318389026237,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,bottas_2020_15,Bahrain Grand Prix,bottas,mercedes,57,4.118001160198222,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,gasly_2020_15,Bahrain Grand Prix,gasly,alphatauri,57,0.05782778487953838,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,giovinazzi_2020_15,Bahrain Grand Prix,giovinazzi,alfa,57,-2.491793312291458,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,hamilton_2020_15,Bahrain Grand Prix,hamilton,mercedes,57,4.118001160198222,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,kevin_magnussen_2020_15,Bahrain Grand Prix,kevin_magnussen,haas,57,-1.8806962338621676,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,kvyat_2020_15,Bahrain Grand Prix,kvyat,alphatauri,57,0.05782778487953838,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,latifi_2020_15,Bahrain Grand Prix,latifi,williams,57,-4.232757541207457,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,leclerc_2020_15,Bahrain Grand Prix,leclerc,ferrari,57,3.4492760161848426,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,max_verstappen_2020_15,Bahrain Grand Prix,max_verstappen,red_bull,57,2.747318389026237,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,norris_2020_15,Bahrain Grand Prix,norris,mclaren,57,0.37049605270767216,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,ocon_2020_15,Bahrain Grand Prix,ocon,renault,57,-0.12639937767068263,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,raikkonen_2020_15,Bahrain Grand Prix,raikkonen,alfa,57,-2.491793312291458,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,ricciardo_2020_15,Bahrain Grand Prix,ricciardo,renault,57,-0.12639937767068263,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,russell_2020_15,Bahrain Grand Prix,russell,williams,57,-4.232757541207457,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,sainz_2020_15,Bahrain Grand Prix,sainz,mclaren,57,0.37049605270767216,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,15,vettel_2020_15,Bahrain Grand Prix,vettel,ferrari,57,3.4492760161848426,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,925,56
2020,16,aitken_2020_16,Sakhir Grand Prix,aitken,williams,58,-4.2026358686447605,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,albon_2020_16,Sakhir Grand Prix,albon,red_bull,58,2.794252490729518,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,bottas_2020_16,Sakhir Grand Prix,bottas,mercedes,58,4.100678571979368,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,gasly_2020_16,Sakhir Grand Prix,gasly,alphatauri,58,0.11817120856301065,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,giovinazzi_2020_16,Sakhir Grand Prix,giovinazzi,alfa,58,-2.587208531643945,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,kevin_magnussen_2020_16,Sakhir Grand Prix,kevin_magnussen,haas,58,-1.9262935052672479,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,kvyat_2020_16,Sakhir Grand Prix,kvyat,alphatauri,58,0.11817120856301065,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,norris_2020_16,Sakhir Grand Prix,norris,mclaren,58,0.4484853111861875,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,ocon_2020_16,Sakhir Grand Prix,ocon,renault,58,-0.11344034129651981,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,perez_2020_16,Sakhir Grand Prix,perez,racing_point,58,0.43614685713408236,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,pietro_fittipaldi_2020_16,Sakhir Grand Prix,pietro_fittipaldi,haas,58,-1.9262935052672479,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,raikkonen_2020_16,Sakhir Grand Prix,raikkonen,alfa,58,-2.587208531643945,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,ricciardo_2020_16,Sakhir Grand Prix,ricciardo,renault,58,-0.11344034129651981,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,russell_2020_16,Sakhir Grand Prix,russell,mercedes,58,4.100678571979368,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,sainz_2020_16,Sakhir Grand Prix,sainz,mclaren,58,0.4484853111861875,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,stroll_2020_16,Sakhir Grand Prix,stroll,racing_point,58,0.43614685713408236,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,16,vettel_2020_16,Sakhir Grand Prix,vettel,ferrari,58,3.3620932024471983,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,942,57
2020,17,albon_2020_17,Abu Dhabi Grand Prix,albon,red_bull,59,2.8270784378881206,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
2020,17,bottas_2020_17,Abu Dhabi Grand Prix,bottas,mercedes,59,3.99736105632721,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
2020,17,gasly_2020_17,Abu Dhabi Grand Prix,gasly,alphatauri,59,0.14445215300172937,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
2020,17,giovinazzi_2020_17,Abu Dhabi Grand Prix,giovinazzi,alfa,59,-2.6133864965675713,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
2020,17,hamilton_2020_17,Abu Dhabi Grand Prix,hamilton,mercedes,59,3.99736105632721,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
2020,17,kevin_magnussen_2020_17,Abu Dhabi Grand Prix,kevin_magnussen,haas,59,-2.132650600848403,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
2020,17,kvyat_2020_17,Abu Dhabi Grand Prix,kvyat,alphatauri,59,0.14445215300172937,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,959,58
