season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,status_normalizado,dnf_categoria,is_dnf,dnf_flag,dnf_driver_flag,dnf_car_flag,dnf_other_flag,circuit_id,compound_normalizado,compound_ordinal,circuito_albert_park,circuito_americas,circuito_bahrain,circuito_bahrain_outer,circuito_baku,circuito_catalunya,circuito_hockenheim,circuito_hungaroring,circuito_imola,circuito_interlagos,circuito_istanbul,circuito_jeddah,circuito_las_vegas,circuito_losail,circuito_marina_bay,circuito_miami,circuito_monaco,circuito_monza,circuito_mugello,circuito_nurburgring,circuito_portimao,circuito_red_bull_ring,circuito_ricard,circuito_rodriguez,circuito_shanghai,circuito_silverstone,circuito_sochi,circuito_spa,circuito_suzuka,circuito_villeneuve,circuito_yas_marina,circuito_zandvoort,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,laps_zscore,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax
2020,16,Sakhir Grand Prix,norris,mclaren,19,10,Finished,1.0,87,norris_2020_16,0,87.0,63.1569540229885,57.27,21.94437209302325,22.35226436781609,18.82225287356322,SOFT,MEDIUM,34.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain_outer,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.8639197784118882,-1.8913876126092979,-1.0547994300384977,-1.6898372672667707,-1.3950277006576122,0.05329746617998741,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.9500000000000001,1.0
2020,16,Sakhir Grand Prix,gasly,alphatauri,9,11,Finished,0.0,87,gasly_2020_16,0,87.0,63.16828735632184,57.22,22.02720930232558,22.45486206896552,18.66564367816092,SOFT,HARD,36.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain_outer,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.8632336830085654,-1.894370732857235,-1.0422899961852636,-1.677557458298321,-1.4163979540484226,0.2493948490346354,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.45,1.0
2020,16,Sakhir Grand Prix,vettel,ferrari,13,12,Finished,0.0,87,vettel_2020_16,0,87.0,63.192241379310346,56.905,22.217686046511627,22.25587356321839,18.687632183908047,MEDIUM,SOFT,33.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,bahrain_outer,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.86178355844414,-1.913164390419238,-1.0135256733399778,-1.7013741794345292,-1.4133974920494043,-0.04475122524733659,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.65,1.0
2020,16,Sakhir Grand Prix,giovinazzi,alfa,14,13,Finished,0.0,87,giovinazzi_2020_16,0,87.0,63.209482758620695,56.887,21.95186046511628,22.593954022988505,18.627666666666663,MEDIUM,MEDIUM,33.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain_outer,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.8607398027595723,-1.9142383137084953,-1.0536685940753467,-1.6609096912887762,-1.4215801424670091,-0.04475122524733659,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.7000000000000001,1.0
2020,16,Sakhir Grand Prix,raikkonen,alfa,18,14,Finished,0.0,87,raikkonen_2020_16,0,87.0,63.2329540229885,57.375,22.22638372093024,22.346827586206896,18.58991954022989,MEDIUM,HARD,31.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,bahrain_outer,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.8593189033543152,-1.8851230600886304,-1.0122122179045163,-1.6904879898347829,-1.4267309617063049,-0.24084860810198458,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.9,1.0
2020,16,Sakhir Grand Prix,kevin_magnussen,haas,15,15,Finished,0.0,87,kevin_magnussen_2020_16,0,87.0,63.30441379310345,57.516,22.131267441860462,22.41726436781609,18.72450574712644,SOFT,SOFT,36.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain_outer,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.8549928839603445,-1.8767106609894482,-1.0265759417842832,-1.6820574868817628,-1.4083658756914064,0.2493948490346354,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.75,1.0
2020,16,Sakhir Grand Prix,aitken,williams,17,16,Finished,0.0,87,aitken_2020_16,0,87.0,63.31940229885058,57.392,22.40287209302325,22.308406976744184,18.23915116279069,MEDIUM,MEDIUM,31.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,bahrain_outer,MEDIUM,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6142269604782293,0.9634406198379076,-1.8540855123518938,-1.8841087992043317,-0.9855603106860483,-1.6950865114329066,-1.4745953868321937,-0.24084860810198458,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.8500000000000001,1.0
2020,16,Sakhir Grand Prix,pietro_fittipaldi,haas,20,17,Finished,0.0,87,pietro_fittipaldi_2020_16,0,87.0,63.356,57.742,22.287093023255814,22.305988505747127,18.70596551724138,SOFT,SOFT,31.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,bahrain_outer,SOFT,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6142269604782293,0.9634406198379076,-1.8518699669521188,-1.8632269574687732,-1.0030443692032636,-1.6953759756363622,-1.4108958000010854,-0.24084860810198458,1.2177373943419831,0.8092266879066312,0.7604815977566157,1.0,1.0
2020,17,Abu Dhabi Grand Prix,max_verstappen,red_bull,1,1,Finished,25.0,55,max_verstappen_2020_17,0,55.0,102.16655769230768,100.958,18.581333333333333,44.78416363636364,41.85296363636364,MEDIUM,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.49763696537734187,0.7151435352281159,-1.562659499981973,0.9950127316242463,1.7476493529292347,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.05,0.627906976744186
2020,17,Abu Dhabi Grand Prix,bottas,mercedes,2,2,Finished,18.0,55,bottas_2020_17,0,55.0,102.55140384615385,101.131,18.500777777777778,45.00125454545454,41.99545454545454,MEDIUM,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.5209347163014704,0.7254651312859779,-1.574824376155613,1.0209961100289993,1.7670930824327118,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.1,0.627906976744186
2020,17,Abu Dhabi Grand Prix,hamilton,mercedes,3,3,Finished,15.0,55,hamilton_2020_17,0,55.0,102.71515384615384,101.42,18.44211111111111,44.8759090909091,42.21443636363636,MEDIUM,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.5308477859156489,0.7427075663190538,-1.5836837618379331,1.0059936468194217,1.79697445006572,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.15000000000000002,0.627906976744186
2020,17,Abu Dhabi Grand Prix,albon,red_bull,5,4,Finished,12.0,55,albon_2020_17,0,55.0,103.70481132075471,101.227,18.58737037037037,44.75949090909091,42.20861818181818,SOFT,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.5907595015792267,0.7311927221620171,-1.5617478333997648,0.9920596793214612,1.7961805246553453,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.25,0.627906976744186
2020,17,Abu Dhabi Grand Prix,norris,mclaren,4,5,Finished,10.0,55,norris_2020_17,0,55.0,104.5402641509434,101.964,18.65451851851852,45.127818181818185,42.517981818181816,SOFT,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.6413360027396735,0.7751639146166079,-1.5516076400651395,1.036144376115724,1.8383950273351557,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.2,0.627906976744186
2020,17,Abu Dhabi Grand Prix,sainz,mclaren,6,6,Finished,8.0,55,sainz_2020_17,0,55.0,105.49,101.947,18.65062962962963,45.28518181818182,42.44565454545455,MEDIUM,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.6988309498345086,0.7741496537323096,-1.5521949099493841,1.0549790612156515,1.8285255420774262,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.30000000000000004,0.627906976744186
2020,17,Abu Dhabi Grand Prix,ricciardo,renault,11,7,Finished,7.0,55,ricciardo_2020_17,0,55.0,105.74912962962964,100.926,19.019,45.126836363636365,42.365345454545455,HARD,HARD,39.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,HARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4296683087983088,-0.4979320511181496,0.7145180952245238,0.7132343382694364,-1.4965664692951204,1.036026863349069,1.8175668903973359,0.5435409233166074,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.55,0.627906976744186
2020,17,Abu Dhabi Grand Prix,gasly,alphatauri,9,8,Finished,4.0,55,gasly_2020_17,0,55.0,105.92627777777778,102.474,18.836111111111112,45.08583636363636,42.87994545454546,SOFT,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.7252422596496564,0.8055917411455654,-1.5241849329941706,1.0311196172600638,1.8877871119281433,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.45,0.627906976744186
2020,17,Abu Dhabi Grand Prix,ocon,renault,10,9,Finished,2.0,55,ocon_2020_17,0,55.0,106.19277777777778,102.894,18.8655,45.34769090909091,42.79852727272727,MEDIUM,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4296683087983088,-0.4979320511181496,0.7413755912660143,0.8306499512282361,-1.5197468505832357,1.0624607073593315,1.8766771182167001,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.5,0.627906976744186
2020,17,Abu Dhabi Grand Prix,stroll,racing_point,8,10,Finished,1.0,55,stroll_2020_17,0,55.0,106.14994444444444,101.866,18.6970925925926,45.48418181818182,42.86458181818182,SOFT,HARD,45.0,2.0,1.0,1.0,finished,classificado,False,0,0,0,0,yas_marina,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4296683087983088,-0.4979320511181496,0.7387825542269872,0.7693169989306515,-1.5451784330942882,1.078797158086675,1.8856906526413701,1.1318330718805514,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.4,0.627906976744186
2020,17,Abu Dhabi Grand Prix,kvyat,alphatauri,7,11,+1 Lap,0.0,54,kvyat_2020_17,0,54.0,106.22296226415094,102.704,18.871169811320755,45.1885925925926,43.124,SOFT,HARD,44.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,yas_marina,SOFT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5247900359632006,-0.5435999470855264,0.7432028945618027,0.8193140942860748,-1.5188906395848856,1.043418400251927,1.9210898018764888,1.0337843804532274,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.35000000000000003,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,raikkonen,alfa,15,12,+1 Lap,0.0,54,raikkonen_2020_17,0,54.0,106.33733962264152,102.148,18.98364150943396,45.30553703703704,42.917,MEDIUM,HARD,44.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5247900359632006,-0.5435999470855264,0.750127051612203,0.7861417971290158,-1.5019060347224367,1.057415355559996,1.8928434243854724,1.0337843804532274,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.75,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,leclerc,ferrari,12,13,+1 Lap,0.0,54,leclerc_2020_17,0,54.0,107.4577962962963,101.908,19.1351320754717,45.19953703703704,43.04351851851852,MEDIUM,HARD,32.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5247900359632006,-0.5435999470855264,0.8179570669136442,0.7718228199389187,-1.4790291025901419,1.0447283290859835,1.910107626480536,-0.14279991667466058,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.6000000000000001,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,vettel,ferrari,13,14,+1 Lap,0.0,54,vettel_2020_17,0,54.0,107.62733333333334,101.475,19.18690566037736,45.36446296296296,42.991814814814816,HARD,HARD,35.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,yas_marina,HARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5247900359632006,-0.5435999470855264,0.8282204711904677,0.745988998591784,-1.4712106567349899,1.06446813652441,1.9030523495119445,0.1513461576073114,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.65,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,russell,williams,16,15,+1 Lap,0.0,54,russell_2020_17,0,54.0,106.89790566037736,103.328,19.00690566037736,45.41183333333333,43.27987037037037,MEDIUM,HARD,44.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5247900359632006,-0.5435999470855264,0.7840625029430107,0.8565434349803289,-1.4983928628057441,1.070137845420378,1.942359238210527,1.0337843804532274,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.8,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,giovinazzi,alfa,14,16,+1 Lap,0.0,54,giovinazzi_2020_17,0,54.0,107.82187037037038,101.675,19.078603773584906,45.452333333333335,43.19405555555555,MEDIUM,HARD,27.0,2.0,1.0,1.0,+1 lap,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5247900359632006,-0.5435999470855264,0.8399973212099133,0.7579214795835321,-1.487565568983012,1.074985247044884,1.9306492978550633,-0.6330433738112806,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.7000000000000001,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,latifi,williams,18,17,+1 Lap,0.0,54,latifi_2020_17,0,54.0,107.08262264150945,102.497,19.30617307692308,45.2397037037037,43.19966666666667,MEDIUM,MEDIUM,24.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5247900359632006,-0.5435999470855264,0.7952448680903897,0.8069639764596162,-1.4531998151012548,1.0495358344008203,1.9314149672395502,-0.9271894480932525,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.9,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,kevin_magnussen,haas,20,18,+1 Lap,0.0,54,kevin_magnussen_2020_17,0,54.0,108.89605555555556,101.999,19.51916981132076,45.85048148148148,43.42637037037037,HARD,HARD,31.0,3.0,2.0,2.0,+1 lap,classificado,False,0,0,0,0,yas_marina,HARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5247900359632006,-0.5435999470855264,0.9050261610221901,0.7772520987901635,-1.4210346977301687,1.1226391724801161,1.9623500319420923,-0.24084860810198458,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,1.0,0.6162790697674418
2020,17,Abu Dhabi Grand Prix,pietro_fittipaldi,haas,17,19,+2 Laps,0.0,53,pietro_fittipaldi_2020_17,0,53.0,108.36032692307693,101.707,20.23476923076923,45.50643396226415,43.58066037735849,MEDIUM,HARD,24.0,4.0,3.0,3.0,+2 laps,classificado,False,0,0,0,0,yas_marina,MEDIUM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6199117631280925,-0.5892678430529031,0.8725943123011547,0.7598306765422115,-1.3129704150437216,1.0814604933798455,1.9834038183212133,-0.9271894480932525,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.8500000000000001,0.6046511627906976
2021,1,Bahrain Grand Prix,hamilton,mercedes,2,1,Finished,25.0,56,hamilton_2021_1,0,57.0,97.5862,94.015,32.000654545454545,42.09439285714286,24.533339285714284,MEDIUM,HARD,29.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain,MEDIUM,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.334546581633417,-0.406596259183396,0.22035205141285094,0.3009074575995872,0.4638224695598277,0.6730769478034947,-0.615716093500926,-0.4369459909566326,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.1,0.6395348837209303
2021,1,Bahrain Grand Prix,max_verstappen,red_bull,1,2,Finished,18.0,56,max_verstappen_2021_1,0,56.0,97.5752909090909,93.228,32.05449090909091,41.96669642857143,24.63476785714285,MEDIUM,MEDIUM,22.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain,MEDIUM,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.21969163872515993,0.25395314489705884,0.4719524202846261,0.6577930990306404,-0.6018755634673713,-1.1232868309479005,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.05,0.6395348837209303
2021,1,Bahrain Grand Prix,bottas,mercedes,3,3,Finished,16.0,56,bottas_2021_1,0,56.0,98.31056363636364,92.09,32.425036363636366,42.151428571428575,24.719339285714284,MEDIUM,HARD,24.0,4.0,3.0,3.0,finished,classificado,False,0,0,0,0,bahrain,MEDIUM,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.2642034538754611,0.18605732805401373,0.5279093253070481,0.6799034913611091,-0.5903352905379836,-0.9271894480932525,1.2177373943419831,0.8092266879066312,0.7604815977566157,0.15000000000000002,0.6395348837209303
2021,1,Bahrain Grand Prix,norris,mclaren,7,4,Finished,12.0,56,norris_2021_1,0,56.0,98.51447272727272,94.396,32.27661818181818,42.254875000000006,24.90871428571429,SOFT,HARD,23.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain,SOFT,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.2765476676961977,0.323638833888867,0.505496360846889,0.6922848836057109,-0.5644939488116001,-1.0252381395205765,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.35000000000000003,0.6395348837209303
2021,1,Bahrain Grand Prix,perez,red_bull,0,5,Finished,10.0,56,perez_2021_1,1,56.0,99.57042857142858,93.97,32.253181818181815,42.11060714285714,24.99444642857143,MEDIUM,HARD,36.0,3.0,3.0,4.0,finished,classificado,False,0,0,0,0,bahrain,MEDIUM,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.3404729427656084,0.2982226493764438,0.5019571827029291,0.6750176182951393,-0.5527952895349986,0.2493948490346354,0.18668433049791572,0.8092266879066312,1.5849899966989258,0.0,0.6395348837209303
2021,1,Bahrain Grand Prix,leclerc,ferrari,4,6,Finished,8.0,56,leclerc_2021_1,0,56.0,98.68725454545456,94.988,32.27189090909091,42.47201785714286,24.93780357142857,SOFT,HARD,24.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain,SOFT,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.28700750398139485,0.3589589776244408,0.5047824847278591,0.718274479617165,-0.5605245432790897,-0.9271894480932525,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.2,0.6395348837209303
2021,1,Bahrain Grand Prix,ricciardo,mclaren,6,7,Finished,6.0,56,ricciardo_2021_1,0,56.0,98.8882909090909,94.932,32.25205454545455,42.52730357142857,25.006125,SOFT,HARD,24.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain,SOFT,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.2991778091277053,0.3556178829467515,0.5017869507053152,0.7248915675490281,-0.5512016792107123,-0.9271894480932525,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.30000000000000004,0.6395348837209303
2021,1,Bahrain Grand Prix,sainz,ferrari,8,8,Finished,4.0,56,sainz_2021_1,0,56.0,99.83923214285714,94.509,32.1398,42.573875,25.07091071428572,SOFT,MEDIUM,22.0,3.0,2.0,2.0,finished,classificado,False,0,0,0,0,bahrain,SOFT,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.334546581633417,-0.4522641551507728,0.3567457275968221,0.3303806856492046,0.48483513855573535,0.7304656519567484,-0.5423612843230816,-1.1232868309479005,0.18668433049791572,-0.03582426793794365,-0.06402680118569447,0.4,0.6395348837209303
