season,round,RaceID,race_name,driver_id,constructor_id,race_order,driver_coef_rapm,rapm_cold_start_flag,target_definition,alpha,decay,decay_unit,coefficient_status,n_train_rows,n_train_races
2022,21,bottas_2022_21,São Paulo Grand Prix,bottas,alfa,102,1.439623933678016,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,gasly_2022_21,São Paulo Grand Prix,gasly,alphatauri,102,0.49100878612930243,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,hamilton_2022_21,São Paulo Grand Prix,hamilton,mercedes,102,2.099996720528304,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,latifi_2022_21,São Paulo Grand Prix,latifi,williams,102,-1.4633771816013659,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,leclerc_2022_21,São Paulo Grand Prix,leclerc,ferrari,102,1.1092234782192352,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,max_verstappen_2022_21,São Paulo Grand Prix,max_verstappen,red_bull,102,3.1380095996507786,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,mick_schumacher_2022_21,São Paulo Grand Prix,mick_schumacher,haas,102,-1.223868951437491,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,ocon_2022_21,São Paulo Grand Prix,ocon,alpine,102,0.4544839003760227,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,perez_2022_21,São Paulo Grand Prix,perez,red_bull,102,1.1653366580523596,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,russell_2022_21,São Paulo Grand Prix,russell,mercedes,102,0.05181751038706714,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,sainz_2022_21,São Paulo Grand Prix,sainz,ferrari,102,1.1390865363243,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,stroll_2022_21,São Paulo Grand Prix,stroll,aston_martin,102,-0.4214690709020621,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,tsunoda_2022_21,São Paulo Grand Prix,tsunoda,alphatauri,102,-1.6300320051578367,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,vettel_2022_21,São Paulo Grand Prix,vettel,aston_martin,102,0.15507748854434086,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,21,zhou_2022_21,São Paulo Grand Prix,zhou,alfa,102,-0.6899633583147736,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1691,101
2022,22,albon_2022_22,Abu Dhabi Grand Prix,albon,williams,103,-0.03665840320210102,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,bottas_2022_22,Abu Dhabi Grand Prix,bottas,alfa,103,1.4257575859339136,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,gasly_2022_22,Abu Dhabi Grand Prix,gasly,alphatauri,103,0.4726771098359432,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,kevin_magnussen_2022_22,Abu Dhabi Grand Prix,kevin_magnussen,haas,103,0.46835957154227803,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,leclerc_2022_22,Abu Dhabi Grand Prix,leclerc,ferrari,103,1.1046992029537217,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,max_verstappen_2022_22,Abu Dhabi Grand Prix,max_verstappen,red_bull,103,3.1086394042738386,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,mick_schumacher_2022_22,Abu Dhabi Grand Prix,mick_schumacher,haas,103,-1.1962075724375767,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,norris_2022_22,Abu Dhabi Grand Prix,norris,mclaren,103,1.6560438518095384,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,ocon_2022_22,Abu Dhabi Grand Prix,ocon,alpine,103,0.4397746316694223,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,perez_2022_22,Abu Dhabi Grand Prix,perez,red_bull,103,1.1418122463471698,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,ricciardo_2022_22,Abu Dhabi Grand Prix,ricciardo,mclaren,103,0.1531756552928066,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,russell_2022_22,Abu Dhabi Grand Prix,russell,mercedes,103,0.14037766911689784,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,sainz_2022_22,Abu Dhabi Grand Prix,sainz,ferrari,103,1.1616420227433228,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,stroll_2022_22,Abu Dhabi Grand Prix,stroll,aston_martin,103,-0.40612341844668515,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,tsunoda_2022_22,Abu Dhabi Grand Prix,tsunoda,alphatauri,103,-1.707411669626535,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,vettel_2022_22,Abu Dhabi Grand Prix,vettel,aston_martin,103,0.12931024282537815,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2022,22,zhou_2022_22,Abu Dhabi Grand Prix,zhou,alfa,103,-0.6927279247393743,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1708,102
2023,1,albon_2023_1,Bahrain Grand Prix,albon,williams,104,-0.08249321604261062,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,alonso_2023_1,Bahrain Grand Prix,alonso,aston_martin,104,0.37470983933700147,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,bottas_2023_1,Bahrain Grand Prix,bottas,alfa,104,1.2826898018281898,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,de_vries_2023_1,Bahrain Grand Prix,de_vries,alphatauri,104,0.29881190358678494,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,gasly_2023_1,Bahrain Grand Prix,gasly,alpine,104,0.3841766842763607,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,hamilton_2023_1,Bahrain Grand Prix,hamilton,mercedes,104,1.9941609492925203,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,hulkenberg_2023_1,Bahrain Grand Prix,hulkenberg,haas,104,-0.3984008628482858,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,kevin_magnussen_2023_1,Bahrain Grand Prix,kevin_magnussen,haas,104,0.2674640735151719,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,max_verstappen_2023_1,Bahrain Grand Prix,max_verstappen,red_bull,104,2.966365089228983,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,norris_2023_1,Bahrain Grand Prix,norris,mclaren,104,1.536019548895864,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,perez_2023_1,Bahrain Grand Prix,perez,red_bull,104,1.098323271362583,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,russell_2023_1,Bahrain Grand Prix,russell,mercedes,104,0.09131560653641393,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,sainz_2023_1,Bahrain Grand Prix,sainz,ferrari,104,1.1244313085967264,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,sargeant_2023_1,Bahrain Grand Prix,sargeant,williams,104,0.0,1,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,stroll_2023_1,Bahrain Grand Prix,stroll,aston_martin,104,-0.39443669696398614,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,tsunoda_2023_1,Bahrain Grand Prix,tsunoda,alphatauri,104,-1.5340360404209374,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,1,zhou_2023_1,Bahrain Grand Prix,zhou,alfa,104,-0.6141247767616846,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1725,103
2023,2,alonso_2023_2,Saudi Arabian Grand Prix,alonso,aston_martin,105,0.662008929762416,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,bottas_2023_2,Saudi Arabian Grand Prix,bottas,alfa,105,1.3584403802054907,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,de_vries_2023_2,Saudi Arabian Grand Prix,de_vries,alphatauri,105,-0.04280492301641736,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,gasly_2023_2,Saudi Arabian Grand Prix,gasly,alpine,105,0.44537039564174913,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,hamilton_2023_2,Saudi Arabian Grand Prix,hamilton,mercedes,105,2.0092165025364968,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,hulkenberg_2023_2,Saudi Arabian Grand Prix,hulkenberg,haas,105,-0.47767450822225926,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,kevin_magnussen_2023_2,Saudi Arabian Grand Prix,kevin_magnussen,haas,105,0.2933303204981232,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,leclerc_2023_2,Saudi Arabian Grand Prix,leclerc,ferrari,105,1.0811757880532207,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,max_verstappen_2023_2,Saudi Arabian Grand Prix,max_verstappen,red_bull,105,2.9917086977172502,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,norris_2023_2,Saudi Arabian Grand Prix,norris,mclaren,105,1.40182740729548,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,ocon_2023_2,Saudi Arabian Grand Prix,ocon,alpine,105,0.5115735553635472,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,perez_2023_2,Saudi Arabian Grand Prix,perez,red_bull,105,1.149889911484694,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,piastri_2023_2,Saudi Arabian Grand Prix,piastri,mclaren,105,0.0,1,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,russell_2023_2,Saudi Arabian Grand Prix,russell,mercedes,105,0.04330097205108075,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,sainz_2023_2,Saudi Arabian Grand Prix,sainz,ferrari,105,1.140042402808492,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,sargeant_2023_2,Saudi Arabian Grand Prix,sargeant,williams,105,0.11099307687106268,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,tsunoda_2023_2,Saudi Arabian Grand Prix,tsunoda,alphatauri,105,-1.4391290965660917,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,2,zhou_2023_2,Saudi Arabian Grand Prix,zhou,alfa,105,-0.766764895761779,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1742,104
2023,3,alonso_2023_3,Australian Grand Prix,alonso,aston_martin,106,0.936163398556909,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,bottas_2023_3,Australian Grand Prix,bottas,alfa,106,1.209482534742786,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,hamilton_2023_3,Australian Grand Prix,hamilton,mercedes,106,1.9265287879122315,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,hulkenberg_2023_3,Australian Grand Prix,hulkenberg,haas,106,-0.3846064146685102,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,max_verstappen_2023_3,Australian Grand Prix,max_verstappen,red_bull,106,2.9998486698792433,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,norris_2023_3,Australian Grand Prix,norris,mclaren,106,1.3746443614119235,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,perez_2023_3,Australian Grand Prix,perez,red_bull,106,1.2277585367382555,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,piastri_2023_3,Australian Grand Prix,piastri,mclaren,106,-0.477062769783415,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,sainz_2023_3,Australian Grand Prix,sainz,ferrari,106,1.1937085540220789,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,stroll_2023_3,Australian Grand Prix,stroll,aston_martin,106,-0.4943821325709151,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,tsunoda_2023_3,Australian Grand Prix,tsunoda,alphatauri,106,-1.347626858668251,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,3,zhou_2023_3,Australian Grand Prix,zhou,alfa,106,-0.7056257454463876,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1760,105
2023,4,albon_2023_4,Azerbaijan Grand Prix,albon,williams,107,-0.010637788206811584,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,alonso_2023_4,Azerbaijan Grand Prix,alonso,aston_martin,107,1.1219982678309397,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,bottas_2023_4,Azerbaijan Grand Prix,bottas,alfa,107,1.1788860180602903,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,gasly_2023_4,Azerbaijan Grand Prix,gasly,alpine,107,0.49483368157963964,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,hamilton_2023_4,Azerbaijan Grand Prix,hamilton,mercedes,107,1.9326295799085882,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,hulkenberg_2023_4,Azerbaijan Grand Prix,hulkenberg,haas,107,-0.13623934105766536,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,kevin_magnussen_2023_4,Azerbaijan Grand Prix,kevin_magnussen,haas,107,0.21690998677872578,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,leclerc_2023_4,Azerbaijan Grand Prix,leclerc,ferrari,107,1.0919089852720136,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,max_verstappen_2023_4,Azerbaijan Grand Prix,max_verstappen,red_bull,107,3.02213032974117,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,norris_2023_4,Azerbaijan Grand Prix,norris,mclaren,107,1.3659894865127167,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,ocon_2023_4,Azerbaijan Grand Prix,ocon,alpine,107,0.6885197063945895,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,perez_2023_4,Azerbaijan Grand Prix,perez,red_bull,107,1.212421314198449,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,piastri_2023_4,Azerbaijan Grand Prix,piastri,mclaren,107,-0.3052750872995432,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,russell_2023_4,Azerbaijan Grand Prix,russell,mercedes,107,0.05604735698400652,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,sainz_2023_4,Azerbaijan Grand Prix,sainz,ferrari,107,1.0631767088965554,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,sargeant_2023_4,Azerbaijan Grand Prix,sargeant,williams,107,-0.12161930631071667,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,stroll_2023_4,Azerbaijan Grand Prix,stroll,aston_martin,107,-0.48210682575903796,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,4,tsunoda_2023_4,Azerbaijan Grand Prix,tsunoda,alphatauri,107,-1.314289030449617,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1772,106
2023,5,albon_2023_5,Miami Grand Prix,albon,williams,108,0.013271161984711276,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,alonso_2023_5,Miami Grand Prix,alonso,aston_martin,108,1.395181440409155,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,bottas_2023_5,Miami Grand Prix,bottas,alfa,108,1.0692294967878222,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,de_vries_2023_5,Miami Grand Prix,de_vries,alphatauri,108,-0.3264214571963894,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,gasly_2023_5,Miami Grand Prix,gasly,alpine,108,0.36516307507725937,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,hamilton_2023_5,Miami Grand Prix,hamilton,mercedes,108,1.8795658402535478,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,hulkenberg_2023_5,Miami Grand Prix,hulkenberg,haas,108,-0.2922619312179589,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,kevin_magnussen_2023_5,Miami Grand Prix,kevin_magnussen,haas,108,0.27650403391689016,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,leclerc_2023_5,Miami Grand Prix,leclerc,ferrari,108,1.1205616757472565,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,max_verstappen_2023_5,Miami Grand Prix,max_verstappen,red_bull,108,3.009834075615122,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,norris_2023_5,Miami Grand Prix,norris,mclaren,108,1.3808626386477763,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,ocon_2023_5,Miami Grand Prix,ocon,alpine,108,0.726096889527341,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,perez_2023_5,Miami Grand Prix,perez,red_bull,108,1.2690572279839785,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,piastri_2023_5,Miami Grand Prix,piastri,mclaren,108,-0.37641622743992026,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,russell_2023_5,Miami Grand Prix,russell,mercedes,108,3.2134329243043705e-05,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,sainz_2023_5,Miami Grand Prix,sainz,ferrari,108,1.0631416733060133,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,sargeant_2023_5,Miami Grand Prix,sargeant,williams,108,-0.3217558857388561,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,stroll_2023_5,Miami Grand Prix,stroll,aston_martin,108,-0.48360172184178823,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,tsunoda_2023_5,Miami Grand Prix,tsunoda,alphatauri,108,-1.3243020828801877,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,5,zhou_2023_5,Miami Grand Prix,zhou,alfa,108,-0.5176637396116716,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1790,107
2023,6,albon_2023_6,Monaco Grand Prix,albon,williams,109,0.05045565375545293,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,alonso_2023_6,Monaco Grand Prix,alonso,aston_martin,109,1.5896071279207562,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,bottas_2023_6,Monaco Grand Prix,bottas,alfa,109,1.0667321134442815,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,de_vries_2023_6,Monaco Grand Prix,de_vries,alphatauri,109,-0.8103375873373964,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,gasly_2023_6,Monaco Grand Prix,gasly,alpine,109,0.5263794386099678,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,hamilton_2023_6,Monaco Grand Prix,hamilton,mercedes,109,1.855552371572203,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,hulkenberg_2023_6,Monaco Grand Prix,hulkenberg,haas,109,-0.32919760117542446,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,leclerc_2023_6,Monaco Grand Prix,leclerc,ferrari,109,1.1274833795538564,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,max_verstappen_2023_6,Monaco Grand Prix,max_verstappen,red_bull,109,3.057128532414195,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,norris_2023_6,Monaco Grand Prix,norris,mclaren,109,1.3873198199668502,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,ocon_2023_6,Monaco Grand Prix,ocon,alpine,109,0.799082035953344,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,perez_2023_6,Monaco Grand Prix,perez,red_bull,109,1.3375363838783927,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,piastri_2023_6,Monaco Grand Prix,piastri,mclaren,109,-0.9542782197473846,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,russell_2023_6,Monaco Grand Prix,russell,mercedes,109,0.08359192465895637,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,sainz_2023_6,Monaco Grand Prix,sainz,ferrari,109,1.1428773310835239,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,sargeant_2023_6,Monaco Grand Prix,sargeant,williams,109,-0.7468553690070399,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,tsunoda_2023_6,Monaco Grand Prix,tsunoda,alphatauri,109,-1.1549433219838632,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,6,zhou_2023_6,Monaco Grand Prix,zhou,alfa,109,-0.5952242485248443,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1810,108
2023,7,albon_2023_7,Spanish Grand Prix,albon,williams,110,0.08485615639492461,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,alonso_2023_7,Spanish Grand Prix,alonso,aston_martin,110,1.6905314847353254,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,bottas_2023_7,Spanish Grand Prix,bottas,alfa,110,1.0726569896238356,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,de_vries_2023_7,Spanish Grand Prix,de_vries,alphatauri,110,-0.832101826071994,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,gasly_2023_7,Spanish Grand Prix,gasly,alpine,110,0.6164302766544424,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,hamilton_2023_7,Spanish Grand Prix,hamilton,mercedes,110,1.8569605527934303,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,hulkenberg_2023_7,Spanish Grand Prix,hulkenberg,haas,110,-0.4649225740689272,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,kevin_magnussen_2023_7,Spanish Grand Prix,kevin_magnussen,haas,110,0.4221643079487566,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,leclerc_2023_7,Spanish Grand Prix,leclerc,ferrari,110,1.118433641856573,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,max_verstappen_2023_7,Spanish Grand Prix,max_verstappen,red_bull,110,3.1747094186528164,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,norris_2023_7,Spanish Grand Prix,norris,mclaren,110,1.3675027152142125,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,ocon_2023_7,Spanish Grand Prix,ocon,alpine,110,0.8947186397800023,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,perez_2023_7,Spanish Grand Prix,perez,red_bull,110,1.1739109520373494,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,piastri_2023_7,Spanish Grand Prix,piastri,mclaren,110,-0.9008884861110946,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,russell_2023_7,Spanish Grand Prix,russell,mercedes,110,0.11924471591630681,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,sainz_2023_7,Spanish Grand Prix,sainz,ferrari,110,1.0927759960449506,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,sargeant_2023_7,Spanish Grand Prix,sargeant,williams,110,-0.9850370553677456,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,stroll_2023_7,Spanish Grand Prix,stroll,aston_martin,110,-0.6159494004101993,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,tsunoda_2023_7,Spanish Grand Prix,tsunoda,alphatauri,110,-1.1863480287453394,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,7,zhou_2023_7,Spanish Grand Prix,zhou,alfa,110,-0.6035614546026425,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1828,109
2023,8,albon_2023_8,Canadian Grand Prix,albon,williams,111,0.06431595732831036,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,alonso_2023_8,Canadian Grand Prix,alonso,aston_martin,111,1.731574039041305,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,bottas_2023_8,Canadian Grand Prix,bottas,alfa,111,0.9198542091997964,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,de_vries_2023_8,Canadian Grand Prix,de_vries,alphatauri,111,-0.9744251473229673,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,gasly_2023_8,Canadian Grand Prix,gasly,alpine,111,0.6346798154586354,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,hamilton_2023_8,Canadian Grand Prix,hamilton,mercedes,111,1.8176500814931598,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,hulkenberg_2023_8,Canadian Grand Prix,hulkenberg,haas,111,-0.4899050692601961,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,kevin_magnussen_2023_8,Canadian Grand Prix,kevin_magnussen,haas,111,0.3457381036108062,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,leclerc_2023_8,Canadian Grand Prix,leclerc,ferrari,111,1.0479236464296233,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,max_verstappen_2023_8,Canadian Grand Prix,max_verstappen,red_bull,111,3.206789153914594,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,norris_2023_8,Canadian Grand Prix,norris,mclaren,111,1.2780638010198868,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,ocon_2023_8,Canadian Grand Prix,ocon,alpine,111,0.9426981872391854,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,perez_2023_8,Canadian Grand Prix,perez,red_bull,111,1.2000544531866575,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,piastri_2023_8,Canadian Grand Prix,piastri,mclaren,111,-1.0092087870829562,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,sainz_2023_8,Canadian Grand Prix,sainz,ferrari,111,1.1396899550512782,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
2023,8,stroll_2023_8,Canadian Grand Prix,stroll,aston_martin,111,-0.5403068403311113,0,-finish_position,10.0,0.75,season,estimado_historico_anterior,1848,110
