season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,status_normalizado,dnf_categoria,is_dnf
2018,18,United States Grand Prix,ericsson,sauber,16,10,+1 Lap,1.0,55,ericsson_2018_18,55.0,103.4778909090909,100.098,27.701444444444444,40.99987272727272,34.683490909090914,SOFT,SOFT,30.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,18,United States Grand Prix,vandoorne,mclaren,17,11,+1 Lap,0.0,55,vandoorne_2018_18,55.0,103.50303636363635,99.24,28.070055555555555,40.82343636363636,34.5296,SUPERSOFT,SOFT,30.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,18,United States Grand Prix,gasly,toro_rosso,19,12,+1 Lap,0.0,55,gasly_2018_18,55.0,103.92401818181818,99.646,28.160074074074075,41.09403636363636,34.58765454545454,SUPERSOFT,SOFT,26.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,18,United States Grand Prix,sirotkin,williams,14,13,+1 Lap,0.0,55,sirotkin_2018_18,55.0,104.14798181818182,100.522,28.181981481481483,41.01499999999999,34.886981818181816,SUPERSOFT,SUPERSOFT,26.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,18,United States Grand Prix,stroll,williams,15,14,+2 Laps,0.0,54,stroll_2018_18,54.0,105.19433333333332,100.433,28.935115384615383,41.07415094339623,34.77372222222222,SUPERSOFT,SOFT,35.0,4.0,3.0,3.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,max_verstappen,red_bull,2,1,Finished,25.0,71,max_verstappen_2018_19,71.0,83.22325352112675,79.186,29.70224285714286,32.100535211267605,21.40076056338028,ULTRASOFT,SUPERSOFT,35.0,3.0,2.0,2.0,finished,classificado,False
2018,19,Mexican Grand Prix,vettel,ferrari,4,2,Finished,18.0,71,vettel_2018_19,71.0,83.46714084507043,79.522,29.471014285714286,32.43640845070423,21.51929577464789,ULTRASOFT,ULTRASOFT,30.0,3.0,2.0,2.0,finished,classificado,False
2018,19,Mexican Grand Prix,raikkonen,ferrari,6,3,Finished,15.0,71,raikkonen_2018_19,71.0,83.92626760563381,80.334,29.490114285714284,32.712859154929575,21.672915492957745,ULTRASOFT,SUPERSOFT,54.0,2.0,1.0,1.0,finished,classificado,False
2018,19,Mexican Grand Prix,hamilton,mercedes,3,4,Finished,12.0,71,hamilton_2018_19,71.0,84.33223943661972,80.728,30.04748571428572,32.63430985915493,21.6282676056338,ULTRASOFT,SUPERSOFT,36.0,3.0,2.0,2.0,finished,classificado,False
2018,19,Mexican Grand Prix,bottas,mercedes,5,5,+1 Lap,10.0,70,bottas_2018_19,70.0,84.59214285714286,78.741,30.24421739130435,32.46037142857143,21.857914285714287,ULTRASOFT,SUPERSOFT,37.0,4.0,3.0,3.0,+1 lap,classificado,False
2018,19,Mexican Grand Prix,hulkenberg,renault,7,6,+2 Laps,8.0,69,hulkenberg_2018_19,69.0,85.92431884057972,80.637,30.05510294117647,33.83510144927536,21.988739130434784,HYPERSOFT,SUPERSOFT,57.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,leclerc,sauber,9,7,+2 Laps,6.0,69,leclerc_2018_19,69.0,86.09191304347826,80.537,30.00245588235294,33.86773913043478,22.16063768115942,HYPERSOFT,SUPERSOFT,56.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,vandoorne,mclaren,15,8,+2 Laps,4.0,69,vandoorne_2018_19,69.0,86.39369565217392,81.921,30.324882352941177,33.80944927536232,22.182376811594203,ULTRASOFT,SUPERSOFT,57.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,ericsson,sauber,10,9,+2 Laps,2.0,69,ericsson_2018_19,69.0,86.54920289855073,82.44,30.29166176470588,34.10228985507246,22.095420289855078,HYPERSOFT,SUPERSOFT,53.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,gasly,toro_rosso,20,10,+2 Laps,1.0,69,gasly_2018_19,69.0,86.56640579710145,82.755,30.55758823529412,33.71763768115942,22.21579710144928,HYPERSOFT,SUPERSOFT,43.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,ocon,force_india,11,11,+2 Laps,0.0,69,ocon_2018_19,69.0,86.63220289855073,82.629,30.57623529411765,33.725855072463766,22.27678260869565,SUPERSOFT,ULTRASOFT,42.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,stroll,williams,17,12,+2 Laps,0.0,69,stroll_2018_19,69.0,86.67856521739131,82.983,30.56820588235294,33.71431884057971,22.33013043478261,ULTRASOFT,SUPERSOFT,46.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,sirotkin,williams,19,13,+2 Laps,0.0,69,sirotkin_2018_19,69.0,86.69046376811593,82.64,30.31908823529412,34.09537681159421,22.203797101449275,ULTRASOFT,SUPERSOFT,58.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,brendon_hartley,toro_rosso,14,14,+2 Laps,0.0,69,brendon_hartley_2018_19,69.0,86.65791304347826,82.438,30.56908823529412,33.76050724637681,22.260710144927536,SUPERSOFT,SUPERSOFT,45.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,kevin_magnussen,haas,16,15,+2 Laps,0.0,69,kevin_magnussen_2018_19,69.0,86.83656521739131,81.874,30.362602941176476,34.04592753623188,22.36357971014493,SUPERSOFT,SUPERSOFT,43.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,19,Mexican Grand Prix,grosjean,haas,18,16,+3 Laps,0.0,68,grosjean_2018_19,68.0,86.92738235294118,81.37,30.620880597014928,33.848985294117654,22.37620588235294,SUPERSOFT,SUPERSOFT,44.0,3.0,2.0,2.0,+3 laps,classificado,False
2018,20,Brazilian Grand Prix,hamilton,mercedes,1,1,Finished,25.0,71,hamilton_2018_20,71.0,73.64881690140845,71.795,19.0048,37.855154929577466,16.73176056338028,SUPERSOFT,MEDIUM,52.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,max_verstappen,red_bull,5,2,Finished,18.0,71,max_verstappen_2018_20,71.0,73.66950704225351,71.578,19.235657142857143,37.56122535211268,16.807267605633804,SUPERSOFT,SOFT,38.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,raikkonen,ferrari,4,3,Finished,15.0,71,raikkonen_2018_20,71.0,73.71591549295775,71.769,19.03278571428572,37.92438028169014,16.691084507042255,SOFT,MEDIUM,40.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,ricciardo,red_bull,11,4,Finished,12.0,71,ricciardo_2018_20,71.0,73.72195774647888,71.343,19.0018,37.834042253521126,16.793295774647888,SUPERSOFT,SUPERSOFT,42.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,bottas,mercedes,3,5,Finished,10.0,71,bottas_2018_20,71.0,73.97195774647888,70.54,19.317771428571422,37.85591549295775,16.744605633802816,SUPERSOFT,MEDIUM,41.0,3.0,2.0,2.0,finished,classificado,False
2018,20,Brazilian Grand Prix,vettel,ferrari,2,6,Finished,8.0,71,vettel_2018_20,71.0,74.02905633802817,70.831,19.3432,37.79240845070422,16.835408450704225,SOFT,SOFT,30.0,3.0,2.0,2.0,finished,classificado,False
2018,20,Brazilian Grand Prix,leclerc,sauber,7,7,Finished,6.0,71,leclerc_2018_20,71.0,74.27133802816901,72.082,19.208885714285717,38.15594366197183,16.835281690140846,SUPERSOFT,MEDIUM,40.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,grosjean,haas,8,8,Finished,4.0,71,grosjean_2018_20,71.0,74.3703661971831,72.362,19.256342857142855,38.11105633802817,16.930422535211267,SUPERSOFT,MEDIUM,39.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,kevin_magnussen,haas,10,9,Finished,2.0,71,kevin_magnussen_2018_20,71.0,74.39328169014084,72.206,19.285171428571427,38.126070422535214,16.899211267605633,SOFT,SOFT,41.0,2.0,1.0,1.0,finished,classificado,False
2018,20,Brazilian Grand Prix,perez,force_india,12,10,+1 Lap,1.0,70,perez_2018_20,70.0,74.82694285714287,72.472,19.29249275362319,38.54408571428572,16.901542857142857,SUPERSOFT,SUPERSOFT,39.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,20,Brazilian Grand Prix,brendon_hartley,toro_rosso,16,11,+1 Lap,0.0,70,brendon_hartley_2018_20,70.0,75.54991428571428,72.949,19.496246376811595,38.90072857142857,17.05522857142857,MEDIUM,MEDIUM,49.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,20,Brazilian Grand Prix,sainz,renault,15,12,+1 Lap,0.0,70,sainz_2018_20,70.0,75.56221428571428,72.169,19.579985507246377,38.88921428571428,17.004614285714286,SOFT,SOFT,25.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,20,Brazilian Grand Prix,gasly,toro_rosso,9,13,+1 Lap,0.0,70,gasly_2018_20,70.0,75.6114,73.822,19.61572463768116,38.87138571428572,17.0424,SUPERSOFT,MEDIUM,48.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,20,Brazilian Grand Prix,vandoorne,mclaren,20,14,+1 Lap,0.0,70,vandoorne_2018_20,70.0,75.63331428571429,72.968,19.45213043478261,38.952685714285714,17.12202857142857,SOFT,MEDIUM,42.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,20,Brazilian Grand Prix,ocon,force_india,18,15,+1 Lap,0.0,70,ocon_2018_20,70.0,75.65215714285713,72.352,19.883811594202896,38.73752857142857,16.929828571428573,SOFT,SOFT,40.0,3.0,2.0,2.0,+1 lap,classificado,False
2018,20,Brazilian Grand Prix,sirotkin,williams,14,16,+2 Laps,0.0,69,sirotkin_2018_20,69.0,76.02869565217391,74.262,19.507455882352943,39.34368115942029,17.084840579710146,SOFT,MEDIUM,53.0,2.0,1.0,1.0,+2 laps,classificado,False
2018,20,Brazilian Grand Prix,alonso,mclaren,17,17,+2 Laps,0.0,69,alonso_2018_20,69.0,75.97769565217392,72.643,19.8735,38.834710144927534,17.179275362318844,SOFT,MEDIUM,39.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,20,Brazilian Grand Prix,stroll,williams,19,18,+2 Laps,0.0,69,stroll_2018_20,69.0,76.29240579710145,71.751,19.82713235294117,39.19486956521739,17.172405797101447,SOFT,MEDIUM,48.0,3.0,2.0,2.0,+2 laps,classificado,False
2018,21,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,Finished,25.0,55,hamilton_2018_21,55.0,105.61146153846154,101.357,19.17862962962963,45.84014545454546,43.70463636363637,ULTRASOFT,SUPERSOFT,48.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,vettel,ferrari,3,2,Finished,18.0,55,vettel_2018_21,55.0,105.79913461538462,100.867,19.019722222222224,45.80261818181818,43.921600000000005,ULTRASOFT,SUPERSOFT,40.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,max_verstappen,red_bull,6,3,Finished,15.0,55,max_verstappen_2018_21,55.0,106.1014423076923,101.909,19.126555555555555,46.01587272727273,43.74578181818182,HYPERSOFT,SUPERSOFT,38.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,ricciardo,red_bull,5,4,Finished,12.0,55,ricciardo_2018_21,55.0,106.10323076923078,101.249,19.118277777777777,46.10890909090909,43.73710909090909,ULTRASOFT,ULTRASOFT,37.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,bottas,mercedes,2,5,Finished,10.0,55,bottas_2018_21,55.0,106.66973076923075,100.953,19.459648148148148,45.999,44.12723636363637,ULTRASOFT,ULTRASOFT,24.0,3.0,2.0,2.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,sainz,renault,11,6,Finished,8.0,55,sainz_2018_21,55.0,107.27661538461538,101.351,19.220296296296297,46.50649090909091,44.24125454545454,ULTRASOFT,ULTRASOFT,37.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,leclerc,sauber,8,7,Finished,6.0,55,leclerc_2018_21,55.0,107.5365,102.876,19.30596296296296,46.11825454545454,44.90621818181818,HYPERSOFT,SUPERSOFT,48.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,perez,force_india,14,8,Finished,4.0,55,perez_2018_21,55.0,107.62251923076924,102.816,19.33394444444444,46.41709090909091,44.562,ULTRASOFT,SUPERSOFT,29.0,2.0,1.0,1.0,finished,classificado,False
2018,21,Abu Dhabi Grand Prix,grosjean,haas,7,9,+1 Lap,2.0,54,grosjean_2018_21,54.0,108.3547450980392,103.195,19.236245283018867,46.671925925925926,45.21157407407408,HYPERSOFT,SUPERSOFT,47.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,21,Abu Dhabi Grand Prix,kevin_magnussen,haas,13,10,+1 Lap,1.0,54,kevin_magnussen_2018_21,54.0,108.57056862745098,102.822,19.30422641509434,47.04044444444445,44.75490740740741,SUPERSOFT,SUPERSOFT,41.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,21,Abu Dhabi Grand Prix,alonso,mclaren,15,11,+1 Lap,0.0,54,alonso_2018_21,54.0,108.58235294117648,102.393,19.340867924528304,46.88938888888889,44.92440740740741,ULTRASOFT,SUPERSOFT,27.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,21,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,16,12,+1 Lap,0.0,54,brendon_hartley_2018_21,54.0,109.05301960784313,104.174,19.741716981132075,46.813944444444445,45.00487037037037,ULTRASOFT,SUPERSOFT,52.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,21,Abu Dhabi Grand Prix,stroll,williams,20,13,+1 Lap,0.0,54,stroll_2018_21,54.0,109.04856862745098,104.033,19.4762641509434,47.00955555555556,45.08690740740741,SUPERSOFT,SUPERSOFT,40.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,21,Abu Dhabi Grand Prix,vandoorne,mclaren,18,14,+1 Lap,0.0,54,vandoorne_2018_21,54.0,109.10982352941176,103.249,19.39920754716981,47.16474074074075,45.0192037037037,SUPERSOFT,SUPERSOFT,35.0,2.0,1.0,1.0,+1 lap,classificado,False
2018,21,Abu Dhabi Grand Prix,sirotkin,williams,19,15,+1 Lap,0.0,54,sirotkin_2018_21,54.0,109.43019607843136,103.831,19.483056603773587,47.20905555555556,45.18301851851852,SUPERSOFT,SUPERSOFT,35.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,bottas,mercedes,2,1,Finished,26.0,58,bottas_2019_1,58.0,88.40215517241379,85.58,29.47815789473684,23.43575862068965,35.39836206896552,SOFT,MEDIUM,35.0,2.0,1.0,1.0,finished,classificado,False
2019,1,Australian Grand Prix,hamilton,mercedes,1,2,Finished,18.0,58,hamilton_2019_1,58.0,88.76225862068966,86.057,29.603736842105263,23.53805172413793,35.523637931034486,SOFT,MEDIUM,43.0,2.0,1.0,1.0,finished,classificado,False
2019,1,Australian Grand Prix,max_verstappen,red_bull,4,3,Finished,15.0,58,max_verstappen_2019_1,58.0,88.79043103448276,86.256,29.709526315789475,23.45663793103448,35.502310344827585,SOFT,MEDIUM,33.0,2.0,1.0,1.0,finished,classificado,False
2019,1,Australian Grand Prix,vettel,ferrari,3,4,Finished,12.0,58,vettel_2019_1,58.0,89.38679310344828,87.954,29.82478947368421,23.74851724137931,35.70887931034483,SOFT,MEDIUM,44.0,2.0,1.0,1.0,finished,classificado,False
2019,1,Australian Grand Prix,leclerc,ferrari,5,5,Finished,10.0,58,leclerc_2019_1,58.0,89.40612068965518,86.926,29.852946428571432,23.75098275862069,35.66844827586207,SOFT,HARD,31.0,2.0,1.0,1.0,finished,classificado,False
2019,1,Australian Grand Prix,kevin_magnussen,haas,7,6,Finished,8.0,58,kevin_magnussen_2019_1,58.0,89.9048448275862,88.182,30.00122807017544,23.85808620689655,35.91441379310345,SOFT,MEDIUM,44.0,2.0,1.0,1.0,finished,classificado,False
2019,1,Australian Grand Prix,hulkenberg,renault,11,7,+1 Lap,6.0,57,hulkenberg_2019_1,57.0,90.04428070175439,88.444,30.112607142857144,23.789789473684213,35.987736842105264,SOFT,HARD,44.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,raikkonen,alfa,9,8,+1 Lap,4.0,57,raikkonen_2019_1,57.0,90.06507017543859,88.27,29.954,23.822649122807015,36.12559649122807,SOFT,MEDIUM,45.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,stroll,racing_point,16,9,+1 Lap,2.0,57,stroll_2019_1,57.0,90.07826315789474,87.568,30.05919642857143,23.80021052631579,36.035210526315794,MEDIUM,HARD,30.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,kvyat,toro_rosso,15,10,+1 Lap,1.0,57,kvyat_2019_1,57.0,90.09052631578948,87.448,30.210125,23.75949122807017,35.92073684210526,MEDIUM,HARD,32.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,gasly,red_bull,17,11,+1 Lap,0.0,57,gasly_2019_1,57.0,90.09640350877191,87.229,30.088,23.856666666666666,35.94147368421053,MEDIUM,MEDIUM,37.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,norris,mclaren,8,12,+1 Lap,0.0,57,norris_2019_1,57.0,90.79401754385964,88.555,30.34980357142857,24.024315789473683,36.25796491228071,SOFT,HARD,42.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,perez,racing_point,10,13,+1 Lap,0.0,57,perez_2019_1,57.0,90.80331578947369,88.485,30.288714285714285,24.021,36.31921052631579,SOFT,HARD,44.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,albon,toro_rosso,13,14,+1 Lap,0.0,57,albon_2019_1,57.0,90.81573684210528,88.188,30.34805357142857,23.949140350877197,36.34952631578948,SOFT,MEDIUM,43.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,giovinazzi,alfa,14,15,+1 Lap,0.0,57,giovinazzi_2019_1,57.0,91.19056140350877,88.479,30.39867857142857,24.12177192982456,36.48361403508772,MEDIUM,SOFT,30.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,1,Australian Grand Prix,russell,williams,19,16,+2 Laps,0.0,56,russell_2019_1,56.0,92.44651785714288,88.713,30.78414545454545,24.32894642857143,37.12385714285715,MEDIUM,MEDIUM,26.0,3.0,2.0,2.0,+2 laps,classificado,False
2019,1,Australian Grand Prix,kubica,williams,20,17,+3 Laps,0.0,55,kubica_2019_1,55.0,94.16747272727274,89.284,31.181148148148147,24.631327272727276,38.0978,HARD,MEDIUM,27.0,4.0,3.0,3.0,+3 laps,classificado,False
2019,2,Bahrain Grand Prix,hamilton,mercedes,3,1,Finished,25.0,57,hamilton_2019_2,57.0,98.37644642857144,93.528,31.827625,43.15168421052632,24.318508771929825,SOFT,SOFT,23.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,bottas,mercedes,4,2,Finished,18.0,57,bottas_2019_2,57.0,99.37324561403508,94.209,31.75319642857143,43.3589298245614,24.242561403508773,SOFT,SOFT,27.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,leclerc,ferrari,1,3,Finished,16.0,57,leclerc_2019_2,57.0,99.42852631578948,93.411,31.955107142857145,43.02442105263157,24.43263157894737,SOFT,MEDIUM,23.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,max_verstappen,red_bull,5,4,Finished,12.0,57,max_verstappen_2019_2,57.0,99.43338596491228,95.311,31.880589285714287,43.11463157894737,24.406807017543866,SOFT,MEDIUM,25.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,vettel,ferrari,2,5,Finished,10.0,57,vettel_2019_2,57.0,99.95373684210529,94.895,32.528017857142856,42.94228070175439,24.48757894736842,SOFT,SOFT,22.0,4.0,3.0,3.0,finished,classificado,False
2019,2,Bahrain Grand Prix,norris,mclaren,9,6,Finished,8.0,57,norris_2019_2,57.0,100.12366666666668,95.777,32.01141071428571,43.50642105263158,24.55254385964912,SOFT,SOFT,26.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,raikkonen,alfa,8,7,Finished,6.0,57,raikkonen_2019_2,57.0,100.15377192982456,95.589,32.10141071428571,43.45443859649122,24.54915789473684,SOFT,SOFT,27.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,gasly,red_bull,13,8,Finished,4.0,57,gasly_2019_2,57.0,100.34015789473683,95.291,32.225517857142854,43.649719298245614,24.404421052631577,SOFT,SOFT,30.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,albon,toro_rosso,12,9,Finished,2.0,57,albon_2019_2,57.0,100.42091228070176,96.752,32.208125,43.527842105263154,24.60671929824561,SOFT,MEDIUM,32.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,perez,racing_point,14,10,Finished,1.0,57,perez_2019_2,57.0,100.43843859649122,96.33,32.159392857142855,43.51261403508772,24.7120701754386,SOFT,MEDIUM,25.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,giovinazzi,alfa,16,11,Finished,0.0,57,giovinazzi_2019_2,57.0,100.4542807017544,95.237,32.17710714285714,43.58154385964912,24.604491228070174,SOFT,SOFT,25.0,3.0,2.0,2.0,finished,classificado,False
2019,2,Bahrain Grand Prix,kvyat,toro_rosso,15,12,+1 Lap,0.0,56,kvyat_2019_2,56.0,101.12323214285712,94.934,32.28067272727272,43.91658928571429,24.8435,SOFT,SOFT,26.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,2,Bahrain Grand Prix,kevin_magnussen,haas,6,13,+1 Lap,0.0,56,kevin_magnussen_2019_2,56.0,101.1400357142857,95.892,32.393145454545454,43.86960714285714,24.83730357142857,SOFT,MEDIUM,28.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,2,Bahrain Grand Prix,stroll,racing_point,18,14,+1 Lap,0.0,56,stroll_2019_2,56.0,101.45542857142856,97.037,32.450945454545455,44.04169642857143,24.83805357142857,SOFT,MEDIUM,33.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,2,Bahrain Grand Prix,russell,williams,19,15,+1 Lap,0.0,56,russell_2019_2,56.0,102.16098214285716,97.313,32.79870909090909,44.39044642857142,24.87169642857143,SOFT,MEDIUM,30.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,2,Bahrain Grand Prix,kubica,williams,20,16,+2 Laps,0.0,55,kubica_2019_2,55.0,102.9466,97.903,32.74366666666666,44.65589090909091,25.458963636363634,MEDIUM,MEDIUM,29.0,3.0,2.0,2.0,+2 laps,classificado,False
2019,3,Chinese Grand Prix,hamilton,mercedes,2,1,Finished,25.0,56,hamilton_2019_3,56.0,98.68482142857144,95.892,26.76803636363636,29.06755357142857,42.83626785714286,MEDIUM,MEDIUM,25.0,3.0,2.0,2.0,finished,classificado,False
2019,3,Chinese Grand Prix,bottas,mercedes,1,2,Finished,18.0,56,bottas_2019_3,56.0,98.80182142857144,94.872,26.75390909090909,29.12733928571429,42.89682142857144,MEDIUM,MEDIUM,24.0,3.0,2.0,2.0,finished,classificado,False
2019,3,Chinese Grand Prix,vettel,ferrari,3,3,Finished,15.0,56,vettel_2019_3,56.0,98.93025,94.836,26.68789090909091,29.07005357142857,43.12621428571429,MEDIUM,MEDIUM,21.0,3.0,2.0,2.0,finished,classificado,False
2019,3,Chinese Grand Prix,max_verstappen,red_bull,5,4,Finished,12.0,56,max_verstappen_2019_3,56.0,99.17816071428572,96.143,26.74896363636364,29.176964285714288,43.20455357142857,MEDIUM,MEDIUM,22.0,3.0,2.0,2.0,finished,classificado,False
2019,3,Chinese Grand Prix,leclerc,ferrari,4,5,Finished,10.0,56,leclerc_2019_3,56.0,99.24332142857143,94.86,26.836527272727277,29.125535714285714,43.24839285714285,MEDIUM,MEDIUM,25.0,3.0,2.0,2.0,finished,classificado,False
2019,3,Chinese Grand Prix,gasly,red_bull,6,6,Finished,9.0,56,gasly_2019_3,56.0,100.2795892857143,94.742,27.26441818181818,29.426267857142857,43.546732142857145,SOFT,SOFT,22.0,4.0,3.0,3.0,finished,classificado,False
2019,3,Chinese Grand Prix,ricciardo,renault,7,7,+1 Lap,6.0,55,ricciardo_2019_3,55.0,100.71627272727274,98.632,26.907222222222224,29.877036363636364,43.87712727272728,SOFT,HARD,37.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,perez,racing_point,12,8,+1 Lap,4.0,55,perez_2019_3,55.0,100.75241818181816,98.702,26.949592592592595,29.9282,43.81305454545454,MEDIUM,HARD,35.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,raikkonen,alfa,13,9,+1 Lap,2.0,55,raikkonen_2019_3,55.0,100.87389090909092,97.812,26.92148148148148,29.952236363636363,43.9228,MEDIUM,HARD,30.0,2.0,1.0,1.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,albon,toro_rosso,0,10,+1 Lap,1.0,55,albon_2019_3,55.0,101.10281818181818,98.901,26.849777777777778,30.10930909090909,43.97432727272728,SOFT,HARD,36.0,2.0,1.0,2.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,grosjean,haas,10,11,+1 Lap,0.0,55,grosjean_2019_3,55.0,101.12136363636364,96.873,27.15801851851852,29.87490909090909,44.02356363636363,SOFT,HARD,27.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,stroll,racing_point,16,12,+1 Lap,0.0,55,stroll_2019_3,55.0,101.24172727272727,96.678,27.24237037037037,29.873272727272727,44.04138181818182,MEDIUM,HARD,24.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,kevin_magnussen,haas,9,13,+1 Lap,0.0,55,kevin_magnussen_2019_3,55.0,101.25772727272728,97.471,27.210592592592597,29.783,44.2054,SOFT,HARD,24.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,sainz,mclaren,14,14,+1 Lap,0.0,55,sainz_2019_3,55.0,101.43816363636364,97.502,27.57501851851852,29.762054545454543,44.02970909090909,MEDIUM,HARD,35.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,giovinazzi,alfa,19,15,+1 Lap,0.0,55,giovinazzi_2019_3,55.0,101.49327272727272,98.048,27.43329629629629,29.81850909090909,44.15627272727273,SOFT,MEDIUM,25.0,3.0,2.0,2.0,+1 lap,classificado,False
2019,3,Chinese Grand Prix,russell,williams,17,16,+2 Laps,0.0,54,russell_2019_3,54.0,102.7936111111111,97.283,27.616490566037736,30.328907407407407,44.77125925925926,MEDIUM,HARD,27.0,3.0,2.0,2.0,+2 laps,classificado,False
2019,3,Chinese Grand Prix,kubica,williams,18,17,+2 Laps,0.0,54,kubica_2019_3,54.0,103.0910925925926,99.772,27.44779245283019,30.64459259259259,44.902759259259255,MEDIUM,HARD,28.0,2.0,1.0,1.0,+2 laps,classificado,False
