season,round,race_name,circuit_id,driver_id,constructor_id,coluna,valor,mediana_historica,desvio_historico,limite_outlier,n_historico,criterio_historico,situacao,classificacao_auditoria,explicacao_observada
2019,8,French Grand Prix,ricard,ricciardo,renault,tempo_total_pitstop,31.031,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,russell,williams,tempo_total_pitstop,69.444,47.2475,5.184682877877473,62.80154863363242,56,mesma_temporada_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,russell,williams,tempo_medio_pitstop,34.722,25.026,2.28790943418749,31.889728302562467,17,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,sainz,mclaren,tempo_total_pitstop,29.92,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,8,French Grand Prix,ricard,stroll,racing_point,tempo_total_pitstop,30.849,24.7075,1.555171700000844,29.373015100002533,14,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,9,Austrian Grand Prix,red_bull_ring,hamilton,mercedes,tempo_total_pitstop,30.067,22.011,0.7922531620178443,24.387759486053532,11,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,9,Austrian Grand Prix,red_bull_ring,kvyat,toro_rosso,tempo_total_pitstop,25.091,22.011,0.7922531620178443,24.387759486053532,11,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,10,British Grand Prix,silverstone,grosjean,haas,tempo_total_pitstop,33.562,28.337,0.5901109970919788,30.107332991275936,10,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_explicado,dnf_piloto
2019,10,British Grand Prix,silverstone,grosjean,haas,tempo_medio_pitstop,33.562,28.458,1.2958608362851105,32.34558250885533,19,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,dnf_piloto
2019,10,British Grand Prix,silverstone,kevin_magnussen,haas,tempo_total_pitstop,32.767,28.337,0.5901109970919788,30.107332991275936,10,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_explicado,dnf_piloto
