season,round,race_name,driver_id,constructor,grid_position,finish_position,status,points
2023,10,British Grand Prix,russell,Mercedes,6,5,Finished,10
2023,10,British Grand Prix,perez,Red Bull,15,6,Finished,8
2023,10,British Grand Prix,alonso,Aston Martin,9,7,Finished,6
2023,10,British Grand Prix,albon,Williams,8,8,Finished,4
2023,10,British Grand Prix,leclerc,Ferrari,4,9,Finished,2
2023,10,British Grand Prix,sainz,Ferrari,5,10,Finished,1
2023,10,British Grand Prix,sargeant,Williams,14,11,Finished,0
2023,10,British Grand Prix,bottas,Alfa Romeo,20,12,Finished,0
2023,10,British Grand Prix,hulkenberg,Haas F1 Team,11,13,Finished,0
2023,10,British Grand Prix,stroll,Aston Martin,12,14,Finished,0
2023,10,British Grand Prix,zhou,Alfa Romeo,17,15,Finished,0
2023,10,British Grand Prix,tsunoda,AlphaTauri,16,16,Finished,0
2023,10,British Grand Prix,de_vries,AlphaTauri,18,17,Finished,0
2023,10,British Grand Prix,gasly,Alpine F1 Team,10,18,Retired,0
2023,10,British Grand Prix,kevin_magnussen,Haas F1 Team,19,19,Retired,0
2023,10,British Grand Prix,ocon,Alpine F1 Team,13,20,Retired,0
2023,11,Hungarian Grand Prix,max_verstappen,Red Bull,2,1,Finished,26
2023,11,Hungarian Grand Prix,norris,McLaren,3,2,Finished,18
2023,11,Hungarian Grand Prix,perez,Red Bull,9,3,Finished,15
2023,11,Hungarian Grand Prix,hamilton,Mercedes,1,4,Finished,12
2023,11,Hungarian Grand Prix,piastri,McLaren,4,5,Finished,10
2023,11,Hungarian Grand Prix,russell,Mercedes,18,6,Finished,8
2023,11,Hungarian Grand Prix,leclerc,Ferrari,6,7,Finished,6
2023,11,Hungarian Grand Prix,sainz,Ferrari,11,8,Finished,4
2023,11,Hungarian Grand Prix,alonso,Aston Martin,8,9,Finished,2
2023,11,Hungarian Grand Prix,stroll,Aston Martin,14,10,Lapped,1
2023,11,Hungarian Grand Prix,albon,Williams,16,11,Lapped,0
2023,11,Hungarian Grand Prix,bottas,Alfa Romeo,7,12,Lapped,0
2023,11,Hungarian Grand Prix,ricciardo,AlphaTauri,13,13,Lapped,0
2023,11,Hungarian Grand Prix,hulkenberg,Haas F1 Team,10,14,Lapped,0
2023,11,Hungarian Grand Prix,tsunoda,AlphaTauri,17,15,Lapped,0
2023,11,Hungarian Grand Prix,zhou,Alfa Romeo,5,16,Lapped,0
2023,11,Hungarian Grand Prix,kevin_magnussen,Haas F1 Team,19,17,Lapped,0
2023,11,Hungarian Grand Prix,sargeant,Williams,20,18,Retired,0
2023,11,Hungarian Grand Prix,ocon,Alpine F1 Team,12,19,Retired,0
2023,11,Hungarian Grand Prix,gasly,Alpine F1 Team,15,20,Retired,0
2023,12,Belgian Grand Prix,max_verstappen,Red Bull,6,1,Finished,25
2023,12,Belgian Grand Prix,perez,Red Bull,2,2,Finished,18
2023,12,Belgian Grand Prix,leclerc,Ferrari,1,3,Finished,15
2023,12,Belgian Grand Prix,hamilton,Mercedes,3,4,Finished,13
2023,12,Belgian Grand Prix,alonso,Aston Martin,9,5,Finished,10
2023,12,Belgian Grand Prix,russell,Mercedes,8,6,Finished,8
2023,12,Belgian Grand Prix,norris,McLaren,7,7,Finished,6
2023,12,Belgian Grand Prix,ocon,Alpine F1 Team,14,8,Finished,4
2023,12,Belgian Grand Prix,stroll,Aston Martin,10,9,Finished,2
2023,12,Belgian Grand Prix,tsunoda,AlphaTauri,11,10,Finished,1
2023,12,Belgian Grand Prix,gasly,Alpine F1 Team,12,11,Finished,0
2023,12,Belgian Grand Prix,bottas,Alfa Romeo,13,12,Finished,0
2023,12,Belgian Grand Prix,zhou,Alfa Romeo,17,13,Finished,0
2023,12,Belgian Grand Prix,albon,Williams,15,14,Finished,0
2023,12,Belgian Grand Prix,kevin_magnussen,Haas F1 Team,16,15,Finished,0
2023,12,Belgian Grand Prix,ricciardo,AlphaTauri,19,16,Finished,0
2023,12,Belgian Grand Prix,sargeant,Williams,18,17,Finished,0
2023,12,Belgian Grand Prix,hulkenberg,Haas F1 Team,20,18,Finished,0
2023,12,Belgian Grand Prix,sainz,Ferrari,4,19,Retired,0
2023,12,Belgian Grand Prix,piastri,McLaren,5,20,Retired,0
2023,13,Dutch Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2023,13,Dutch Grand Prix,alonso,Aston Martin,5,2,Finished,19
2023,13,Dutch Grand Prix,gasly,Alpine F1 Team,12,3,Finished,15
2023,13,Dutch Grand Prix,perez,Red Bull,7,4,Finished,12
2023,13,Dutch Grand Prix,sainz,Ferrari,6,5,Finished,10
2023,13,Dutch Grand Prix,hamilton,Mercedes,13,6,Finished,8
2023,13,Dutch Grand Prix,norris,McLaren,2,7,Finished,6
2023,13,Dutch Grand Prix,albon,Williams,4,8,Finished,4
2023,13,Dutch Grand Prix,piastri,McLaren,8,9,Finished,2
2023,13,Dutch Grand Prix,ocon,Alpine F1 Team,16,10,Finished,1
2023,13,Dutch Grand Prix,stroll,Aston Martin,11,11,Finished,0
2023,13,Dutch Grand Prix,hulkenberg,Haas F1 Team,14,12,Finished,0
2023,13,Dutch Grand Prix,lawson,AlphaTauri,19,13,Finished,0
2023,13,Dutch Grand Prix,bottas,Alfa Romeo,18,14,Finished,0
2023,13,Dutch Grand Prix,tsunoda,AlphaTauri,17,15,Finished,0
2023,13,Dutch Grand Prix,kevin_magnussen,Haas F1 Team,0,16,Finished,0
2023,13,Dutch Grand Prix,russell,Mercedes,3,17,Finished,0
2023,13,Dutch Grand Prix,zhou,Alfa Romeo,15,18,Accident,0
2023,13,Dutch Grand Prix,leclerc,Ferrari,9,19,Undertray,0
2023,13,Dutch Grand Prix,sargeant,Williams,10,20,Accident,0
2023,14,Italian Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2023,14,Italian Grand Prix,perez,Red Bull,5,2,Finished,18
2023,14,Italian Grand Prix,sainz,Ferrari,1,3,Finished,15
2023,14,Italian Grand Prix,leclerc,Ferrari,3,4,Finished,12
2023,14,Italian Grand Prix,russell,Mercedes,4,5,Finished,10
2023,14,Italian Grand Prix,hamilton,Mercedes,8,6,Finished,8
2023,14,Italian Grand Prix,albon,Williams,6,7,Finished,6
2023,14,Italian Grand Prix,norris,McLaren,9,8,Finished,4
2023,14,Italian Grand Prix,alonso,Aston Martin,10,9,Finished,2
2023,14,Italian Grand Prix,bottas,Alfa Romeo,14,10,Finished,1
2023,14,Italian Grand Prix,lawson,AlphaTauri,12,11,Finished,0
2023,14,Italian Grand Prix,piastri,McLaren,7,12,Finished,0
2023,14,Italian Grand Prix,sargeant,Williams,15,13,Finished,0
2023,14,Italian Grand Prix,zhou,Alfa Romeo,16,14,Finished,0
2023,14,Italian Grand Prix,gasly,Alpine F1 Team,17,15,Finished,0
2023,14,Italian Grand Prix,stroll,Aston Martin,20,16,Finished,0
2023,14,Italian Grand Prix,hulkenberg,Haas F1 Team,13,17,Lapped,0
2023,14,Italian Grand Prix,kevin_magnussen,Haas F1 Team,19,18,Lapped,0
2023,14,Italian Grand Prix,ocon,Alpine F1 Team,18,19,Retired,0
2023,14,Italian Grand Prix,tsunoda,AlphaTauri,11,20,Did not start,0
2023,15,Singapore Grand Prix,sainz,Ferrari,1,1,Finished,25
2023,15,Singapore Grand Prix,norris,McLaren,4,2,Finished,18
2023,15,Singapore Grand Prix,hamilton,Mercedes,5,3,Finished,16
2023,15,Singapore Grand Prix,leclerc,Ferrari,3,4,Finished,12
2023,15,Singapore Grand Prix,max_verstappen,Red Bull,11,5,Finished,10
2023,15,Singapore Grand Prix,gasly,Alpine F1 Team,12,6,Finished,8
2023,15,Singapore Grand Prix,piastri,McLaren,17,7,Finished,6
2023,15,Singapore Grand Prix,perez,Red Bull,13,8,Finished,4
2023,15,Singapore Grand Prix,lawson,AlphaTauri,10,9,Finished,2
2023,15,Singapore Grand Prix,kevin_magnussen,Haas F1 Team,6,10,Finished,1
2023,15,Singapore Grand Prix,albon,Williams,14,11,Finished,0
2023,15,Singapore Grand Prix,zhou,Alfa Romeo,19,12,Finished,0
2023,15,Singapore Grand Prix,hulkenberg,Haas F1 Team,9,13,Finished,0
2023,15,Singapore Grand Prix,sargeant,Williams,18,14,Finished,0
2023,15,Singapore Grand Prix,alonso,Aston Martin,7,15,Finished,0
2023,15,Singapore Grand Prix,russell,Mercedes,2,16,Retired,0
2023,15,Singapore Grand Prix,bottas,Alfa Romeo,16,17,Retired,0
2023,15,Singapore Grand Prix,ocon,Alpine F1 Team,8,18,Retired,0
2023,15,Singapore Grand Prix,tsunoda,AlphaTauri,15,19,Retired,0
2023,15,Singapore Grand Prix,stroll,Aston Martin,0,20,Withdrew,0
2023,16,Japanese Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2023,16,Japanese Grand Prix,norris,McLaren,3,2,Finished,18
2023,16,Japanese Grand Prix,piastri,McLaren,2,3,Finished,15
2023,16,Japanese Grand Prix,leclerc,Ferrari,4,4,Finished,12
2023,16,Japanese Grand Prix,hamilton,Mercedes,7,5,Finished,10
2023,16,Japanese Grand Prix,sainz,Ferrari,6,6,Finished,8
2023,16,Japanese Grand Prix,russell,Mercedes,8,7,Finished,6
2023,16,Japanese Grand Prix,alonso,Aston Martin,10,8,Finished,4
2023,16,Japanese Grand Prix,ocon,Alpine F1 Team,14,9,Finished,2
2023,16,Japanese Grand Prix,gasly,Alpine F1 Team,12,10,Finished,1
2023,16,Japanese Grand Prix,lawson,AlphaTauri,11,11,Lapped,0
2023,16,Japanese Grand Prix,tsunoda,AlphaTauri,9,12,Lapped,0
2023,16,Japanese Grand Prix,zhou,Alfa Romeo,19,13,Lapped,0
2023,16,Japanese Grand Prix,hulkenberg,Haas F1 Team,18,14,Lapped,0
2023,16,Japanese Grand Prix,kevin_magnussen,Haas F1 Team,15,15,Lapped,0
2023,16,Japanese Grand Prix,albon,Williams,13,16,Retired,0
2023,16,Japanese Grand Prix,sargeant,Williams,20,17,Retired,0
2023,16,Japanese Grand Prix,stroll,Aston Martin,17,18,Retired,0
2023,16,Japanese Grand Prix,perez,Red Bull,5,19,Retired,0
2023,16,Japanese Grand Prix,bottas,Alfa Romeo,16,20,Retired,0
2023,17,Qatar Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2023,17,Qatar Grand Prix,piastri,McLaren,6,2,Finished,18
2023,17,Qatar Grand Prix,norris,McLaren,10,3,Finished,15
2023,17,Qatar Grand Prix,russell,Mercedes,2,4,Finished,12
2023,17,Qatar Grand Prix,leclerc,Ferrari,5,5,Finished,10
2023,17,Qatar Grand Prix,alonso,Aston Martin,4,6,Finished,8
2023,17,Qatar Grand Prix,ocon,Alpine F1 Team,8,7,Finished,6
2023,17,Qatar Grand Prix,bottas,Alfa Romeo,9,8,Finished,4
2023,17,Qatar Grand Prix,zhou,Alfa Romeo,19,9,Finished,2
2023,17,Qatar Grand Prix,perez,Red Bull,20,10,Finished,1
2023,17,Qatar Grand Prix,stroll,Aston Martin,16,11,Finished,0
2023,17,Qatar Grand Prix,gasly,Alpine F1 Team,7,12,Finished,0
2023,17,Qatar Grand Prix,albon,Williams,13,13,Finished,0
2023,17,Qatar Grand Prix,kevin_magnussen,Haas F1 Team,18,14,Lapped,0
2023,17,Qatar Grand Prix,tsunoda,AlphaTauri,11,15,Lapped,0
2023,17,Qatar Grand Prix,hulkenberg,Haas F1 Team,14,16,Lapped,0
2023,17,Qatar Grand Prix,lawson,AlphaTauri,17,17,Lapped,0
2023,17,Qatar Grand Prix,sargeant,Williams,15,18,Retired,0
2023,17,Qatar Grand Prix,hamilton,Mercedes,3,19,Retired,0
2023,17,Qatar Grand Prix,sainz,Ferrari,12,20,Did not start,0
2023,18,United States Grand Prix,max_verstappen,Red Bull,6,1,Finished,25
2023,18,United States Grand Prix,norris,McLaren,2,2,Finished,18
2023,18,United States Grand Prix,sainz,Ferrari,4,3,Finished,15
2023,18,United States Grand Prix,perez,Red Bull,9,4,Finished,12
2023,18,United States Grand Prix,russell,Mercedes,5,5,Finished,10
2023,18,United States Grand Prix,gasly,Alpine F1 Team,7,6,Finished,8
2023,18,United States Grand Prix,stroll,Aston Martin,20,7,Finished,6
2023,18,United States Grand Prix,tsunoda,AlphaTauri,11,8,Finished,5
2023,18,United States Grand Prix,albon,Williams,15,9,Finished,2
2023,18,United States Grand Prix,sargeant,Williams,16,10,Finished,1
2023,18,United States Grand Prix,hulkenberg,Haas F1 Team,18,11,Finished,0
2023,18,United States Grand Prix,bottas,Alfa Romeo,13,12,Finished,0
2023,18,United States Grand Prix,zhou,Alfa Romeo,12,13,Lapped,0
2023,18,United States Grand Prix,kevin_magnussen,Haas F1 Team,17,14,Lapped,0
2023,18,United States Grand Prix,ricciardo,AlphaTauri,14,15,Lapped,0
2023,18,United States Grand Prix,alonso,Aston Martin,19,16,Retired,0
2023,18,United States Grand Prix,piastri,McLaren,10,17,Retired,0
2023,18,United States Grand Prix,ocon,Alpine F1 Team,8,18,Retired,0
2023,18,United States Grand Prix,hamilton,Mercedes,3,19,Disqualified,0
2023,18,United States Grand Prix,leclerc,Ferrari,1,20,Disqualified,0
2023,19,Mexico City Grand Prix,max_verstappen,Red Bull,3,1,Finished,25
2023,19,Mexico City Grand Prix,hamilton,Mercedes,6,2,Finished,19
2023,19,Mexico City Grand Prix,leclerc,Ferrari,1,3,Finished,15
2023,19,Mexico City Grand Prix,sainz,Ferrari,2,4,Finished,12
2023,19,Mexico City Grand Prix,norris,McLaren,17,5,Finished,10
2023,19,Mexico City Grand Prix,russell,Mercedes,8,6,Finished,8
2023,19,Mexico City Grand Prix,ricciardo,AlphaTauri,4,7,Finished,6
2023,19,Mexico City Grand Prix,piastri,McLaren,7,8,Finished,4
2023,19,Mexico City Grand Prix,albon,Williams,14,9,Finished,2
2023,19,Mexico City Grand Prix,ocon,Alpine F1 Team,15,10,Finished,1
2023,19,Mexico City Grand Prix,gasly,Alpine F1 Team,11,11,Finished,0
2023,19,Mexico City Grand Prix,tsunoda,AlphaTauri,18,12,Finished,0
2023,19,Mexico City Grand Prix,hulkenberg,Haas F1 Team,12,13,Finished,0
2023,19,Mexico City Grand Prix,zhou,Alfa Romeo,10,14,Finished,0
2023,19,Mexico City Grand Prix,bottas,Alfa Romeo,9,15,Finished,0
2023,19,Mexico City Grand Prix,sargeant,Williams,19,16,Retired,0
2023,19,Mexico City Grand Prix,stroll,Aston Martin,0,17,Collision damage,0
2023,19,Mexico City Grand Prix,alonso,Aston Martin,13,18,Withdrew,0
2023,19,Mexico City Grand Prix,kevin_magnussen,Haas F1 Team,16,19,Accident,0
2023,19,Mexico City Grand Prix,perez,Red Bull,5,20,Collision damage,0
2023,20,São Paulo Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2023,20,São Paulo Grand Prix,norris,McLaren,6,2,Finished,19
2023,20,São Paulo Grand Prix,alonso,Aston Martin,4,3,Finished,15
2023,20,São Paulo Grand Prix,perez,Red Bull,9,4,Finished,12
2023,20,São Paulo Grand Prix,stroll,Aston Martin,3,5,Finished,10
2023,20,São Paulo Grand Prix,sainz,Ferrari,7,6,Finished,8
2023,20,São Paulo Grand Prix,gasly,Alpine F1 Team,15,7,Finished,6
2023,20,São Paulo Grand Prix,hamilton,Mercedes,5,8,Finished,4
2023,20,São Paulo Grand Prix,tsunoda,AlphaTauri,16,9,Finished,2
2023,20,São Paulo Grand Prix,ocon,Alpine F1 Team,14,10,Lapped,1
2023,20,São Paulo Grand Prix,sargeant,Williams,19,11,Lapped,0
2023,20,São Paulo Grand Prix,hulkenberg,Haas F1 Team,11,12,Lapped,0
2023,20,São Paulo Grand Prix,ricciardo,AlphaTauri,17,13,Lapped,0
2023,20,São Paulo Grand Prix,piastri,McLaren,10,14,Lapped,0
2023,20,São Paulo Grand Prix,russell,Mercedes,8,15,Retired,0
2023,20,São Paulo Grand Prix,bottas,Alfa Romeo,18,16,Retired,0
2023,20,São Paulo Grand Prix,zhou,Alfa Romeo,20,17,Retired,0
2023,20,São Paulo Grand Prix,kevin_magnussen,Haas F1 Team,12,18,Retired,0
2023,20,São Paulo Grand Prix,albon,Williams,13,19,Retired,0
2023,20,São Paulo Grand Prix,leclerc,Ferrari,2,20,Did not start,0
2023,21,Las Vegas Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2023,21,Las Vegas Grand Prix,leclerc,Ferrari,1,2,Finished,18
2023,21,Las Vegas Grand Prix,perez,Red Bull,11,3,Finished,15
2023,21,Las Vegas Grand Prix,ocon,Alpine F1 Team,16,4,Finished,12
2023,21,Las Vegas Grand Prix,stroll,Aston Martin,19,5,Finished,10
2023,21,Las Vegas Grand Prix,sainz,Ferrari,12,6,Finished,8
2023,21,Las Vegas Grand Prix,hamilton,Mercedes,10,7,Finished,6
2023,21,Las Vegas Grand Prix,russell,Mercedes,3,8,Finished,4
2023,21,Las Vegas Grand Prix,alonso,Aston Martin,9,9,Finished,2
2023,21,Las Vegas Grand Prix,piastri,McLaren,18,10,Finished,2
2023,21,Las Vegas Grand Prix,gasly,Alpine F1 Team,4,11,Finished,0
2023,21,Las Vegas Grand Prix,albon,Williams,5,12,Finished,0
2023,21,Las Vegas Grand Prix,kevin_magnussen,Haas F1 Team,8,13,Finished,0
2023,21,Las Vegas Grand Prix,ricciardo,AlphaTauri,14,14,Finished,0
2023,21,Las Vegas Grand Prix,zhou,Alfa Romeo,17,15,Finished,0
2023,21,Las Vegas Grand Prix,sargeant,Williams,6,16,Finished,0
2023,21,Las Vegas Grand Prix,bottas,Alfa Romeo,7,17,Finished,0
2023,21,Las Vegas Grand Prix,tsunoda,AlphaTauri,20,18,Retired,0
2023,21,Las Vegas Grand Prix,hulkenberg,Haas F1 Team,13,19,Retired,0
2023,21,Las Vegas Grand Prix,norris,McLaren,15,20,Retired,0
2023,22,Abu Dhabi Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2023,22,Abu Dhabi Grand Prix,leclerc,Ferrari,2,2,Finished,18
2023,22,Abu Dhabi Grand Prix,russell,Mercedes,4,3,Finished,15
2023,22,Abu Dhabi Grand Prix,perez,Red Bull,9,4,Finished,12
2023,22,Abu Dhabi Grand Prix,norris,McLaren,5,5,Finished,10
2023,22,Abu Dhabi Grand Prix,piastri,McLaren,3,6,Finished,8
2023,22,Abu Dhabi Grand Prix,alonso,Aston Martin,7,7,Finished,6
2023,22,Abu Dhabi Grand Prix,tsunoda,AlphaTauri,6,8,Finished,4
2023,22,Abu Dhabi Grand Prix,hamilton,Mercedes,11,9,Finished,2
2023,22,Abu Dhabi Grand Prix,stroll,Aston Martin,13,10,Finished,1
2023,22,Abu Dhabi Grand Prix,ricciardo,AlphaTauri,15,11,Finished,0
2023,22,Abu Dhabi Grand Prix,ocon,Alpine F1 Team,12,12,Finished,0
2023,22,Abu Dhabi Grand Prix,gasly,Alpine F1 Team,10,13,Finished,0
2023,22,Abu Dhabi Grand Prix,albon,Williams,14,14,Finished,0
2023,22,Abu Dhabi Grand Prix,hulkenberg,Haas F1 Team,8,15,Finished,0
2023,22,Abu Dhabi Grand Prix,sargeant,Williams,20,16,Finished,0
2023,22,Abu Dhabi Grand Prix,zhou,Alfa Romeo,19,17,Finished,0
2023,22,Abu Dhabi Grand Prix,sainz,Ferrari,16,18,Retired,0
2023,22,Abu Dhabi Grand Prix,bottas,Alfa Romeo,18,19,Lapped,0
2023,22,Abu Dhabi Grand Prix,kevin_magnussen,Haas F1 Team,17,20,Lapped,0
2024,1,Bahrain Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2024,1,Bahrain Grand Prix,perez,Red Bull,5,2,Finished,18
2024,1,Bahrain Grand Prix,sainz,Ferrari,4,3,Finished,15
2024,1,Bahrain Grand Prix,leclerc,Ferrari,2,4,Finished,12
2024,1,Bahrain Grand Prix,russell,Mercedes,3,5,Finished,10
2024,1,Bahrain Grand Prix,norris,McLaren,7,6,Finished,8
2024,1,Bahrain Grand Prix,hamilton,Mercedes,9,7,Finished,6
2024,1,Bahrain Grand Prix,piastri,McLaren,8,8,Finished,4
2024,1,Bahrain Grand Prix,alonso,Aston Martin,6,9,Finished,2
2024,1,Bahrain Grand Prix,stroll,Aston Martin,12,10,Finished,1
2024,1,Bahrain Grand Prix,zhou,Sauber,17,11,Lapped,0
2024,1,Bahrain Grand Prix,kevin_magnussen,Haas F1 Team,15,12,Lapped,0
2024,1,Bahrain Grand Prix,ricciardo,RB F1 Team,14,13,Lapped,0
2024,1,Bahrain Grand Prix,tsunoda,RB F1 Team,11,14,Lapped,0
2024,1,Bahrain Grand Prix,albon,Williams,13,15,Lapped,0
2024,1,Bahrain Grand Prix,hulkenberg,Haas F1 Team,10,16,Lapped,0
2024,1,Bahrain Grand Prix,ocon,Alpine F1 Team,19,17,Lapped,0
2024,1,Bahrain Grand Prix,gasly,Alpine F1 Team,20,18,Lapped,0
2024,1,Bahrain Grand Prix,bottas,Sauber,16,19,Lapped,0
2024,1,Bahrain Grand Prix,sargeant,Williams,18,20,Lapped,0
2024,2,Saudi Arabian Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2024,2,Saudi Arabian Grand Prix,perez,Red Bull,3,2,Finished,18
2024,2,Saudi Arabian Grand Prix,leclerc,Ferrari,2,3,Finished,16
2024,2,Saudi Arabian Grand Prix,piastri,McLaren,5,4,Finished,12
2024,2,Saudi Arabian Grand Prix,alonso,Aston Martin,4,5,Finished,10
2024,2,Saudi Arabian Grand Prix,russell,Mercedes,7,6,Finished,8
2024,2,Saudi Arabian Grand Prix,bearman,Ferrari,11,7,Finished,6
2024,2,Saudi Arabian Grand Prix,norris,McLaren,6,8,Finished,4
2024,2,Saudi Arabian Grand Prix,hamilton,Mercedes,8,9,Finished,2
2024,2,Saudi Arabian Grand Prix,hulkenberg,Haas F1 Team,15,10,Finished,1
2024,2,Saudi Arabian Grand Prix,albon,Williams,12,11,Finished,0
2024,2,Saudi Arabian Grand Prix,kevin_magnussen,Haas F1 Team,13,12,Finished,0
2024,2,Saudi Arabian Grand Prix,ocon,Alpine F1 Team,17,13,Lapped,0
2024,2,Saudi Arabian Grand Prix,sargeant,Williams,19,14,Lapped,0
2024,2,Saudi Arabian Grand Prix,tsunoda,RB F1 Team,9,15,Lapped,0
2024,2,Saudi Arabian Grand Prix,ricciardo,RB F1 Team,14,16,Lapped,0
2024,2,Saudi Arabian Grand Prix,bottas,Sauber,16,17,Lapped,0
2024,2,Saudi Arabian Grand Prix,zhou,Sauber,20,18,Lapped,0
2024,2,Saudi Arabian Grand Prix,stroll,Aston Martin,10,19,Retired,0
2024,2,Saudi Arabian Grand Prix,gasly,Alpine F1 Team,18,20,Retired,0
2024,3,Australian Grand Prix,sainz,Ferrari,2,1,Finished,25
2024,3,Australian Grand Prix,leclerc,Ferrari,4,2,Finished,19
2024,3,Australian Grand Prix,norris,McLaren,3,3,Finished,15
2024,3,Australian Grand Prix,piastri,McLaren,5,4,Finished,12
2024,3,Australian Grand Prix,perez,Red Bull,6,5,Finished,10
2024,3,Australian Grand Prix,stroll,Aston Martin,9,6,Finished,8
2024,3,Australian Grand Prix,tsunoda,RB F1 Team,8,7,Finished,6
2024,3,Australian Grand Prix,alonso,Aston Martin,10,8,Finished,4
2024,3,Australian Grand Prix,hulkenberg,Haas F1 Team,16,9,Finished,2
2024,3,Australian Grand Prix,kevin_magnussen,Haas F1 Team,14,10,Lapped,1
2024,3,Australian Grand Prix,albon,Williams,12,11,Lapped,0
2024,3,Australian Grand Prix,ricciardo,RB F1 Team,18,12,Lapped,0
2024,3,Australian Grand Prix,gasly,Alpine F1 Team,17,13,Lapped,0
2024,3,Australian Grand Prix,bottas,Sauber,13,14,Lapped,0
2024,3,Australian Grand Prix,zhou,Sauber,19,15,Lapped,0
2024,3,Australian Grand Prix,ocon,Alpine F1 Team,15,16,Lapped,0
2024,3,Australian Grand Prix,russell,Mercedes,7,17,Retired,0
2024,3,Australian Grand Prix,hamilton,Mercedes,11,18,Retired,0
2024,3,Australian Grand Prix,max_verstappen,Red Bull,1,19,Retired,0
2024,4,Japanese Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2024,4,Japanese Grand Prix,perez,Red Bull,2,2,Finished,18
2024,4,Japanese Grand Prix,sainz,Ferrari,4,3,Finished,15
2024,4,Japanese Grand Prix,leclerc,Ferrari,8,4,Finished,12
2024,4,Japanese Grand Prix,norris,McLaren,3,5,Finished,10
2024,4,Japanese Grand Prix,alonso,Aston Martin,5,6,Finished,8
2024,4,Japanese Grand Prix,russell,Mercedes,9,7,Finished,6
2024,4,Japanese Grand Prix,piastri,McLaren,6,8,Finished,4
2024,4,Japanese Grand Prix,hamilton,Mercedes,7,9,Finished,2
2024,4,Japanese Grand Prix,tsunoda,RB F1 Team,10,10,Lapped,1
2024,4,Japanese Grand Prix,hulkenberg,Haas F1 Team,12,11,Lapped,0
2024,4,Japanese Grand Prix,stroll,Aston Martin,16,12,Lapped,0
2024,4,Japanese Grand Prix,kevin_magnussen,Haas F1 Team,18,13,Lapped,0
2024,4,Japanese Grand Prix,bottas,Sauber,13,14,Lapped,0
2024,4,Japanese Grand Prix,ocon,Alpine F1 Team,15,15,Lapped,0
2024,4,Japanese Grand Prix,gasly,Alpine F1 Team,17,16,Lapped,0
2024,4,Japanese Grand Prix,sargeant,Williams,19,17,Lapped,0
2024,4,Japanese Grand Prix,zhou,Sauber,20,18,Retired,0
2024,4,Japanese Grand Prix,ricciardo,RB F1 Team,11,19,Retired,0
2024,4,Japanese Grand Prix,albon,Williams,14,20,Retired,0
2024,5,Chinese Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2024,5,Chinese Grand Prix,norris,McLaren,4,2,Finished,18
2024,5,Chinese Grand Prix,perez,Red Bull,2,3,Finished,15
2024,5,Chinese Grand Prix,leclerc,Ferrari,6,4,Finished,12
2024,5,Chinese Grand Prix,sainz,Ferrari,7,5,Finished,10
2024,5,Chinese Grand Prix,russell,Mercedes,8,6,Finished,8
2024,5,Chinese Grand Prix,alonso,Aston Martin,3,7,Finished,7
2024,5,Chinese Grand Prix,piastri,McLaren,5,8,Finished,4
2024,5,Chinese Grand Prix,hamilton,Mercedes,18,9,Finished,2
2024,5,Chinese Grand Prix,hulkenberg,Haas F1 Team,9,10,Finished,1
2024,5,Chinese Grand Prix,ocon,Alpine F1 Team,13,11,Finished,0
2024,5,Chinese Grand Prix,albon,Williams,14,12,Finished,0
2024,5,Chinese Grand Prix,gasly,Alpine F1 Team,15,13,Finished,0
2024,5,Chinese Grand Prix,zhou,Sauber,16,14,Finished,0
2024,5,Chinese Grand Prix,stroll,Aston Martin,11,15,Finished,0
2024,5,Chinese Grand Prix,kevin_magnussen,Haas F1 Team,17,16,Finished,0
2024,5,Chinese Grand Prix,sargeant,Williams,20,17,Finished,0
2024,5,Chinese Grand Prix,ricciardo,RB F1 Team,12,18,Retired,0
2024,5,Chinese Grand Prix,tsunoda,RB F1 Team,19,19,Retired,0
2024,5,Chinese Grand Prix,bottas,Sauber,10,20,Retired,0
2024,6,Miami Grand Prix,norris,McLaren,5,1,Finished,25
2024,6,Miami Grand Prix,max_verstappen,Red Bull,1,2,Finished,18
2024,6,Miami Grand Prix,leclerc,Ferrari,2,3,Finished,15
2024,6,Miami Grand Prix,perez,Red Bull,4,4,Finished,12
2024,6,Miami Grand Prix,sainz,Ferrari,3,5,Finished,10
2024,6,Miami Grand Prix,hamilton,Mercedes,8,6,Finished,8
2024,6,Miami Grand Prix,tsunoda,RB F1 Team,10,7,Finished,6
2024,6,Miami Grand Prix,russell,Mercedes,7,8,Finished,4
2024,6,Miami Grand Prix,alonso,Aston Martin,15,9,Finished,2
2024,6,Miami Grand Prix,ocon,Alpine F1 Team,13,10,Finished,1
