Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,season,round
MAG,4.0,0 days 00:01:39.642000,0 days 00:00:31.476000,0 days 00:00:43.435000,0 days 00:00:24.731000,SOFT,4.0,1.0,2022,1
MAG,5.0,0 days 00:01:41.169000,0 days 00:00:32.532000,0 days 00:00:43.740000,0 days 00:00:24.897000,SOFT,5.0,1.0,2022,1
MAG,6.0,0 days 00:01:40.338000,0 days 00:00:31.907000,0 days 00:00:43.641000,0 days 00:00:24.790000,SOFT,6.0,1.0,2022,1
MAG,7.0,0 days 00:01:40.555000,0 days 00:00:32.020000,0 days 00:00:43.659000,0 days 00:00:24.876000,SOFT,7.0,1.0,2022,1
MAG,8.0,0 days 00:01:40.451000,0 days 00:00:32.022000,0 days 00:00:43.657000,0 days 00:00:24.772000,SOFT,8.0,1.0,2022,1
MAG,9.0,0 days 00:01:40.756000,0 days 00:00:32.023000,0 days 00:00:43.863000,0 days 00:00:24.870000,SOFT,9.0,1.0,2022,1
MAG,10.0,0 days 00:01:41.195000,0 days 00:00:32.373000,0 days 00:00:43.910000,0 days 00:00:24.912000,SOFT,10.0,1.0,2022,1
MAG,11.0,0 days 00:01:41.064000,0 days 00:00:32.254000,0 days 00:00:43.940000,0 days 00:00:24.870000,SOFT,11.0,1.0,2022,1
MAG,12.0,0 days 00:01:41.370000,0 days 00:00:32.325000,0 days 00:00:44.113000,0 days 00:00:24.932000,SOFT,12.0,1.0,2022,1
MAG,13.0,0 days 00:01:41.283000,0 days 00:00:32.301000,0 days 00:00:43.932000,0 days 00:00:25.050000,SOFT,13.0,1.0,2022,1
MAG,14.0,0 days 00:01:44.244000,0 days 00:00:32.181000,0 days 00:00:44.096000,0 days 00:00:27.967000,SOFT,14.0,1.0,2022,1
MAG,15.0,0 days 00:01:59.764000,0 days 00:00:53.002000,0 days 00:00:42.461000,0 days 00:00:24.301000,SOFT,4.0,2.0,2022,1
MAG,16.0,0 days 00:01:37.968000,0 days 00:00:31.317000,0 days 00:00:42.477000,0 days 00:00:24.174000,SOFT,5.0,2.0,2022,1
MAG,17.0,0 days 00:01:38.216000,0 days 00:00:31.304000,0 days 00:00:42.666000,0 days 00:00:24.246000,SOFT,6.0,2.0,2022,1
MAG,18.0,0 days 00:01:38.442000,0 days 00:00:31.331000,0 days 00:00:42.729000,0 days 00:00:24.382000,SOFT,7.0,2.0,2022,1
MAG,19.0,0 days 00:01:38.539000,0 days 00:00:31.375000,0 days 00:00:42.825000,0 days 00:00:24.339000,SOFT,8.0,2.0,2022,1
MAG,20.0,0 days 00:01:38.883000,0 days 00:00:31.414000,0 days 00:00:43.021000,0 days 00:00:24.448000,SOFT,9.0,2.0,2022,1
MAG,21.0,0 days 00:01:38.859000,0 days 00:00:31.513000,0 days 00:00:42.885000,0 days 00:00:24.461000,SOFT,10.0,2.0,2022,1
MAG,22.0,0 days 00:01:39.058000,0 days 00:00:31.497000,0 days 00:00:43.091000,0 days 00:00:24.470000,SOFT,11.0,2.0,2022,1
MAG,23.0,0 days 00:01:39.120000,0 days 00:00:31.578000,0 days 00:00:43.021000,0 days 00:00:24.521000,SOFT,12.0,2.0,2022,1
MAG,24.0,0 days 00:01:39.384000,0 days 00:00:31.594000,0 days 00:00:43.343000,0 days 00:00:24.447000,SOFT,13.0,2.0,2022,1
MAG,25.0,0 days 00:01:39.520000,0 days 00:00:31.716000,0 days 00:00:43.312000,0 days 00:00:24.492000,SOFT,14.0,2.0,2022,1
MAG,26.0,0 days 00:01:39.756000,0 days 00:00:31.767000,0 days 00:00:43.429000,0 days 00:00:24.560000,SOFT,15.0,2.0,2022,1
MAG,27.0,0 days 00:01:39.796000,0 days 00:00:31.689000,0 days 00:00:43.475000,0 days 00:00:24.632000,SOFT,16.0,2.0,2022,1
MAG,28.0,0 days 00:01:39.774000,0 days 00:00:31.751000,0 days 00:00:43.434000,0 days 00:00:24.589000,SOFT,17.0,2.0,2022,1
MAG,29.0,0 days 00:01:39.984000,0 days 00:00:31.831000,0 days 00:00:43.455000,0 days 00:00:24.698000,SOFT,18.0,2.0,2022,1
MAG,30.0,0 days 00:01:40.174000,0 days 00:00:31.792000,0 days 00:00:43.683000,0 days 00:00:24.699000,SOFT,19.0,2.0,2022,1
MAG,31.0,0 days 00:01:40.233000,0 days 00:00:31.887000,0 days 00:00:43.561000,0 days 00:00:24.785000,SOFT,20.0,2.0,2022,1
MAG,32.0,0 days 00:01:40.522000,0 days 00:00:31.975000,0 days 00:00:43.722000,0 days 00:00:24.825000,SOFT,21.0,2.0,2022,1
MAG,33.0,0 days 00:01:40.523000,0 days 00:00:32.068000,0 days 00:00:43.601000,0 days 00:00:24.854000,SOFT,22.0,2.0,2022,1
MAG,34.0,0 days 00:01:43.256000,0 days 00:00:31.980000,0 days 00:00:43.754000,0 days 00:00:27.522000,SOFT,23.0,2.0,2022,1
MAG,35.0,0 days 00:02:00.375000,0 days 00:00:53.724000,0 days 00:00:42.583000,0 days 00:00:24.068000,MEDIUM,1.0,3.0,2022,1
MAG,36.0,0 days 00:01:37.941000,0 days 00:00:31.265000,0 days 00:00:42.361000,0 days 00:00:24.315000,MEDIUM,2.0,3.0,2022,1
MAG,37.0,0 days 00:01:36.903000,0 days 00:00:30.850000,0 days 00:00:42.158000,0 days 00:00:23.895000,MEDIUM,3.0,3.0,2022,1
MAG,38.0,0 days 00:01:37.636000,0 days 00:00:31.249000,0 days 00:00:42.371000,0 days 00:00:24.016000,MEDIUM,4.0,3.0,2022,1
MAG,39.0,0 days 00:01:37.566000,0 days 00:00:31.286000,0 days 00:00:42.309000,0 days 00:00:23.971000,MEDIUM,5.0,3.0,2022,1
MAG,40.0,0 days 00:01:37.901000,0 days 00:00:31.372000,0 days 00:00:42.433000,0 days 00:00:24.096000,MEDIUM,6.0,3.0,2022,1
MAG,41.0,0 days 00:01:37.726000,0 days 00:00:31.194000,0 days 00:00:42.463000,0 days 00:00:24.069000,MEDIUM,7.0,3.0,2022,1
MAG,42.0,0 days 00:01:38.006000,0 days 00:00:31.380000,0 days 00:00:42.510000,0 days 00:00:24.116000,MEDIUM,8.0,3.0,2022,1
MAG,43.0,0 days 00:01:38.178000,0 days 00:00:31.378000,0 days 00:00:42.740000,0 days 00:00:24.060000,MEDIUM,9.0,3.0,2022,1
MAG,44.0,0 days 00:01:38.688000,0 days 00:00:31.623000,0 days 00:00:42.850000,0 days 00:00:24.215000,MEDIUM,10.0,3.0,2022,1
MAG,45.0,0 days 00:02:03.463000,0 days 00:00:31.352000,0 days 00:00:56.848000,0 days 00:00:35.263000,MEDIUM,11.0,3.0,2022,1
MAG,46.0,0 days 00:02:06.178000,0 days 00:00:34.201000,0 days 00:00:59.020000,0 days 00:00:32.957000,MEDIUM,12.0,3.0,2022,1
MAG,47.0,0 days 00:02:07.721000,0 days 00:00:54.881000,0 days 00:00:46.304000,0 days 00:00:26.536000,SOFT,4.0,4.0,2022,1
MAG,48.0,0 days 00:01:50.334000,0 days 00:00:34.434000,0 days 00:00:47.193000,0 days 00:00:28.707000,SOFT,5.0,4.0,2022,1
MAG,49.0,0 days 00:02:16.149000,0 days 00:00:41.504000,0 days 00:00:57.348000,0 days 00:00:37.297000,SOFT,6.0,4.0,2022,1
MAG,50.0,0 days 00:02:17.630000,0 days 00:00:42.474000,0 days 00:00:57.734000,0 days 00:00:37.422000,SOFT,7.0,4.0,2022,1
MAG,51.0,0 days 00:01:37.343000,0 days 00:00:31.108000,0 days 00:00:42.324000,0 days 00:00:23.911000,SOFT,8.0,4.0,2022,1
MAG,52.0,0 days 00:01:36.860000,0 days 00:00:31.051000,0 days 00:00:42.022000,0 days 00:00:23.787000,SOFT,9.0,4.0,2022,1
MAG,53.0,0 days 00:01:36.623000,0 days 00:00:30.890000,0 days 00:00:41.903000,0 days 00:00:23.830000,SOFT,10.0,4.0,2022,1
MAG,54.0,0 days 00:01:36.960000,0 days 00:00:30.948000,0 days 00:00:42.123000,0 days 00:00:23.889000,SOFT,11.0,4.0,2022,1
MAG,55.0,0 days 00:01:36.937000,0 days 00:00:31.045000,0 days 00:00:42.004000,0 days 00:00:23.888000,SOFT,12.0,4.0,2022,1
MAG,56.0,0 days 00:01:37.091000,0 days 00:00:31.050000,0 days 00:00:42.031000,0 days 00:00:24.010000,SOFT,13.0,4.0,2022,1
MAG,57.0,0 days 00:01:37.741000,0 days 00:00:31.338000,0 days 00:00:42.474000,0 days 00:00:23.929000,SOFT,14.0,4.0,2022,1
TSU,1.0,0 days 00:01:48.128000,,0 days 00:00:45.990000,0 days 00:00:24.788000,SOFT,1.0,1.0,2022,1
TSU,2.0,0 days 00:01:40.697000,0 days 00:00:32.192000,0 days 00:00:43.736000,0 days 00:00:24.769000,SOFT,2.0,1.0,2022,1
TSU,3.0,0 days 00:01:40.618000,0 days 00:00:32.011000,0 days 00:00:43.881000,0 days 00:00:24.726000,SOFT,3.0,1.0,2022,1
TSU,4.0,0 days 00:01:40.958000,0 days 00:00:31.728000,0 days 00:00:44.250000,0 days 00:00:24.980000,SOFT,4.0,1.0,2022,1
TSU,5.0,0 days 00:01:40.363000,0 days 00:00:31.893000,0 days 00:00:43.685000,0 days 00:00:24.785000,SOFT,5.0,1.0,2022,1
TSU,6.0,0 days 00:01:40.611000,0 days 00:00:32.168000,0 days 00:00:43.564000,0 days 00:00:24.879000,SOFT,6.0,1.0,2022,1
TSU,7.0,0 days 00:01:40.754000,0 days 00:00:32.067000,0 days 00:00:43.869000,0 days 00:00:24.818000,SOFT,7.0,1.0,2022,1
TSU,8.0,0 days 00:01:41.351000,0 days 00:00:32.046000,0 days 00:00:44.436000,0 days 00:00:24.869000,SOFT,8.0,1.0,2022,1
TSU,9.0,0 days 00:01:40.900000,0 days 00:00:32.111000,0 days 00:00:43.924000,0 days 00:00:24.865000,SOFT,9.0,1.0,2022,1
TSU,10.0,0 days 00:01:41.182000,0 days 00:00:32.165000,0 days 00:00:44.131000,0 days 00:00:24.886000,SOFT,10.0,1.0,2022,1
TSU,11.0,0 days 00:01:41.313000,0 days 00:00:32.236000,0 days 00:00:44.181000,0 days 00:00:24.896000,SOFT,11.0,1.0,2022,1
TSU,12.0,0 days 00:01:41.096000,0 days 00:00:32.149000,0 days 00:00:44.078000,0 days 00:00:24.869000,SOFT,12.0,1.0,2022,1
TSU,13.0,0 days 00:01:41.337000,0 days 00:00:32.190000,0 days 00:00:44.233000,0 days 00:00:24.914000,SOFT,13.0,1.0,2022,1
TSU,14.0,0 days 00:01:41.352000,0 days 00:00:32.235000,0 days 00:00:44.156000,0 days 00:00:24.961000,SOFT,14.0,1.0,2022,1
TSU,15.0,0 days 00:01:43.687000,0 days 00:00:32.247000,0 days 00:00:44.162000,0 days 00:00:27.278000,SOFT,15.0,1.0,2022,1
TSU,16.0,0 days 00:02:01.989000,0 days 00:00:54.089000,0 days 00:00:43.323000,0 days 00:00:24.577000,MEDIUM,1.0,2.0,2022,1
TSU,17.0,0 days 00:01:39.939000,0 days 00:00:31.704000,0 days 00:00:43.760000,0 days 00:00:24.475000,MEDIUM,2.0,2.0,2022,1
TSU,18.0,0 days 00:01:38.760000,0 days 00:00:31.499000,0 days 00:00:42.917000,0 days 00:00:24.344000,MEDIUM,3.0,2.0,2022,1
TSU,19.0,0 days 00:01:39.011000,0 days 00:00:31.683000,0 days 00:00:42.935000,0 days 00:00:24.393000,MEDIUM,4.0,2.0,2022,1
TSU,20.0,0 days 00:01:39.069000,0 days 00:00:31.607000,0 days 00:00:43.035000,0 days 00:00:24.427000,MEDIUM,5.0,2.0,2022,1
TSU,21.0,0 days 00:01:39.294000,0 days 00:00:31.850000,0 days 00:00:43.042000,0 days 00:00:24.402000,MEDIUM,6.0,2.0,2022,1
TSU,22.0,0 days 00:01:39.574000,0 days 00:00:31.860000,0 days 00:00:43.185000,0 days 00:00:24.529000,MEDIUM,7.0,2.0,2022,1
TSU,23.0,0 days 00:01:39.569000,0 days 00:00:31.764000,0 days 00:00:43.230000,0 days 00:00:24.575000,MEDIUM,8.0,2.0,2022,1
TSU,24.0,0 days 00:01:39.576000,0 days 00:00:31.775000,0 days 00:00:43.264000,0 days 00:00:24.537000,MEDIUM,9.0,2.0,2022,1
TSU,25.0,0 days 00:01:40.376000,0 days 00:00:32.025000,0 days 00:00:43.836000,0 days 00:00:24.515000,MEDIUM,10.0,2.0,2022,1
TSU,26.0,0 days 00:01:39.871000,0 days 00:00:31.866000,0 days 00:00:43.392000,0 days 00:00:24.613000,MEDIUM,11.0,2.0,2022,1
TSU,27.0,0 days 00:01:40.325000,0 days 00:00:32.076000,0 days 00:00:43.720000,0 days 00:00:24.529000,MEDIUM,12.0,2.0,2022,1
TSU,28.0,0 days 00:01:39.952000,0 days 00:00:31.818000,0 days 00:00:43.444000,0 days 00:00:24.690000,MEDIUM,13.0,2.0,2022,1
TSU,29.0,0 days 00:01:42.805000,0 days 00:00:32.195000,0 days 00:00:43.718000,0 days 00:00:26.892000,MEDIUM,14.0,2.0,2022,1
TSU,30.0,0 days 00:01:59.210000,0 days 00:00:51.913000,0 days 00:00:43.166000,0 days 00:00:24.131000,SOFT,1.0,3.0,2022,1
TSU,31.0,0 days 00:01:38.722000,0 days 00:00:31.620000,0 days 00:00:42.914000,0 days 00:00:24.188000,SOFT,2.0,3.0,2022,1
TSU,32.0,0 days 00:01:37.885000,0 days 00:00:31.402000,0 days 00:00:42.469000,0 days 00:00:24.014000,SOFT,3.0,3.0,2022,1
TSU,33.0,0 days 00:01:38.980000,0 days 00:00:31.378000,0 days 00:00:43.257000,0 days 00:00:24.345000,SOFT,4.0,3.0,2022,1
TSU,34.0,0 days 00:01:38.484000,0 days 00:00:31.536000,0 days 00:00:42.733000,0 days 00:00:24.215000,SOFT,5.0,3.0,2022,1
TSU,35.0,0 days 00:01:38.523000,0 days 00:00:31.463000,0 days 00:00:42.766000,0 days 00:00:24.294000,SOFT,6.0,3.0,2022,1
TSU,36.0,0 days 00:01:38.647000,0 days 00:00:31.518000,0 days 00:00:42.859000,0 days 00:00:24.270000,SOFT,7.0,3.0,2022,1
TSU,37.0,0 days 00:01:38.289000,0 days 00:00:31.479000,0 days 00:00:42.578000,0 days 00:00:24.232000,SOFT,8.0,3.0,2022,1
TSU,38.0,0 days 00:01:38.713000,0 days 00:00:31.474000,0 days 00:00:42.893000,0 days 00:00:24.346000,SOFT,9.0,3.0,2022,1
TSU,39.0,0 days 00:01:38.912000,0 days 00:00:31.454000,0 days 00:00:43.067000,0 days 00:00:24.391000,SOFT,10.0,3.0,2022,1
TSU,40.0,0 days 00:01:38.377000,0 days 00:00:31.222000,0 days 00:00:42.844000,0 days 00:00:24.311000,SOFT,11.0,3.0,2022,1
TSU,41.0,0 days 00:01:38.693000,0 days 00:00:31.546000,0 days 00:00:42.841000,0 days 00:00:24.306000,SOFT,12.0,3.0,2022,1
TSU,42.0,0 days 00:01:38.772000,0 days 00:00:31.503000,0 days 00:00:42.906000,0 days 00:00:24.363000,SOFT,13.0,3.0,2022,1
TSU,43.0,0 days 00:01:38.930000,0 days 00:00:31.563000,0 days 00:00:42.743000,0 days 00:00:24.624000,SOFT,14.0,3.0,2022,1
TSU,44.0,0 days 00:01:41.039000,0 days 00:00:31.611000,0 days 00:00:42.801000,0 days 00:00:26.627000,SOFT,15.0,3.0,2022,1
TSU,45.0,0 days 00:02:27.999000,0 days 00:00:59.221000,0 days 00:00:54.942000,0 days 00:00:33.836000,SOFT,4.0,4.0,2022,1
TSU,46.0,0 days 00:02:10.216000,0 days 00:00:39.483000,0 days 00:00:57.628000,0 days 00:00:33.105000,SOFT,5.0,4.0,2022,1
TSU,47.0,0 days 00:01:49.994000,0 days 00:00:36.596000,0 days 00:00:47.493000,0 days 00:00:25.905000,SOFT,6.0,4.0,2022,1
TSU,48.0,0 days 00:01:46.670000,0 days 00:00:34.698000,0 days 00:00:46.175000,0 days 00:00:25.797000,SOFT,7.0,4.0,2022,1
TSU,49.0,0 days 00:01:54.405000,0 days 00:00:32.957000,0 days 00:00:44.675000,0 days 00:00:36.773000,SOFT,8.0,4.0,2022,1
TSU,50.0,0 days 00:02:14.320000,0 days 00:00:41.327000,0 days 00:00:56.781000,0 days 00:00:36.212000,SOFT,9.0,4.0,2022,1
TSU,51.0,0 days 00:01:38.166000,0 days 00:00:31.398000,0 days 00:00:42.632000,0 days 00:00:24.136000,SOFT,10.0,4.0,2022,1
TSU,52.0,0 days 00:01:37.475000,0 days 00:00:31.212000,0 days 00:00:42.316000,0 days 00:00:23.947000,SOFT,11.0,4.0,2022,1
TSU,53.0,0 days 00:01:37.104000,0 days 00:00:31.025000,0 days 00:00:42.242000,0 days 00:00:23.837000,SOFT,12.0,4.0,2022,1
TSU,54.0,0 days 00:01:37.268000,0 days 00:00:30.808000,0 days 00:00:42.381000,0 days 00:00:24.079000,SOFT,13.0,4.0,2022,1
TSU,55.0,0 days 00:01:37.264000,0 days 00:00:30.711000,0 days 00:00:42.335000,0 days 00:00:24.218000,SOFT,14.0,4.0,2022,1
TSU,56.0,0 days 00:01:37.565000,0 days 00:00:30.893000,0 days 00:00:42.494000,0 days 00:00:24.178000,SOFT,15.0,4.0,2022,1
TSU,57.0,0 days 00:01:38.891000,0 days 00:00:31.960000,0 days 00:00:42.692000,0 days 00:00:24.239000,SOFT,16.0,4.0,2022,1
ALB,1.0,0 days 00:01:47.636000,,0 days 00:00:46.031000,0 days 00:00:24.844000,SOFT,1.0,1.0,2022,1
ALB,2.0,0 days 00:01:40.548000,0 days 00:00:32.027000,0 days 00:00:43.725000,0 days 00:00:24.796000,SOFT,2.0,1.0,2022,1
ALB,3.0,0 days 00:01:40.664000,0 days 00:00:32.056000,0 days 00:00:43.928000,0 days 00:00:24.680000,SOFT,3.0,1.0,2022,1
ALB,4.0,0 days 00:01:41.126000,0 days 00:00:32.050000,0 days 00:00:44.161000,0 days 00:00:24.915000,SOFT,4.0,1.0,2022,1
ALB,5.0,0 days 00:01:42.303000,0 days 00:00:32.792000,0 days 00:00:44.560000,0 days 00:00:24.951000,SOFT,5.0,1.0,2022,1
ALB,6.0,0 days 00:01:41.708000,0 days 00:00:32.220000,0 days 00:00:44.522000,0 days 00:00:24.966000,SOFT,6.0,1.0,2022,1
ALB,7.0,0 days 00:01:41.561000,0 days 00:00:32.192000,0 days 00:00:44.463000,0 days 00:00:24.906000,SOFT,7.0,1.0,2022,1
ALB,8.0,0 days 00:01:43.097000,0 days 00:00:32.585000,0 days 00:00:45.304000,0 days 00:00:25.208000,SOFT,8.0,1.0,2022,1
ALB,9.0,0 days 00:01:42.149000,0 days 00:00:31.988000,0 days 00:00:44.929000,0 days 00:00:25.232000,SOFT,9.0,1.0,2022,1
ALB,10.0,0 days 00:01:43.500000,0 days 00:00:32.812000,0 days 00:00:45.530000,0 days 00:00:25.158000,SOFT,10.0,1.0,2022,1
ALB,11.0,0 days 00:01:42.588000,0 days 00:00:32.541000,0 days 00:00:44.944000,0 days 00:00:25.103000,SOFT,11.0,1.0,2022,1
ALB,12.0,0 days 00:01:42.505000,0 days 00:00:32.372000,0 days 00:00:45.021000,0 days 00:00:25.112000,SOFT,12.0,1.0,2022,1
ALB,13.0,0 days 00:01:44.752000,0 days 00:00:32.390000,0 days 00:00:44.742000,0 days 00:00:27.620000,SOFT,13.0,1.0,2022,1
ALB,14.0,0 days 00:02:01.075000,0 days 00:00:53.032000,0 days 00:00:43.743000,0 days 00:00:24.300000,MEDIUM,1.0,2.0,2022,1
ALB,15.0,0 days 00:01:39.517000,0 days 00:00:31.615000,0 days 00:00:43.501000,0 days 00:00:24.401000,MEDIUM,2.0,2.0,2022,1
ALB,16.0,0 days 00:01:40.164000,0 days 00:00:31.870000,0 days 00:00:43.810000,0 days 00:00:24.484000,MEDIUM,3.0,2.0,2022,1
ALB,17.0,0 days 00:01:40.265000,0 days 00:00:31.911000,0 days 00:00:43.769000,0 days 00:00:24.585000,MEDIUM,4.0,2.0,2022,1
ALB,18.0,0 days 00:01:40.225000,0 days 00:00:31.863000,0 days 00:00:43.823000,0 days 00:00:24.539000,MEDIUM,5.0,2.0,2022,1
ALB,19.0,0 days 00:01:40.800000,0 days 00:00:31.880000,0 days 00:00:44.143000,0 days 00:00:24.777000,MEDIUM,6.0,2.0,2022,1
ALB,20.0,0 days 00:01:40.239000,0 days 00:00:31.663000,0 days 00:00:43.927000,0 days 00:00:24.649000,MEDIUM,7.0,2.0,2022,1
ALB,21.0,0 days 00:01:41.181000,0 days 00:00:31.952000,0 days 00:00:44.364000,0 days 00:00:24.865000,MEDIUM,8.0,2.0,2022,1
ALB,22.0,0 days 00:01:40.816000,0 days 00:00:31.982000,0 days 00:00:44.142000,0 days 00:00:24.692000,MEDIUM,9.0,2.0,2022,1
ALB,23.0,0 days 00:01:40.736000,0 days 00:00:32.003000,0 days 00:00:44.164000,0 days 00:00:24.569000,MEDIUM,10.0,2.0,2022,1
ALB,24.0,0 days 00:01:40.669000,0 days 00:00:31.949000,0 days 00:00:44.039000,0 days 00:00:24.681000,MEDIUM,11.0,2.0,2022,1
ALB,25.0,0 days 00:01:41.032000,0 days 00:00:32.094000,0 days 00:00:44.267000,0 days 00:00:24.671000,MEDIUM,12.0,2.0,2022,1
ALB,26.0,0 days 00:01:41.628000,0 days 00:00:32.172000,0 days 00:00:44.583000,0 days 00:00:24.873000,MEDIUM,13.0,2.0,2022,1
ALB,27.0,0 days 00:01:42.053000,0 days 00:00:32.127000,0 days 00:00:45.057000,0 days 00:00:24.869000,MEDIUM,14.0,2.0,2022,1
ALB,28.0,0 days 00:01:41.355000,0 days 00:00:32.097000,0 days 00:00:44.381000,0 days 00:00:24.877000,MEDIUM,15.0,2.0,2022,1
ALB,29.0,0 days 00:01:41.505000,0 days 00:00:32.110000,0 days 00:00:44.662000,0 days 00:00:24.733000,MEDIUM,16.0,2.0,2022,1
ALB,30.0,0 days 00:01:41.020000,0 days 00:00:32.037000,0 days 00:00:44.231000,0 days 00:00:24.752000,MEDIUM,17.0,2.0,2022,1
ALB,31.0,0 days 00:01:41.230000,0 days 00:00:32.091000,0 days 00:00:44.371000,0 days 00:00:24.768000,MEDIUM,18.0,2.0,2022,1
ALB,32.0,0 days 00:01:41.241000,0 days 00:00:32.123000,0 days 00:00:44.467000,0 days 00:00:24.651000,MEDIUM,19.0,2.0,2022,1
ALB,33.0,0 days 00:01:40.863000,0 days 00:00:32.078000,0 days 00:00:44.115000,0 days 00:00:24.670000,MEDIUM,20.0,2.0,2022,1
ALB,34.0,0 days 00:01:41.203000,0 days 00:00:32.206000,0 days 00:00:44.251000,0 days 00:00:24.746000,MEDIUM,21.0,2.0,2022,1
ALB,35.0,0 days 00:01:43.965000,0 days 00:00:32.119000,0 days 00:00:44.309000,0 days 00:00:27.537000,MEDIUM,22.0,2.0,2022,1
ALB,36.0,0 days 00:02:03.311000,0 days 00:00:54.336000,0 days 00:00:44.615000,0 days 00:00:24.360000,MEDIUM,3.0,3.0,2022,1
ALB,37.0,0 days 00:01:39.165000,0 days 00:00:31.836000,0 days 00:00:43.213000,0 days 00:00:24.116000,MEDIUM,4.0,3.0,2022,1
ALB,38.0,0 days 00:01:39.127000,0 days 00:00:31.632000,0 days 00:00:43.295000,0 days 00:00:24.200000,MEDIUM,5.0,3.0,2022,1
ALB,39.0,0 days 00:01:39.025000,0 days 00:00:31.639000,0 days 00:00:43.230000,0 days 00:00:24.156000,MEDIUM,6.0,3.0,2022,1
ALB,40.0,0 days 00:01:39.140000,0 days 00:00:31.583000,0 days 00:00:43.330000,0 days 00:00:24.227000,MEDIUM,7.0,3.0,2022,1
ALB,41.0,0 days 00:01:39.285000,0 days 00:00:31.730000,0 days 00:00:43.337000,0 days 00:00:24.218000,MEDIUM,8.0,3.0,2022,1
ALB,42.0,0 days 00:01:39.255000,0 days 00:00:31.622000,0 days 00:00:43.307000,0 days 00:00:24.326000,MEDIUM,9.0,3.0,2022,1
ALB,43.0,0 days 00:01:39.325000,0 days 00:00:31.755000,0 days 00:00:43.299000,0 days 00:00:24.271000,MEDIUM,10.0,3.0,2022,1
ALB,44.0,0 days 00:01:46.225000,0 days 00:00:31.590000,0 days 00:00:43.480000,0 days 00:00:31.155000,MEDIUM,11.0,3.0,2022,1
ALB,45.0,0 days 00:02:08.156000,0 days 00:00:38.600000,0 days 00:00:57.659000,0 days 00:00:31.897000,MEDIUM,12.0,3.0,2022,1
ALB,46.0,0 days 00:02:12.997000,0 days 00:00:41.218000,0 days 00:00:57.255000,0 days 00:00:34.524000,MEDIUM,13.0,3.0,2022,1
ALB,47.0,0 days 00:02:21.354000,0 days 00:00:53.805000,0 days 00:00:50.980000,0 days 00:00:36.569000,SOFT,4.0,4.0,2022,1
ALB,48.0,0 days 00:01:56.756000,0 days 00:00:44.074000,0 days 00:00:48.383000,0 days 00:00:24.299000,SOFT,5.0,4.0,2022,1
ALB,49.0,0 days 00:01:40.113000,0 days 00:00:32.215000,0 days 00:00:44.041000,0 days 00:00:23.857000,SOFT,6.0,4.0,2022,1
ALB,50.0,0 days 00:01:37.355000,0 days 00:00:31.111000,0 days 00:00:42.380000,0 days 00:00:23.864000,SOFT,7.0,4.0,2022,1
ALB,51.0,0 days 00:01:37.702000,0 days 00:00:31.241000,0 days 00:00:42.411000,0 days 00:00:24.050000,SOFT,8.0,4.0,2022,1
ALB,52.0,0 days 00:01:37.717000,0 days 00:00:31.141000,0 days 00:00:42.491000,0 days 00:00:24.085000,SOFT,9.0,4.0,2022,1
ALB,53.0,0 days 00:01:38.073000,0 days 00:00:31.314000,0 days 00:00:42.620000,0 days 00:00:24.139000,SOFT,10.0,4.0,2022,1
ALB,54.0,0 days 00:01:38.356000,0 days 00:00:31.301000,0 days 00:00:42.889000,0 days 00:00:24.166000,SOFT,11.0,4.0,2022,1
ALB,55.0,0 days 00:01:38.826000,0 days 00:00:31.391000,0 days 00:00:43.089000,0 days 00:00:24.346000,SOFT,12.0,4.0,2022,1
ALB,56.0,0 days 00:01:39.202000,0 days 00:00:31.686000,0 days 00:00:43.038000,0 days 00:00:24.478000,SOFT,13.0,4.0,2022,1
ALB,57.0,0 days 00:01:40.132000,0 days 00:00:32.321000,0 days 00:00:43.293000,0 days 00:00:24.518000,SOFT,14.0,4.0,2022,1
ZHO,1.0,0 days 00:01:51.374000,,0 days 00:00:46.799000,0 days 00:00:25.531000,SOFT,1.0,1.0,2022,1
ZHO,2.0,0 days 00:01:41.229000,0 days 00:00:32.100000,0 days 00:00:44.208000,0 days 00:00:24.921000,SOFT,2.0,1.0,2022,1
ZHO,3.0,0 days 00:01:40.183000,0 days 00:00:31.952000,0 days 00:00:43.469000,0 days 00:00:24.762000,SOFT,3.0,1.0,2022,1
ZHO,4.0,0 days 00:01:40.393000,0 days 00:00:31.521000,0 days 00:00:44.156000,0 days 00:00:24.716000,SOFT,4.0,1.0,2022,1
ZHO,5.0,0 days 00:01:41.574000,0 days 00:00:31.711000,0 days 00:00:44.889000,0 days 00:00:24.974000,SOFT,5.0,1.0,2022,1
ZHO,6.0,0 days 00:01:41.461000,0 days 00:00:31.739000,0 days 00:00:44.486000,0 days 00:00:25.236000,SOFT,6.0,1.0,2022,1
ZHO,7.0,0 days 00:01:40.620000,0 days 00:00:31.818000,0 days 00:00:43.943000,0 days 00:00:24.859000,SOFT,7.0,1.0,2022,1
ZHO,8.0,0 days 00:01:42.110000,0 days 00:00:31.783000,0 days 00:00:45.055000,0 days 00:00:25.272000,SOFT,8.0,1.0,2022,1
ZHO,9.0,0 days 00:01:42.258000,0 days 00:00:32.041000,0 days 00:00:44.829000,0 days 00:00:25.388000,SOFT,9.0,1.0,2022,1
