season,meeting_key,session_key,driver_number,stint_number,compound,lap_start,tyre_age_at_start
2025,1254,9693,18,1,INTERMEDIATE,1.0,0
2025,1254,9693,12,1,INTERMEDIATE,1.0,0
2025,1254,9693,14,1,INTERMEDIATE,1.0,0
2025,1254,9693,63,1,INTERMEDIATE,1.0,0
2025,1254,9693,7,1,INTERMEDIATE,,0
2025,1254,9693,4,1,INTERMEDIATE,1.0,0
2025,1254,9693,27,1,INTERMEDIATE,1.0,0
2025,1254,9693,55,1,INTERMEDIATE,,0
2025,1254,9693,31,1,INTERMEDIATE,1.0,0
2025,1254,9693,22,1,INTERMEDIATE,1.0,0
2025,1254,9693,10,1,INTERMEDIATE,1.0,0
2025,1254,9693,44,1,INTERMEDIATE,1.0,0
2025,1254,9693,1,1,INTERMEDIATE,1.0,0
2025,1254,9693,6,1,INTERMEDIATE,,0
2025,1254,9693,23,1,INTERMEDIATE,1.0,0
2025,1254,9693,30,1,INTERMEDIATE,,0
2025,1254,9693,16,1,INTERMEDIATE,1.0,0
2025,1254,9693,81,1,INTERMEDIATE,1.0,0
2025,1254,9693,87,1,INTERMEDIATE,1.0,0
2025,1254,9693,5,1,INTERMEDIATE,1.0,0
2025,1254,9693,30,2,INTERMEDIATE,,0
2025,1254,9693,30,3,INTERMEDIATE,1.0,0
2025,1254,9693,4,2,INTERMEDIATE,2.0,0
2025,1254,9693,1,2,INTERMEDIATE,2.0,2
2025,1254,9693,81,2,INTERMEDIATE,2.0,0
2025,1254,9693,63,2,INTERMEDIATE,2.0,2
2025,1254,9693,16,2,INTERMEDIATE,2.0,2
2025,1254,9693,23,2,INTERMEDIATE,2.0,0
2025,1254,9693,22,2,INTERMEDIATE,2.0,2
2025,1254,9693,10,2,INTERMEDIATE,2.0,0
2025,1254,9693,44,2,INTERMEDIATE,2.0,2
2025,1254,9693,14,2,INTERMEDIATE,2.0,2
2025,1254,9693,27,2,INTERMEDIATE,2.0,0
2025,1254,9693,18,2,INTERMEDIATE,2.0,2
2025,1254,9693,5,2,INTERMEDIATE,2.0,0
2025,1254,9693,31,2,INTERMEDIATE,2.0,2
2025,1254,9693,12,2,INTERMEDIATE,2.0,2
2025,1254,9693,30,4,INTERMEDIATE,2.0,2
2025,1254,9693,87,2,INTERMEDIATE,2.0,0
2025,1254,9693,5,3,INTERMEDIATE,3.0,0
2025,1254,9693,87,3,INTERMEDIATE,3.0,0
2025,1254,9693,1,3,INTERMEDIATE,3.0,0
2025,1254,9693,4,3,INTERMEDIATE,3.0,0
2025,1254,9693,81,3,INTERMEDIATE,3.0,0
2025,1254,9693,63,3,INTERMEDIATE,3.0,3
2025,1254,9693,16,3,INTERMEDIATE,3.0,3
2025,1254,9693,22,3,INTERMEDIATE,3.0,0
2025,1254,9693,23,3,INTERMEDIATE,3.0,1
2025,1254,9693,44,3,INTERMEDIATE,3.0,3
2025,1254,9693,14,3,INTERMEDIATE,3.0,3
2025,1254,9693,10,3,INTERMEDIATE,3.0,3
2025,1254,9693,27,3,INTERMEDIATE,3.0,3
2025,1254,9693,18,3,INTERMEDIATE,3.0,3
2025,1254,9693,12,3,INTERMEDIATE,3.0,0
2025,1254,9693,5,4,INTERMEDIATE,3.0,0
2025,1254,9693,31,3,INTERMEDIATE,3.0,3
2025,1254,9693,87,4,INTERMEDIATE,3.0,0
2025,1254,9693,30,5,INTERMEDIATE,3.0,3
2025,1254,9693,5,5,INTERMEDIATE,4.0,3
2025,1254,9693,87,5,INTERMEDIATE,4.0,3
2025,1254,9693,4,4,INTERMEDIATE,4.0,0
2025,1254,9693,1,4,INTERMEDIATE,4.0,0
2025,1254,9693,63,4,INTERMEDIATE,4.0,4
2025,1254,9693,81,4,INTERMEDIATE,4.0,0
2025,1254,9693,22,4,INTERMEDIATE,4.0,0
2025,1254,9693,16,4,INTERMEDIATE,4.0,4
2025,1254,9693,23,4,INTERMEDIATE,4.0,2
2025,1254,9693,44,4,INTERMEDIATE,4.0,4
2025,1254,9693,14,4,INTERMEDIATE,4.0,4
2025,1254,9693,10,4,INTERMEDIATE,4.0,4
2025,1254,9693,27,4,INTERMEDIATE,4.0,4
2025,1254,9693,18,4,INTERMEDIATE,4.0,4
2025,1254,9693,5,6,MEDIUM,4.0,4
2025,1254,9693,12,4,INTERMEDIATE,4.0,4
2025,1254,9693,30,6,INTERMEDIATE,4.0,0
2025,1254,9693,31,4,INTERMEDIATE,4.0,0
2025,1254,9693,87,6,MEDIUM,4.0,0
2025,1254,9693,44,5,HARD,33.0,1
2025,1254,9693,23,5,MEDIUM,33.0,0
2025,1254,9693,22,5,MEDIUM,33.0,0
2025,1254,9693,10,5,HARD,33.0,0
2025,1254,9693,12,5,HARD,33.0,0
2025,1254,9693,18,5,HARD,33.0,1
2025,1254,9693,27,5,MEDIUM,33.0,0
2025,1254,9693,4,5,HARD,34.0,1
2025,1254,9693,81,5,HARD,34.0,1
2025,1254,9693,30,7,MEDIUM,33.0,0
2025,1254,9693,1,5,MEDIUM,34.0,0
2025,1254,9693,63,5,HARD,34.0,0
2025,1254,9693,16,5,HARD,34.0,1
2025,1254,9693,31,5,MEDIUM,39.0,0
2025,1254,9693,4,6,INTERMEDIATE,44.0,0
2025,1254,9693,23,6,INTERMEDIATE,44.0,0
2025,1254,9693,63,6,INTERMEDIATE,44.0,0
2025,1254,9693,18,6,INTERMEDIATE,44.0,0
2025,1254,9693,27,6,INTERMEDIATE,44.0,0
2025,1254,9693,12,6,INTERMEDIATE,44.0,0
2025,1254,9693,5,7,INTERMEDIATE,44.0,0
2025,1254,9693,81,6,INTERMEDIATE,44.0,0
2025,1254,9693,87,7,INTERMEDIATE,44.0,0
2025,1254,9693,1,6,INTERMEDIATE,46.0,0
2025,1254,9693,10,6,INTERMEDIATE,46.0,0
2025,1254,9693,31,6,INTERMEDIATE,46.0,0
2025,1254,9693,44,6,INTERMEDIATE,47.0,0
2025,1254,9693,22,6,INTERMEDIATE,47.0,0
2025,1254,9693,16,6,INTERMEDIATE,47.0,0
2025,1255,9998,23,1,MEDIUM,1.0,0
2025,1255,9998,14,1,MEDIUM,1.0,5
2025,1255,9998,16,1,MEDIUM,1.0,0
2025,1255,9998,27,1,MEDIUM,1.0,0
2025,1255,9998,18,1,HARD,1.0,0
2025,1255,9998,7,1,MEDIUM,1.0,0
2025,1255,9998,44,1,MEDIUM,1.0,0
2025,1255,9998,55,1,MEDIUM,1.0,0
2025,1255,9998,22,1,MEDIUM,1.0,0
2025,1255,9998,30,1,HARD,1.0,0
2025,1255,9998,1,1,MEDIUM,1.0,0
2025,1255,9998,6,1,MEDIUM,1.0,0
2025,1255,9998,63,1,MEDIUM,1.0,0
2025,1255,9998,10,1,MEDIUM,1.0,0
2025,1255,9998,5,1,MEDIUM,1.0,0
2025,1255,9998,12,1,MEDIUM,1.0,0
2025,1255,9998,31,1,MEDIUM,1.0,0
2025,1255,9998,81,1,MEDIUM,1.0,0
2025,1255,9998,87,1,HARD,1.0,0
2025,1255,9998,4,1,MEDIUM,1.0,0
2025,1255,9998,5,2,HARD,2.0,0
2025,1255,9998,10,2,HARD,11.0,0
2025,1255,9998,22,2,HARD,12.0,0
2025,1255,9998,31,2,HARD,12.0,0
2025,1255,9998,7,2,HARD,12.0,0
2025,1255,9998,6,2,HARD,13.0,0
2025,1255,9998,12,2,HARD,13.0,0
2025,1255,9998,44,2,HARD,14.0,0
2025,1255,9998,1,2,HARD,14.0,0
2025,1255,9998,81,2,HARD,15.0,0
2025,1255,9998,63,2,HARD,15.0,0
2025,1255,9998,4,2,HARD,16.0,0
2025,1255,9998,16,2,HARD,16.0,0
2025,1255,9998,55,2,HARD,18.0,0
2025,1255,9998,30,2,MEDIUM,19.0,0
2025,1255,9998,23,2,HARD,21.0,0
2025,1255,9998,27,2,HARD,21.0,0
2025,1255,9998,87,2,MEDIUM,27.0,0
2025,1255,9998,5,3,HARD,27.0,0
2025,1255,9998,30,3,HARD,31.0,0
2025,1255,9998,6,3,HARD,34.0,0
2025,1255,9998,22,3,HARD,36.0,0
2025,1255,9998,18,2,MEDIUM,37.0,0
2025,1255,9998,44,3,HARD,38.0,0
2025,1255,9998,22,4,MEDIUM,47.0,6
2025,1256,10006,12,1,MEDIUM,1.0,0
2025,1256,10006,63,1,MEDIUM,1.0,0
2025,1256,10006,7,1,SOFT,1.0,0
2025,1256,10006,18,1,SOFT,1.0,0
2025,1256,10006,14,1,MEDIUM,1.0,1
2025,1256,10006,23,1,MEDIUM,1.0,0
2025,1256,10006,4,1,MEDIUM,1.0,0
2025,1256,10006,55,1,MEDIUM,1.0,0
2025,1256,10006,44,1,HARD,1.0,0
2025,1256,10006,10,1,MEDIUM,1.0,0
2025,1256,10006,30,1,MEDIUM,1.0,0
2025,1256,10006,81,1,MEDIUM,1.0,0
2025,1256,10006,5,1,HARD,1.0,0
2025,1256,10006,31,1,HARD,1.0,1
2025,1256,10006,6,1,MEDIUM,1.0,0
2025,1256,10006,1,1,MEDIUM,1.0,0
2025,1256,10006,16,1,MEDIUM,1.0,0
2025,1256,10006,87,1,MEDIUM,1.0,0
2025,1256,10006,27,1,MEDIUM,1.0,0
2025,1256,10006,22,1,MEDIUM,1.0,0
2025,1256,10006,18,2,HARD,10.0,1
2025,1256,10006,7,2,HARD,16.0,0
2025,1256,10006,63,2,HARD,20.0,0
2025,1256,10006,81,2,HARD,21.0,0
2025,1256,10006,1,2,HARD,22.0,0
2025,1256,10006,4,2,HARD,22.0,0
2025,1256,10006,16,2,HARD,22.0,0
2025,1256,10006,27,2,HARD,23.0,0
2025,1256,10006,87,2,HARD,24.0,1
2025,1256,10006,22,2,HARD,24.0,0
2025,1256,10006,23,2,HARD,25.0,0
2025,1256,10006,14,2,HARD,25.0,1
2025,1256,10006,10,2,HARD,25.0,0
2025,1256,10006,6,2,HARD,26.0,0
2025,1256,10006,44,2,MEDIUM,31.0,0
2025,1256,10006,18,3,MEDIUM,31.0,0
2025,1256,10006,12,2,HARD,32.0,0
2025,1256,10006,5,2,MEDIUM,32.0,0
2025,1256,10006,31,2,MEDIUM,33.0,0
2025,1256,10006,55,2,SOFT,34.0,0
2025,1256,10006,30,2,SOFT,34.0,0
2025,1257,10014,18,1,SOFT,1.0,0
2025,1257,10014,4,1,SOFT,1.0,3
2025,1257,10014,55,1,SOFT,1.0,3
2025,1257,10014,44,1,MEDIUM,1.0,0
2025,1257,10014,30,1,MEDIUM,1.0,0
2025,1257,10014,5,1,MEDIUM,1.0,0
2025,1257,10014,14,1,MEDIUM,1.0,0
2025,1257,10014,10,1,SOFT,1.0,3
2025,1257,10014,81,1,SOFT,1.0,3
2025,1257,10014,16,1,MEDIUM,1.0,0
2025,1257,10014,22,1,SOFT,1.0,3
2025,1257,10014,87,1,SOFT,1.0,0
2025,1257,10014,31,1,SOFT,1.0,0
2025,1257,10014,6,1,SOFT,1.0,0
2025,1257,10014,12,1,SOFT,1.0,3
2025,1257,10014,63,1,SOFT,1.0,3
2025,1257,10014,7,1,SOFT,1.0,0
2025,1257,10014,27,1,SOFT,1.0,0
2025,1257,10014,23,1,SOFT,1.0,0
2025,1257,10014,1,1,SOFT,1.0,3
2025,1257,10014,27,2,MEDIUM,6.0,0
2025,1257,10014,6,2,MEDIUM,7.0,0
2025,1257,10014,31,2,MEDIUM,9.0,0
2025,1257,10014,7,2,MEDIUM,10.0,0
2025,1257,10014,4,2,MEDIUM,11.0,0
2025,1257,10014,1,2,HARD,11.0,0
2025,1257,10014,10,2,MEDIUM,11.0,0
2025,1257,10014,22,2,MEDIUM,12.0,0
2025,1257,10014,12,2,MEDIUM,13.0,0
2025,1257,10014,18,2,MEDIUM,13.0,0
2025,1257,10014,63,2,MEDIUM,14.0,0
2025,1257,10014,5,2,HARD,14.0,0
2025,1257,10014,81,2,MEDIUM,15.0,0
2025,1257,10014,55,2,MEDIUM,15.0,0
2025,1257,10014,87,2,HARD,15.0,0
2025,1257,10014,30,2,HARD,15.0,0
2025,1257,10014,23,2,HARD,17.0,0
2025,1257,10014,14,2,MEDIUM,17.0,0
2025,1257,10014,16,2,MEDIUM,18.0,0
2025,1257,10014,44,2,MEDIUM,18.0,0
2025,1257,10014,1,3,MEDIUM,27.0,0
2025,1257,10014,12,3,SOFT,28.0,3
2025,1257,10014,31,3,HARD,28.0,0
2025,1257,10014,27,3,MEDIUM,28.0,0
2025,1257,10014,10,3,HARD,29.0,0
2025,1257,10014,7,3,HARD,29.0,0
2025,1257,10014,6,3,HARD,29.0,0
2025,1257,10014,81,3,MEDIUM,33.0,0
2025,1257,10014,63,3,SOFT,33.0,3
2025,1257,10014,16,3,HARD,33.0,0
2025,1257,10014,4,3,MEDIUM,33.0,0
2025,1257,10014,44,3,HARD,33.0,0
2025,1257,10014,55,3,HARD,33.0,0
2025,1257,10014,22,3,SOFT,33.0,0
2025,1257,10014,87,3,SOFT,33.0,0
2025,1257,10014,12,4,SOFT,33.0,3
2025,1257,10014,23,3,MEDIUM,33.0,0
2025,1257,10014,14,3,HARD,33.0,0
2025,1257,10014,30,3,SOFT,33.0,0
2025,1257,10014,18,3,HARD,33.0,0
2025,1257,10014,5,3,MEDIUM,33.0,0
2025,1257,10014,55,4,SOFT,45.0,3
2025,1258,10022,10,1,MEDIUM,,0
2025,1258,10022,7,1,MEDIUM,1.0,0
2025,1258,10022,31,1,MEDIUM,1.0,0
2025,1258,10022,5,1,MEDIUM,1.0,0
2025,1258,10022,22,1,MEDIUM,1.0,0
2025,1258,10022,87,1,MEDIUM,1.0,0
2025,1258,10022,81,1,MEDIUM,1.0,0
2025,1258,10022,12,1,MEDIUM,1.0,0
2025,1258,10022,14,1,MEDIUM,1.0,1
2025,1258,10022,63,1,MEDIUM,1.0,0
2025,1258,10022,30,1,MEDIUM,1.0,0
2025,1258,10022,1,1,MEDIUM,1.0,0
2025,1258,10022,55,1,MEDIUM,1.0,0
2025,1258,10022,23,1,MEDIUM,1.0,0
2025,1258,10022,44,1,MEDIUM,1.0,0
2025,1258,10022,16,1,MEDIUM,1.0,0
2025,1258,10022,7,2,HARD,2.0,0
2025,1258,10022,27,1,HARD,1.0,0
2025,1258,10022,4,1,HARD,1.0,0
2025,1258,10022,6,1,HARD,1.0,0
2025,1258,10022,18,1,HARD,1.0,1
2025,1258,10022,81,2,HARD,20.0,0
2025,1258,10022,1,2,HARD,22.0,0
2025,1258,10022,27,2,MEDIUM,34.0,0
2025,1258,10022,18,2,MEDIUM,40.0,1
2025,1258,10022,16,2,HARD,30.0,0
2025,1258,10022,4,2,MEDIUM,35.0,0
2025,1258,10022,7,3,HARD,33.0,0
2025,1258,10022,5,2,HARD,2.0,0
2025,1258,10022,63,2,HARD,21.0,0
2025,1258,10022,12,2,HARD,20.0,0
2025,1258,10022,44,2,HARD,24.0,0
2025,1258,10022,55,2,HARD,22.0,0
2025,1258,10022,23,2,HARD,23.0,0
2025,1258,10022,6,2,MEDIUM,35.0,0
2025,1258,10022,30,2,HARD,21.0,1
2025,1258,10022,14,2,HARD,20.0,1
2025,1258,10022,87,2,HARD,19.0,0
2025,1258,10022,31,2,HARD,2.0,0
2025,1259,10033,1,1,MEDIUM,1.0,24
2025,1259,10033,12,1,MEDIUM,1.0,24
2025,1259,10033,81,1,MEDIUM,1.0,24
2025,1259,10033,63,1,HARD,1.0,24
2025,1259,10033,23,1,MEDIUM,1.0,24
2025,1259,10033,4,1,MEDIUM,1.0,24
2025,1259,10033,55,1,MEDIUM,1.0,30
2025,1259,10033,16,1,MEDIUM,1.0,24
2025,1259,10033,22,1,MEDIUM,1.0,24
2025,1259,10033,31,1,MEDIUM,1.0,23
2025,1259,10033,6,1,MEDIUM,1.0,22
2025,1259,10033,44,1,HARD,1.0,23
2025,1259,10033,5,1,MEDIUM,1.0,19
2025,1259,10033,27,1,HARD,1.0,23
2025,1259,10033,18,1,MEDIUM,1.0,21
2025,1259,10033,87,1,HARD,1.0,23
2025,1259,10033,14,1,HARD,1.0,24
2025,1259,10033,10,1,HARD,1.0,23
2025,1259,10033,30,1,HARD,1.0,23
2025,1259,10033,5,2,HARD,24.0,4
2025,1259,10033,31,2,HARD,24.0,0
2025,1259,10033,6,2,HARD,24.0,1
2025,1259,10033,18,2,HARD,24.0,4
2025,1259,10033,7,1,MEDIUM,1.0,0
2025,1259,10033,63,2,MEDIUM,33.0,3
2025,1259,10033,14,2,MEDIUM,33.0,5
2025,1259,10033,10,2,MEDIUM,33.0,0
2025,1259,10033,81,2,HARD,33.0,3
2025,1259,10033,12,2,HARD,33.0,7
2025,1259,10033,23,2,HARD,33.0,6
2025,1259,10033,16,2,HARD,33.0,3
2025,1259,10033,22,2,HARD,33.0,5
2025,1259,10033,4,2,HARD,33.0,3
2025,1259,10033,55,2,HARD,33.0,7
2025,1259,10033,44,2,MEDIUM,33.0,4
2025,1259,10033,30,2,MEDIUM,32.0,3
2025,1259,10033,1,2,HARD,33.0,6
2025,1259,10033,27,2,MEDIUM,37.0,0
2025,1260,9987,31,1,MEDIUM,1.0,0
2025,1260,9987,10,1,MEDIUM,1.0,0
2025,1260,9987,16,1,MEDIUM,1.0,0
2025,1260,9987,30,1,MEDIUM,1.0,0
2025,1260,9987,63,1,MEDIUM,1.0,3
2025,1260,9987,55,1,MEDIUM,1.0,0
2025,1260,9987,14,1,MEDIUM,1.0,3
2025,1260,9987,5,1,MEDIUM,1.0,0
2025,1260,9987,81,1,MEDIUM,1.0,0
2025,1260,9987,18,1,MEDIUM,1.0,3
2025,1260,9987,43,1,MEDIUM,1.0,0
2025,1260,9987,31,2,HARD,2.0,0
2025,1260,9987,4,1,MEDIUM,1.0,0
2025,1260,9987,1,1,MEDIUM,1.0,0
2025,1260,9987,23,1,MEDIUM,1.0,0
2025,1260,9987,6,1,MEDIUM,1.0,0
2025,1260,9987,12,1,HARD,1.0,0
2025,1260,9987,44,1,HARD,1.0,0
2025,1260,9987,16,2,HARD,11.0,0
2025,1260,9987,27,1,HARD,1.0,0
2025,1260,9987,87,1,HARD,1.0,0
2025,1260,9987,63,2,HARD,12.0,0
2025,1260,9987,22,1,HARD,1.0,0
2025,1260,9987,55,2,HARD,12.0,0
2025,1260,9987,10,2,HARD,10.0,0
2025,1260,9987,30,2,HARD,11.0,0
2025,1260,9987,5,2,HARD,13.0,0
2025,1260,9987,81,2,HARD,14.0,0
2025,1260,9987,87,2,MEDIUM,30.0,0
2025,1260,9987,12,2,MEDIUM,30.0,0
2025,1260,9987,1,2,HARD,30.0,0
2025,1260,9987,4,2,HARD,29.0,0
2025,1260,9987,44,2,MEDIUM,30.0,0
2025,1260,9987,6,2,HARD,30.0,0
2025,1260,9987,14,2,HARD,13.0,1
2025,1260,9987,18,2,HARD,15.0,1
2025,1260,9987,43,2,HARD,23.0,0
2025,1260,9987,5,3,HARD,30.0,0
2025,1260,9987,23,2,HARD,30.0,0
2025,1260,9987,1,3,HARD,47.0,0
2025,1260,9987,4,3,HARD,47.0,1
2025,1260,9987,81,3,HARD,31.0,0
2025,1260,9987,44,3,HARD,47.0,0
2025,1260,9987,23,3,HARD,48.0,0
2025,1260,9987,16,3,HARD,30.0,0
2025,1260,9987,63,3,HARD,30.0,0
2025,1260,9987,55,3,HARD,30.0,0
2025,1260,9987,6,3,HARD,47.0,0
2025,1260,9987,22,2,MEDIUM,30.0,0
2025,1260,9987,14,3,MEDIUM,47.0,4
2025,1260,9987,27,2,MEDIUM,30.0,0
2025,1260,9987,10,3,HARD,30.0,0
2025,1260,9987,30,3,HARD,30.0,0
2025,1260,9987,18,3,MEDIUM,47.0,6
2025,1260,9987,43,3,HARD,47.0,0
2025,1260,9987,87,3,HARD,32.0,0
2025,1260,9987,5,4,MEDIUM,47.0,12
2025,1261,9979,22,1,SOFT,1.0,0
2025,1261,9979,10,1,MEDIUM,1.0,6
2025,1261,9979,87,1,MEDIUM,1.0,0
2025,1261,9979,5,1,MEDIUM,1.0,0
2025,1261,9979,10,2,MEDIUM,1.0,0
2025,1261,9979,27,1,MEDIUM,1.0,0
2025,1261,9979,43,1,HARD,1.0,0
2025,1261,9979,6,1,MEDIUM,1.0,0
2025,1261,9979,14,1,HARD,1.0,1
2025,1261,9979,31,1,MEDIUM,1.0,0
2025,1261,9979,18,1,HARD,1.0,1
2025,1261,9979,87,2,HARD,1.0,0
2025,1261,9979,44,1,HARD,1.0,0
2025,1261,9979,4,1,MEDIUM,1.0,0
2025,1261,9979,6,2,SOFT,14.0,3
2025,1261,9979,81,1,MEDIUM,1.0,0
2025,1261,9979,16,1,MEDIUM,1.0,0
2025,1261,9979,43,2,MEDIUM,13.0,7
2025,1261,9979,5,2,HARD,1.0,0
2025,1261,9979,1,1,HARD,1.0,0
2025,1261,9979,31,2,MEDIUM,16.0,4
2025,1261,9979,30,1,MEDIUM,1.0,6
2025,1261,9979,23,1,MEDIUM,1.0,4
2025,1261,9979,14,2,HARD,16.0,1
2025,1261,9979,5,3,SOFT,26.0,0
2025,1261,9979,23,2,MEDIUM,32.0,8
2025,1261,9979,30,2,SOFT,31.0,3
2025,1261,9979,27,2,HARD,12.0,0
2025,1261,9979,81,2,HARD,20.0,0
2025,1261,9979,16,2,HARD,22.0,0
2025,1261,9979,55,1,HARD,1.0,0
2025,1261,9979,4,2,HARD,19.0,0
2025,1261,9979,55,2,MEDIUM,48.0,0
2025,1261,9979,63,1,HARD,1.0,0
2025,1261,9979,44,2,HARD,18.0,1
2025,1261,9979,18,2,HARD,17.0,1
2025,1261,9979,63,2,MEDIUM,53.0,53
2025,1261,9979,12,1,HARD,1.0,0
2025,1261,9979,12,2,MEDIUM,69.0,0
2025,1261,9979,22,2,HARD,1.0,0
2025,1261,9979,1,2,MEDIUM,28.0,0
2025,1261,9979,4,3,HARD,50.0,0
2025,1261,9979,16,3,MEDIUM,49.0,0
2025,1261,9979,81,3,HARD,48.0,0
2025,1261,9979,12,3,HARD,71.0,0
2025,1261,9979,23,3,HARD,40.0,0
2025,1261,9979,55,3,MEDIUM,53.0,8
2025,1261,9979,1,3,SOFT,77.0,3
2025,1261,9979,63,3,HARD,68.0,0
2025,1261,9979,44,3,MEDIUM,56.0,0
2025,1261,9979,87,3,MEDIUM,17.0,0
2025,1261,9979,43,3,MEDIUM,26.0,0
2025,1261,9979,6,3,HARD,19.0,1
2025,1261,9979,31,3,HARD,28.0,0
2025,1261,9979,30,3,HARD,40.0,1
2025,1261,9979,5,4,MEDIUM,35.0,0
2025,1261,9979,18,3,MEDIUM,64.0,1
2025,1261,9979,27,3,SOFT,44.0,0
2025,1261,9979,22,3,MEDIUM,73.0,0
2025,1262,9971,23,1,SOFT,1.0,3
2025,1262,9971,87,1,SOFT,1.0,0
2025,1262,9971,22,1,MEDIUM,1.0,0
2025,1262,9971,27,1,SOFT,1.0,0
2025,1262,9971,55,1,SOFT,1.0,0
2025,1262,9971,10,1,SOFT,1.0,2
2025,1262,9971,1,1,SOFT,1.0,3
2025,1262,9971,43,1,SOFT,1.0,0
2025,1262,9971,14,1,SOFT,1.0,2
2025,1262,9971,44,1,SOFT,1.0,3
2025,1262,9971,16,1,SOFT,1.0,1
2025,1262,9971,30,1,SOFT,1.0,0
2025,1262,9971,6,1,SOFT,1.0,3
2025,1262,9971,5,1,SOFT,1.0,3
2025,1262,9971,63,1,SOFT,1.0,3
2025,1262,9971,31,1,SOFT,1.0,0
2025,1262,9971,4,1,SOFT,1.0,0
2025,1262,9971,12,1,SOFT,1.0,3
2025,1262,9971,81,1,SOFT,1.0,0
2025,1262,9971,22,2,SOFT,9.0,0
2025,1262,9971,23,2,SOFT,7.0,0
2025,1262,9971,23,3,SOFT,27.0,20
2025,1262,9971,1,2,SOFT,14.0,0
2025,1262,9971,10,2,SOFT,11.0,3
2025,1262,9971,55,2,SOFT,10.0,0
2025,1262,9971,87,2,MEDIUM,9.0,0
2025,1262,9971,16,2,MEDIUM,18.0,0
2025,1262,9971,43,2,MEDIUM,15.0,0
2025,1262,9971,63,2,MEDIUM,21.0,0
2025,1262,9971,14,2,MEDIUM,16.0,1
2025,1262,9971,31,2,MEDIUM,21.0,0
2025,1262,9971,30,2,MEDIUM,19.0,0
2025,1262,9971,22,3,SOFT,25.0,0
2025,1262,9971,27,2,MEDIUM,10.0,0
2025,1262,9971,44,2,MEDIUM,17.0,0
2025,1262,9971,1,3,MEDIUM,30.0,0
2025,1262,9971,4,2,MEDIUM,22.0,0
2025,1262,9971,6,2,MEDIUM,20.0,0
2025,1262,9971,81,2,MEDIUM,23.0,0
2025,1262,9971,12,2,MEDIUM,22.0,0
2025,1262,9971,5,2,MEDIUM,20.0,0
2025,1262,9971,12,3,SOFT,50.0,3
2025,1262,9971,81,3,SOFT,50.0,3
2025,1262,9971,4,3,SOFT,49.0,3
2025,1262,9971,1,4,SOFT,48.0,3
2025,1262,9971,14,3,SOFT,43.0,3
2025,1262,9971,87,3,MEDIUM,36.0,0
2025,1262,9971,22,4,SOFT,45.0,0
2025,1262,9971,16,3,MEDIUM,41.0,0
2025,1262,9971,63,3,SOFT,42.0,0
2025,1262,9971,44,3,SOFT,47.0,3
2025,1262,9971,43,3,SOFT,40.0,0
2025,1262,9971,6,3,SOFT,49.0,0
2025,1262,9971,10,3,MEDIUM,32.0,0
2025,1262,9971,55,3,MEDIUM,35.0,0
2025,1262,9971,27,3,SOFT,46.0,0
2025,1262,9971,81,4,SOFT,56.0,3
2025,1262,9971,4,4,SOFT,56.0,3
2025,1262,9971,16,4,SOFT,56.0,3
2025,1262,9971,63,4,SOFT,56.0,0
2025,1262,9971,1,5,HARD,56.0,0
2025,1262,9971,27,4,SOFT,57.0,0
2025,1262,9971,44,4,SOFT,56.0,3
2025,1262,9971,6,4,SOFT,56.0,3
2025,1262,9971,10,4,SOFT,56.0,3
2025,1262,9971,14,4,SOFT,55.0,3
2025,1262,9971,30,3,SOFT,45.0,0
2025,1262,9971,5,3,SOFT,50.0,0
2025,1262,9971,87,4,SOFT,55.0,6
2025,1262,9971,22,5,SOFT,55.0,3
2025,1262,9971,55,4,SOFT,56.0,0
2025,1262,9971,43,4,SOFT,55.0,1
2025,1262,9971,31,3,MEDIUM,44.0,0
2025,1263,9963,1,1,MEDIUM,1.0,3
2025,1263,9963,63,1,MEDIUM,1.0,3
2025,1263,9963,6,1,MEDIUM,1.0,0
2025,1263,9963,12,1,MEDIUM,1.0,6
2025,1263,9963,43,1,MEDIUM,1.0,5
2025,1263,9963,44,1,MEDIUM,1.0,0
2025,1263,9963,14,1,MEDIUM,1.0,4
2025,1263,9963,81,1,MEDIUM,1.0,0
2025,1263,9963,87,1,MEDIUM,1.0,0
2025,1263,9963,27,1,MEDIUM,1.0,0
2025,1263,9963,23,1,MEDIUM,1.0,4
2025,1263,9963,18,1,HARD,1.0,1
2025,1263,9963,16,1,HARD,1.0,0
2025,1263,9963,4,1,HARD,1.0,0
2025,1263,9963,1,2,HARD,12.0,0
2025,1263,9963,12,2,HARD,14.0,1
2025,1263,9963,30,1,HARD,1.0,1
2025,1263,9963,63,2,HARD,13.0,1
2025,1263,9963,81,2,HARD,16.0,0
2025,1263,9963,44,2,HARD,15.0,0
2025,1263,9963,23,2,HARD,23.0,0
2025,1263,9963,4,2,MEDIUM,29.0,0
2025,1263,9963,5,1,HARD,1.0,0
2025,1263,9963,14,2,HARD,15.0,1
2025,1263,9963,18,2,HARD,24.0,1
2025,1263,9963,16,2,HARD,28.0,0
2025,1263,9963,10,1,HARD,1.0,0
2025,1263,9963,30,2,MEDIUM,38.0,0
2025,1263,9963,22,1,HARD,1.0,0
2025,1263,9963,31,1,HARD,1.0,0
2025,1263,9963,55,1,HARD,1.0,0
2025,1263,9963,4,3,HARD,47.0,0
2025,1263,9963,14,3,HARD,50.0,1
2025,1263,9963,63,3,HARD,42.0,0
