AirTemp,Humidity,Rainfall,TrackTemp,WindSpeed,season,round
29.4,32.2,False,44.8,0.2,2021,14
29.3,31.9,False,44.9,0.3,2021,14
29.2,32.5,False,45.2,0.7,2021,14
29.1,32.5,False,45.0,0.6,2021,14
29.1,32.7,False,45.0,0.7,2021,14
29.3,33.4,False,44.9,0.6,2021,14
29.3,33.9,False,44.9,0.6,2021,14
29.3,33.9,False,45.0,0.6,2021,14
29.3,34.1,False,45.0,0.4,2021,14
29.2,33.8,False,44.6,0.4,2021,14
29.1,33.7,False,44.5,0.1,2021,14
29.2,32.6,False,44.7,0.5,2021,14
29.1,31.0,False,44.9,0.4,2021,14
29.2,30.2,False,44.9,0.5,2021,14
29.2,30.2,False,44.9,0.5,2021,14
29.3,30.2,False,44.9,0.5,2021,14
28.8,30.2,False,44.9,0.5,2021,14
28.8,30.2,False,44.9,0.5,2021,14
28.8,30.3,False,43.4,0.5,2021,14
28.7,32.4,False,43.6,0.2,2021,14
28.7,32.1,False,43.7,0.1,2021,14
28.8,30.3,False,44.5,0.3,2021,14
28.9,29.8,False,45.1,0.5,2021,14
29.0,28.5,False,44.9,0.3,2021,14
29.1,28.0,False,44.8,0.4,2021,14
29.3,27.6,False,44.8,0.4,2021,14
29.2,27.9,False,44.7,0.6,2021,14
29.3,28.1,False,44.7,0.5,2021,14
29.4,28.0,False,44.6,0.3,2021,14
29.4,28.0,False,44.6,0.3,2021,14
29.4,28.1,False,44.4,0.1,2021,14
29.4,27.8,False,44.1,0.1,2021,14
29.4,27.7,False,44.0,0.1,2021,14
29.4,27.8,False,43.9,0.5,2021,14
29.4,27.5,False,44.0,0.4,2021,14
29.4,27.2,False,44.0,0.6,2021,14
29.4,26.7,False,43.4,0.6,2021,14
29.4,27.5,False,43.3,0.7,2021,14
29.3,26.8,False,42.7,0.6,2021,14
29.2,26.5,False,42.5,0.3,2021,14
29.2,23.5,False,42.1,0.3,2021,14
29.2,24.0,False,41.6,0.4,2021,14
29.3,23.1,False,40.7,0.2,2021,14
29.4,22.9,False,40.5,0.2,2021,14
29.4,25.4,False,40.4,0.4,2021,14
29.5,25.5,False,40.0,0.3,2021,14
29.4,25.7,False,39.6,0.4,2021,14
29.4,25.5,False,39.4,0.3,2021,14
29.4,25.6,False,39.4,0.3,2021,14
29.4,26.8,False,39.0,0.5,2021,14
29.5,26.6,False,38.8,0.3,2021,14
29.6,26.9,False,38.6,0.2,2021,14
29.6,27.2,False,38.5,0.6,2021,14
29.6,27.6,False,38.3,0.5,2021,14
29.6,29.0,False,38.2,0.6,2021,14
29.5,29.0,False,38.1,0.4,2021,14
29.5,29.6,False,37.8,0.4,2021,14
29.5,29.3,False,37.6,0.2,2021,14
29.5,28.1,False,37.6,0.5,2021,14
29.5,27.7,False,37.6,0.4,2021,14
29.5,27.9,False,37.1,0.6,2021,14
29.4,28.0,False,37.0,0.7,2021,14
29.4,27.5,False,36.8,0.6,2021,14
29.3,28.3,False,36.1,0.3,2021,14
19.1,60.5,False,22.6,0.3,2021,15
19.1,60.3,False,22.5,0.2,2021,15
19.1,60.3,False,22.5,0.2,2021,15
19.1,60.8,False,22.5,0.2,2021,15
19.1,60.8,False,22.5,0.2,2021,15
19.2,60.9,False,22.5,0.2,2021,15
19.2,60.9,False,22.5,0.2,2021,15
19.2,61.3,False,22.5,0.2,2021,15
19.1,60.8,False,22.5,0.4,2021,15
19.1,60.8,False,22.5,0.4,2021,15
19.1,60.7,False,22.5,0.3,2021,15
19.1,60.4,False,22.5,0.5,2021,15
19.1,60.7,False,22.6,0.3,2021,15
19.0,60.7,False,22.6,0.2,2021,15
19.1,61.5,False,22.6,0.4,2021,15
19.1,61.2,False,22.5,0.1,2021,15
19.1,61.2,False,22.5,0.1,2021,15
19.1,61.5,False,22.4,0.5,2021,15
19.1,61.5,False,22.4,0.3,2021,15
19.1,61.9,False,22.3,0.1,2021,15
19.1,61.9,False,22.3,0.1,2021,15
19.1,62.2,False,22.4,0.3,2021,15
19.1,62.4,False,22.3,0.2,2021,15
19.1,62.5,False,22.3,0.2,2021,15
19.1,62.5,False,22.3,0.3,2021,15
19.1,62.7,False,22.4,0.2,2021,15
19.2,63.0,False,22.4,0.2,2021,15
19.2,61.9,False,22.4,0.4,2021,15
19.2,62.2,False,22.4,0.4,2021,15
19.2,62.7,False,22.3,0.2,2021,15
19.2,62.4,False,22.4,0.1,2021,15
19.2,62.3,False,22.4,0.3,2021,15
19.2,61.9,False,22.4,0.5,2021,15
19.2,62.2,False,22.4,0.2,2021,15
19.2,62.2,False,22.3,0.5,2021,15
19.1,62.3,False,22.2,0.6,2021,15
19.2,62.7,False,22.2,0.5,2021,15
19.2,62.8,False,22.2,0.3,2021,15
19.1,62.4,False,22.2,0.3,2021,15
19.1,62.0,False,22.2,0.4,2021,15
19.1,62.1,False,22.1,0.2,2021,15
19.1,62.1,False,22.1,0.1,2021,15
19.1,61.6,False,22.2,0.1,2021,15
19.1,60.5,False,22.2,0.2,2021,15
19.1,60.5,False,22.2,0.5,2021,15
19.1,60.6,False,22.2,0.3,2021,15
19.1,60.8,False,22.1,0.1,2021,15
19.1,61.0,False,22.1,0.3,2021,15
19.1,61.0,False,22.1,0.3,2021,15
19.1,61.4,False,22.0,0.3,2021,15
19.1,61.7,False,22.0,0.5,2021,15
19.1,62.0,False,22.0,0.1,2021,15
19.1,62.1,False,22.0,0.3,2021,15
19.1,62.3,False,22.0,0.2,2021,15
19.1,61.7,False,22.0,0.2,2021,15
19.1,61.5,False,22.0,0.1,2021,15
19.1,60.8,False,22.0,0.2,2021,15
19.2,61.0,False,22.0,0.4,2021,15
19.1,60.9,False,22.0,0.2,2021,15
19.1,61.0,False,22.0,0.2,2021,15
19.1,60.5,False,22.0,0.3,2021,15
19.2,60.1,False,22.0,0.5,2021,15
19.2,59.0,False,22.0,0.3,2021,15
19.2,58.8,False,22.0,0.3,2021,15
19.2,58.7,False,22.1,0.3,2021,15
19.2,59.0,False,22.1,0.1,2021,15
19.2,59.6,False,22.0,0.3,2021,15
19.2,59.3,False,22.0,0.4,2021,15
19.3,59.6,False,22.0,0.6,2021,15
19.3,59.6,False,22.0,0.6,2021,15
19.3,59.2,False,21.9,0.3,2021,15
19.3,58.9,False,21.9,0.3,2021,15
19.3,59.0,False,22.0,0.1,2021,15
19.4,59.2,False,22.0,0.5,2021,15
19.4,59.8,False,22.0,0.2,2021,15
19.3,60.1,False,22.0,0.4,2021,15
19.3,60.5,False,21.9,0.4,2021,15
19.3,60.6,False,21.9,0.2,2021,15
19.3,60.3,False,21.9,0.4,2021,15
19.3,60.3,False,21.9,0.5,2021,15
19.3,60.4,False,21.9,0.3,2021,15
19.4,60.3,False,22.0,0.1,2021,15
19.4,60.3,False,22.0,0.1,2021,15
19.3,60.4,False,22.0,0.4,2021,15
19.3,60.4,False,22.0,0.4,2021,15
19.4,60.7,False,21.9,0.4,2021,15
19.4,61.2,False,21.9,0.2,2021,15
19.4,60.7,False,22.0,0.1,2021,15
19.4,60.9,False,22.0,0.2,2021,15
19.3,60.9,False,21.8,0.1,2021,15
19.4,60.9,False,21.8,0.1,2021,15
19.4,61.2,False,21.9,0.1,2021,15
19.4,61.2,False,21.9,0.1,2021,15
19.4,61.1,False,21.9,0.1,2021,15
19.4,61.4,False,21.8,0.3,2021,15
19.5,61.4,False,21.8,0.3,2021,15
19.5,61.3,False,21.8,0.2,2021,15
19.5,61.3,False,21.8,0.2,2021,15
19.5,60.9,False,21.8,0.3,2021,15
19.4,60.9,False,21.8,0.3,2021,15
19.4,61.0,False,21.8,0.3,2021,15
19.4,61.0,False,21.8,0.3,2021,15
19.5,60.4,False,21.8,0.3,2021,15
19.5,60.4,False,21.8,0.3,2021,15
19.4,61.1,False,21.8,0.3,2021,15
19.4,61.1,False,21.8,0.3,2021,15
19.4,60.9,False,21.7,0.3,2021,15
19.4,60.9,False,21.7,0.5,2021,15
19.4,60.5,False,21.6,0.1,2021,15
19.4,60.5,False,21.6,0.1,2021,15
19.4,60.8,False,21.6,0.2,2021,15
19.4,60.9,False,21.6,0.5,2021,15
19.3,61.3,False,21.6,0.1,2021,15
19.3,61.1,False,21.5,0.4,2021,15
19.3,61.0,False,21.5,0.1,2021,15
19.3,61.1,False,21.5,0.3,2021,15
19.4,61.4,False,21.5,0.1,2021,15
19.4,61.4,False,21.5,0.1,2021,15
19.4,61.7,False,21.5,0.3,2021,15
19.4,61.7,False,21.5,0.3,2021,15
19.4,62.0,False,21.4,0.3,2021,15
19.4,62.0,False,21.4,0.3,2021,15
19.4,62.4,False,21.4,0.4,2021,15
19.4,62.4,False,21.4,0.4,2021,15
19.4,62.5,False,21.4,0.1,2021,15
19.4,62.5,False,21.4,0.1,2021,15
19.4,62.7,False,21.3,0.0,2021,15
19.4,62.7,False,21.3,0.0,2021,15
19.3,62.5,False,21.4,0.2,2021,15
19.3,62.9,False,21.4,0.3,2021,15
19.3,63.0,False,21.3,0.2,2021,15
19.3,63.0,False,21.3,0.2,2021,15
19.4,63.8,False,21.3,0.3,2021,15
19.4,63.8,False,21.3,0.3,2021,15
19.4,63.6,False,21.1,0.1,2021,15
19.4,63.6,False,21.1,0.1,2021,15
19.3,63.7,False,21.1,0.1,2021,15
19.3,62.8,False,21.2,0.2,2021,15
19.3,62.8,False,21.2,0.2,2021,15
19.3,62.1,False,21.1,0.2,2021,15
19.2,62.1,False,21.1,0.2,2021,15
19.2,62.1,False,21.1,0.1,2021,15
18.9,62.4,True,21.1,0.3,2021,15
18.8,62.4,True,21.1,0.3,2021,15
18.7,62.7,True,21.0,0.0,2021,15
18.6,63.3,True,20.9,0.7,2021,15
18.5,63.3,True,20.9,0.7,2021,15
18.5,63.9,True,20.8,0.5,2021,15
18.2,65.7,True,20.7,0.8,2021,15
18.2,67.9,True,20.2,0.9,2021,15
18.0,69.8,True,19.6,0.7,2021,15
18.0,70.5,True,19.6,0.4,2021,15
17.8,72.4,True,19.6,0.2,2021,15
17.7,71.9,True,19.6,0.9,2021,15
17.6,71.0,True,19.5,0.9,2021,15
17.5,72.4,True,19.1,0.6,2021,15
17.4,72.4,True,19.1,0.6,2021,15
17.4,72.1,True,19.0,0.3,2021,15
15.5,95.5,False,18.2,0.7,2021,16
15.5,95.4,False,18.2,0.6,2021,16
15.5,95.6,False,18.1,0.6,2021,16
15.5,95.4,False,18.0,0.8,2021,16
15.5,95.4,False,18.0,0.6,2021,16
15.5,95.4,False,18.1,0.7,2021,16
15.6,95.5,False,18.1,0.7,2021,16
15.6,95.6,False,18.1,0.5,2021,16
15.5,95.2,False,18.1,0.8,2021,16
15.5,95.3,False,18.1,0.6,2021,16
15.5,95.3,False,18.1,0.6,2021,16
15.6,95.0,False,18.0,0.6,2021,16
15.6,95.1,False,17.9,0.7,2021,16
15.6,95.0,False,18.0,0.5,2021,16
15.6,95.1,False,18.1,0.5,2021,16
15.6,94.9,False,18.1,0.6,2021,16
15.5,95.0,False,18.1,0.6,2021,16
15.5,95.1,False,18.1,0.6,2021,16
15.5,95.2,False,18.1,0.5,2021,16
15.6,94.7,False,18.1,0.6,2021,16
15.6,94.5,False,18.1,0.7,2021,16
15.6,94.5,False,18.1,0.6,2021,16
15.6,94.6,False,18.1,0.6,2021,16
15.6,94.6,False,18.0,0.6,2021,16
15.7,94.5,False,18.0,0.6,2021,16
15.7,94.4,False,18.2,0.5,2021,16
15.6,94.4,False,18.1,0.5,2021,16
15.7,94.6,False,18.2,0.5,2021,16
15.7,94.1,False,18.4,0.5,2021,16
15.7,94.5,False,18.5,0.5,2021,16
15.8,93.9,False,18.5,0.6,2021,16
15.8,93.5,False,18.3,0.6,2021,16
15.8,93.5,False,18.3,0.6,2021,16
15.8,93.5,False,18.3,0.6,2021,16
15.5,93.5,False,18.3,0.6,2021,16
15.5,93.5,False,18.3,0.6,2021,16
15.6,93.5,False,18.3,0.6,2021,16
15.6,92.5,False,18.2,0.5,2021,16
15.8,92.6,False,18.2,0.4,2021,16
15.8,93.0,False,18.2,0.3,2021,16
15.9,92.4,False,18.2,0.6,2021,16
15.9,92.9,False,18.1,0.5,2021,16
15.9,93.1,False,18.3,0.4,2021,16
15.8,92.9,False,18.3,0.4,2021,16
15.8,92.5,False,18.3,0.7,2021,16
15.9,93.3,False,18.2,0.5,2021,16
15.8,93.0,False,18.3,0.4,2021,16
15.8,92.9,False,18.3,0.6,2021,16
15.8,93.0,False,18.3,0.5,2021,16
15.8,93.3,False,18.3,0.3,2021,16
15.8,93.0,False,18.3,0.5,2021,16
15.8,93.4,False,18.4,0.5,2021,16
15.9,93.5,False,18.4,0.3,2021,16
15.9,93.5,False,18.5,0.5,2021,16
15.8,93.4,False,18.5,0.5,2021,16
15.8,93.2,False,18.4,0.5,2021,16
15.8,93.3,False,18.4,0.5,2021,16
15.8,93.2,False,18.5,0.5,2021,16
15.8,93.3,False,18.4,0.6,2021,16
15.8,93.3,False,18.4,0.5,2021,16
15.8,93.9,False,18.4,0.5,2021,16
15.8,93.7,False,18.4,0.6,2021,16
15.8,93.8,False,18.4,0.7,2021,16
15.7,93.3,False,18.4,0.8,2021,16
15.8,94.4,False,18.3,0.5,2021,16
15.8,93.7,False,18.3,0.6,2021,16
15.8,93.5,False,18.5,0.7,2021,16
15.8,93.7,False,18.4,0.7,2021,16
15.8,94.5,False,18.5,0.3,2021,16
15.8,94.3,False,18.6,0.6,2021,16
15.8,93.9,False,18.6,0.5,2021,16
15.8,94.2,False,18.6,0.5,2021,16
15.8,94.4,False,18.5,0.3,2021,16
15.8,94.4,False,18.5,0.4,2021,16
15.8,94.8,False,18.5,0.2,2021,16
15.8,94.1,False,18.5,0.5,2021,16
15.9,94.6,False,18.5,0.5,2021,16
15.9,94.5,False,18.4,0.6,2021,16
15.9,93.9,False,18.4,0.5,2021,16
15.9,94.7,False,18.4,0.4,2021,16
15.9,93.8,False,18.4,0.5,2021,16
15.9,94.4,False,18.4,0.3,2021,16
15.9,93.7,False,18.4,0.3,2021,16
15.9,93.6,False,18.4,0.5,2021,16
15.9,94.3,False,18.5,0.4,2021,16
16.0,93.7,False,18.5,0.5,2021,16
15.9,93.7,False,18.5,0.6,2021,16
15.9,93.8,False,18.4,0.4,2021,16
15.8,93.4,False,18.4,0.6,2021,16
15.8,93.8,False,18.2,0.3,2021,16
15.9,93.5,False,18.2,0.4,2021,16
15.9,93.6,False,18.4,0.3,2021,16
15.9,93.6,False,18.4,0.3,2021,16
15.9,93.4,False,18.2,0.4,2021,16
15.9,93.3,False,18.2,0.5,2021,16
15.9,93.3,False,18.3,0.5,2021,16
15.9,93.1,False,18.4,0.5,2021,16
15.9,93.5,False,18.4,0.4,2021,16
15.9,93.3,False,18.3,0.5,2021,16
16.0,93.2,False,18.2,0.5,2021,16
15.9,93.1,False,18.3,0.5,2021,16
15.9,93.1,False,18.3,0.5,2021,16
15.9,92.8,False,18.3,0.6,2021,16
15.9,92.6,False,18.1,0.5,2021,16
15.9,92.9,False,18.1,0.5,2021,16
15.9,92.9,False,18.1,0.5,2021,16
16.0,92.8,False,18.1,0.6,2021,16
16.0,92.8,False,18.1,0.3,2021,16
16.0,92.8,False,18.1,0.4,2021,16
16.0,92.8,False,18.0,0.4,2021,16
15.9,93.1,False,18.0,0.1,2021,16
15.9,93.1,False,18.0,0.4,2021,16
15.9,92.8,False,17.8,0.3,2021,16
16.0,92.7,False,17.8,0.4,2021,16
16.0,92.8,False,17.8,0.3,2021,16
16.0,93.2,False,17.7,0.3,2021,16
16.0,92.9,False,17.8,0.5,2021,16
15.9,93.2,False,17.8,0.2,2021,16
15.9,93.1,False,17.8,0.4,2021,16
15.9,93.0,False,17.8,0.3,2021,16
15.9,92.9,False,17.8,0.3,2021,16
15.9,92.8,False,17.8,0.3,2021,16
15.9,92.8,False,17.8,0.3,2021,16
15.9,93.1,False,17.8,0.3,2021,16
15.9,93.0,False,17.9,0.4,2021,16
16.0,93.1,False,17.9,0.2,2021,16
15.9,93.0,False,18.0,0.2,2021,16
15.9,93.3,False,18.0,0.4,2021,16
15.9,92.6,False,18.0,0.7,2021,16
15.9,93.1,False,18.1,0.5,2021,16
15.9,93.2,False,17.8,0.4,2021,16
15.9,93.2,False,17.8,0.4,2021,16
16.0,93.1,False,18.0,0.3,2021,16
15.9,93.1,False,18.1,0.5,2021,16
16.0,92.8,False,18.1,0.5,2021,16
16.0,92.6,False,18.1,0.4,2021,16
15.9,92.8,False,18.1,0.4,2021,16
15.9,92.4,False,17.9,0.6,2021,16
15.9,92.8,False,17.9,0.5,2021,16
15.9,92.5,False,17.9,0.5,2021,16
15.9,92.5,False,18.1,0.4,2021,16
15.9,92.4,False,18.1,0.4,2021,16
16.0,92.4,False,18.1,0.5,2021,16
16.0,92.1,False,18.1,0.6,2021,16
16.0,92.0,False,18.1,0.6,2021,16
16.0,92.2,False,18.1,0.5,2021,16
16.0,92.2,False,18.2,0.5,2021,16
16.0,92.4,False,18.0,0.3,2021,16
16.1,92.4,False,18.0,0.3,2021,16
16.1,91.9,False,17.9,0.6,2021,16
16.0,92.1,False,17.9,0.5,2021,16
16.0,92.0,False,17.8,0.5,2021,16
16.0,92.1,False,18.1,0.4,2021,16
16.0,92.7,False,18.1,0.5,2021,16
16.1,91.8,False,18.0,0.4,2021,16
16.1,92.0,False,18.0,0.5,2021,16
16.0,92.4,False,18.0,0.5,2021,16
26.4,72.5,False,32.7,0.8,2021,17
26.4,71.7,False,32.9,1.3,2021,17
26.4,71.9,False,33.2,0.7,2021,17
26.4,69.9,False,33.7,1.1,2021,17
26.4,71.2,False,33.7,1.0,2021,17
26.4,70.7,False,33.8,0.5,2021,17
26.6,68.7,False,34.6,0.5,2021,17
26.6,69.2,False,34.7,0.8,2021,17
26.9,68.7,False,35.0,0.3,2021,17
27.0,66.9,False,35.0,0.5,2021,17
27.0,66.8,False,35.1,1.1,2021,17
26.9,68.4,False,35.0,1.1,2021,17
26.8,68.5,False,35.0,0.5,2021,17
26.9,68.5,False,35.0,0.5,2021,17
27.0,68.5,False,35.0,0.5,2021,17
27.0,68.5,False,35.0,0.5,2021,17
26.9,68.5,False,35.0,0.5,2021,17
26.9,67.4,False,35.6,0.2,2021,17
26.9,68.0,False,35.3,0.8,2021,17
26.9,68.5,False,35.1,0.3,2021,17
27.2,68.0,False,35.1,0.1,2021,17
27.3,65.9,False,35.9,0.6,2021,17
27.4,65.8,False,36.0,1.0,2021,17
27.3,66.7,False,36.0,1.4,2021,17
27.2,67.5,False,35.9,1.2,2021,17
27.2,67.9,False,35.6,1.3,2021,17
27.1,68.3,False,35.6,0.7,2021,17
27.1,66.3,False,35.6,0.8,2021,17
27.1,65.4,False,36.2,0.6,2021,17
27.3,64.2,False,36.6,0.6,2021,17
27.5,63.2,False,37.1,0.8,2021,17
27.4,63.6,False,36.6,1.1,2021,17
27.5,64.6,False,36.4,0.9,2021,17
27.6,64.4,False,36.6,0.6,2021,17
27.6,64.4,False,36.9,0.9,2021,17
27.6,63.6,False,36.9,1.0,2021,17
27.6,64.3,False,36.7,1.0,2021,17
27.6,64.3,False,36.9,0.9,2021,17
27.6,63.0,False,36.8,1.1,2021,17
27.6,64.6,False,36.9,1.2,2021,17
27.5,65.0,False,36.9,1.0,2021,17
27.5,62.8,False,36.6,0.9,2021,17
27.6,63.4,False,37.1,0.9,2021,17
27.6,63.8,False,37.0,0.9,2021,17
27.7,64.5,False,37.0,1.4,2021,17
27.6,64.3,False,37.0,1.5,2021,17
27.6,65.0,False,37.0,1.3,2021,17
27.7,65.1,False,37.0,0.7,2021,17
27.8,63.3,False,37.1,0.4,2021,17
27.9,61.7,False,38.1,0.3,2021,17
28.0,61.6,False,38.1,1.4,2021,17
27.9,62.1,False,37.8,1.5,2021,17
27.8,62.9,False,37.2,1.5,2021,17
27.8,64.0,False,37.0,1.0,2021,17
27.9,62.9,False,37.0,0.8,2021,17
28.0,61.4,False,37.7,1.0,2021,17
27.9,59.9,False,38.0,1.3,2021,17
27.8,60.8,False,37.9,1.2,2021,17
27.8,60.4,False,36.9,0.9,2021,17
27.8,61.7,False,36.3,0.8,2021,17
27.9,61.5,False,36.2,0.4,2021,17
28.0,61.1,False,36.7,0.5,2021,17
28.2,59.8,False,37.0,0.5,2021,17
28.2,59.8,False,37.5,0.8,2021,17
28.2,59.8,False,37.4,0.6,2021,17
28.2,59.6,False,36.6,0.5,2021,17
28.1,60.5,False,36.7,0.9,2021,17
28.1,60.9,False,37.0,0.5,2021,17
28.2,60.9,False,37.2,0.6,2021,17
28.2,60.3,False,37.5,0.5,2021,17
28.2,59.7,False,37.2,0.3,2021,17
28.2,60.2,False,37.2,0.8,2021,17
28.4,60.6,False,37.3,0.8,2021,17
28.4,60.1,False,37.8,1.2,2021,17
28.4,59.6,False,37.8,0.8,2021,17
28.4,60.0,False,37.8,1.3,2021,17
28.5,59.6,False,37.9,0.6,2021,17
28.5,59.4,False,37.8,0.6,2021,17
28.4,59.8,False,37.8,0.6,2021,17
28.5,59.7,False,38.0,0.7,2021,17
28.5,58.4,False,38.1,0.6,2021,17
28.4,58.7,False,38.3,1.1,2021,17
28.6,59.0,False,38.3,1.2,2021,17
28.5,60.0,False,38.2,0.9,2021,17
28.5,59.6,False,38.1,0.7,2021,17
28.6,59.1,False,38.1,0.5,2021,17
28.6,59.3,False,38.1,0.8,2021,17
28.6,58.2,False,38.2,1.2,2021,17
28.6,59.4,False,37.9,1.2,2021,17
28.5,60.4,False,37.8,0.9,2021,17
28.5,59.5,False,37.8,0.8,2021,17
28.6,59.1,False,38.4,0.6,2021,17
28.5,58.2,False,38.9,1.1,2021,17
28.5,59.3,False,38.2,1.3,2021,17
28.4,59.0,False,38.3,1.0,2021,17
28.4,59.0,False,38.3,1.0,2021,17
28.7,57.7,False,39.0,0.6,2021,17
28.6,57.5,False,39.0,1.1,2021,17
28.5,59.0,False,38.1,1.3,2021,17
28.5,59.5,False,38.1,1.1,2021,17
28.4,59.1,False,38.6,1.3,2021,17
28.4,59.1,False,38.6,1.3,2021,17
28.3,59.3,False,38.7,1.3,2021,17
28.3,59.4,False,38.6,0.9,2021,17
28.6,59.7,False,38.5,0.9,2021,17
28.6,59.5,False,38.5,0.4,2021,17
28.7,58.5,False,38.8,0.6,2021,17
28.8,57.2,False,39.4,0.3,2021,17
29.0,56.9,False,39.4,0.8,2021,17
29.1,56.1,False,39.4,0.4,2021,17
29.1,56.0,False,39.4,0.5,2021,17
29.1,56.0,False,38.5,0.4,2021,17
29.1,56.6,False,38.5,1.1,2021,17
29.0,56.3,False,38.5,1.0,2021,17
28.7,57.1,False,38.2,1.4,2021,17
28.6,58.3,False,38.0,1.2,2021,17
28.7,58.6,False,38.2,1.3,2021,17
28.6,59.3,False,38.5,1.5,2021,17
28.7,59.6,False,38.5,1.2,2021,17
28.7,58.2,False,38.7,1.0,2021,17
28.6,58.6,False,39.0,1.3,2021,17
28.6,59.0,False,39.1,1.0,2021,17
28.5,59.0,False,39.1,1.0,2021,17
28.5,59.3,False,39.1,1.1,2021,17
28.3,59.2,False,39.0,1.0,2021,17
28.3,59.7,False,37.5,1.1,2021,17
28.2,60.3,False,37.5,1.1,2021,17
28.1,61.0,False,37.0,1.1,2021,17
28.2,61.3,False,36.3,1.0,2021,17
28.2,60.6,False,37.6,1.3,2021,17
28.4,60.1,False,38.1,1.2,2021,17
28.4,60.0,False,38.1,0.9,2021,17
28.6,60.0,False,37.9,0.6,2021,17
28.7,59.3,False,38.2,0.9,2021,17
29.0,58.9,False,38.9,0.6,2021,17
29.0,58.9,False,38.9,0.6,2021,17
29.2,57.1,False,39.5,1.0,2021,17
29.1,58.1,False,39.6,0.8,2021,17
28.8,58.3,False,39.1,1.1,2021,17
28.8,58.1,False,38.9,1.0,2021,17
28.9,58.0,False,39.2,0.9,2021,17
29.0,57.1,False,39.2,0.7,2021,17
29.2,56.3,False,39.3,0.8,2021,17
29.3,54.8,False,39.3,0.6,2021,17
29.5,55.2,False,39.2,0.6,2021,17
29.5,55.7,False,38.7,0.7,2021,17
29.4,56.4,False,38.7,0.5,2021,17
29.3,56.5,False,39.0,0.5,2021,17
29.1,55.9,False,39.1,0.5,2021,17
29.1,55.5,False,39.1,1.3,2021,17
29.0,56.5,False,39.1,1.4,2021,17
29.0,56.3,False,39.0,0.7,2021,17
29.0,56.3,False,39.1,0.8,2021,17
29.0,57.0,False,39.2,0.6,2021,17
29.0,56.5,False,39.0,0.5,2021,17
29.0,55.3,False,39.0,1.0,2021,17
29.2,55.6,False,39.0,0.6,2021,17
29.2,55.5,False,38.7,0.5,2021,17
29.2,55.5,False,38.1,0.6,2021,17
29.2,55.2,False,38.1,0.3,2021,17
29.3,54.9,False,38.8,0.4,2021,17
19.2,36.6,False,43.9,0.3,2021,18
19.3,35.3,False,44.0,0.3,2021,18
19.5,34.5,False,44.0,0.2,2021,18
19.5,33.2,False,44.1,0.3,2021,18
19.5,33.7,False,44.4,0.2,2021,18
19.4,34.9,False,44.2,0.1,2021,18
19.3,35.3,False,44.2,0.1,2021,18
19.4,34.8,False,44.3,0.2,2021,18
19.5,35.0,False,44.6,0.3,2021,18
19.4,35.1,False,44.6,0.3,2021,18
19.5,35.0,False,44.8,0.4,2021,18
19.6,35.0,False,44.9,0.1,2021,18
19.6,34.5,False,44.9,0.0,2021,18
19.6,34.9,False,45.2,0.2,2021,18
19.8,34.6,False,45.2,0.5,2021,18
19.7,35.1,False,45.4,0.4,2021,18
19.6,34.6,False,45.5,0.2,2021,18
19.4,34.7,False,45.6,0.1,2021,18
19.5,34.2,False,45.7,0.1,2021,18
19.6,33.1,False,46.3,0.5,2021,18
19.7,33.7,False,45.7,0.3,2021,18
19.8,34.1,False,45.7,0.1,2021,18
20.0,33.3,False,46.0,0.3,2021,18
20.2,32.6,False,46.3,0.4,2021,18
20.1,32.6,False,46.3,0.5,2021,18
20.2,32.7,False,46.5,0.5,2021,18
20.3,32.0,False,46.7,0.5,2021,18
20.3,32.1,False,46.4,0.3,2021,18
20.4,31.6,False,46.4,0.1,2021,18
20.4,32.0,False,46.4,0.3,2021,18
20.4,31.2,False,46.7,0.1,2021,18
20.4,30.8,False,46.7,0.3,2021,18
20.3,31.0,False,46.7,0.2,2021,18
20.2,31.2,False,46.4,0.3,2021,18
20.2,31.2,False,46.6,0.1,2021,18
20.2,31.3,False,46.7,0.2,2021,18
20.3,31.7,False,46.8,0.3,2021,18
20.4,31.5,False,47.2,0.5,2021,18
20.3,31.5,False,47.3,0.7,2021,18
20.2,31.7,False,47.2,0.5,2021,18
20.3,32.0,False,47.4,0.3,2021,18
20.3,31.7,False,47.6,0.5,2021,18
20.3,31.9,False,47.7,0.6,2021,18
20.3,32.2,False,47.7,0.5,2021,18
20.2,32.3,False,47.7,0.4,2021,18
20.2,32.3,False,47.8,0.4,2021,18
20.2,32.2,False,47.7,0.5,2021,18
20.1,32.2,False,47.8,0.3,2021,18
20.2,32.2,False,47.8,0.3,2021,18
20.4,32.0,False,48.0,0.4,2021,18
20.5,31.8,False,48.0,0.7,2021,18
20.7,31.8,False,48.0,0.7,2021,18
20.8,31.8,False,48.3,0.8,2021,18
20.8,30.8,False,48.1,0.6,2021,18
21.0,30.9,False,48.1,0.6,2021,18
20.9,31.3,False,48.0,0.5,2021,18
20.8,31.7,False,47.8,0.3,2021,18
20.8,31.4,False,47.6,0.6,2021,18
20.7,31.8,False,47.6,0.4,2021,18
20.8,31.3,False,47.6,0.6,2021,18
20.7,31.0,False,47.6,0.5,2021,18
20.8,31.1,False,47.5,0.4,2021,18
20.7,31.3,False,47.5,0.6,2021,18
20.8,31.3,False,47.5,0.4,2021,18
20.9,31.3,False,47.6,0.1,2021,18
21.0,31.2,False,47.8,0.2,2021,18
21.2,31.2,False,47.8,0.2,2021,18
