RaceID,season,round,race_name,driver_id,constructor_id,finish_position,qualifying_position,modelo,modelo_label,pred_finish_position,erro,erro_abs
driver_11_2026_2026_8,2026,8,Monaco Grand Prix,driver_11_2026,unknown_2026,15.0,18,xgboost_tuned,XGBoost,12.467761993408203,-2.532238006591797,2.532238006591797
hamilton_2026_9,2026,9,Barcelona Grand Prix,hamilton,ferrari,1.0,2,xgboost_tuned,XGBoost,5.0724334716796875,4.0724334716796875,4.0724334716796875
russell_2026_9,2026,9,Barcelona Grand Prix,russell,mercedes,2.0,1,xgboost_tuned,XGBoost,4.0360870361328125,2.0360870361328125,2.0360870361328125
max_verstappen_2026_9,2026,9,Barcelona Grand Prix,max_verstappen,red_bull,3.0,4,xgboost_tuned,XGBoost,2.7994914054870605,-0.20050859451293945,0.20050859451293945
driver_3_2026_2026_9,2026,9,Barcelona Grand Prix,driver_3_2026,unknown_2026,4.0,5,xgboost_tuned,XGBoost,6.492288112640381,2.492288112640381,2.492288112640381
piastri_2026_9,2026,9,Barcelona Grand Prix,piastri,mclaren,5.0,7,xgboost_tuned,XGBoost,4.527848243713379,-0.4721517562866211,0.4721517562866211
hadjar_2026_9,2026,9,Barcelona Grand Prix,hadjar,rb,6.0,6,xgboost_tuned,XGBoost,8.653938293457031,2.6539382934570312,2.6539382934570312
gasly_2026_9,2026,9,Barcelona Grand Prix,gasly,alpine,7.0,14,xgboost_tuned,XGBoost,13.3720064163208,6.372006416320801,6.372006416320801
lawson_2026_9,2026,9,Barcelona Grand Prix,lawson,rb,8.0,8,xgboost_tuned,XGBoost,10.128053665161133,2.128053665161133,2.128053665161133
driver_41_2026_2026_9,2026,9,Barcelona Grand Prix,driver_41_2026,unknown_2026,9.0,11,xgboost_tuned,XGBoost,9.49147891998291,0.49147891998291016,0.49147891998291016
colapinto_2026_9,2026,9,Barcelona Grand Prix,colapinto,alpine,10.0,13,xgboost_tuned,XGBoost,13.720756530761719,3.7207565307617188,3.7207565307617188
bortoleto_2026_9,2026,9,Barcelona Grand Prix,bortoleto,sauber,11.0,12,xgboost_tuned,XGBoost,11.837835311889648,0.8378353118896484,0.8378353118896484
sainz_2026_9,2026,9,Barcelona Grand Prix,sainz,williams,12.0,16,xgboost_tuned,XGBoost,11.301495552062988,-0.6985044479370117,0.6985044479370117
ocon_2026_9,2026,9,Barcelona Grand Prix,ocon,haas,13.0,17,xgboost_tuned,XGBoost,13.09352970123291,0.09352970123291016,0.09352970123291016
driver_11_2026_2026_9,2026,9,Barcelona Grand Prix,driver_11_2026,unknown_2026,14.0,19,xgboost_tuned,XGBoost,12.43199634552002,-1.5680036544799805,1.5680036544799805
