RaceID,season,round,driver_id,constructor_id,finish_position,pred_finish_position,experimento,train_start,train_end,valid_season,decay
hulkenberg_2025_9,2025,9,hulkenberg,sauber,5,14.139136076929153,B,2019,2024,2025,0.95
hamilton_2025_9,2025,9,hamilton,ferrari,6,5.046804654077534,B,2019,2024,2025,0.95
hadjar_2025_9,2025,9,hadjar,rb,7,8.87230790081423,B,2019,2024,2025,0.95
gasly_2025_9,2025,9,gasly,alpine,8,10.0716461430554,B,2019,2024,2025,0.95
alonso_2025_9,2025,9,alonso,aston_martin,9,11.046534816089741,B,2019,2024,2025,0.95
max_verstappen_2025_9,2025,9,max_verstappen,red_bull,10,2.4798842721352914,B,2019,2024,2025,0.95
lawson_2025_9,2025,9,lawson,rb,11,13.023038237573305,B,2019,2024,2025,0.95
bortoleto_2025_9,2025,9,bortoleto,sauber,12,13.349898728922833,B,2019,2024,2025,0.95
tsunoda_2025_9,2025,9,tsunoda,red_bull,13,12.091802598561754,B,2019,2024,2025,0.95
sainz_2025_9,2025,9,sainz,williams,14,13.316745026615848,B,2019,2024,2025,0.95
colapinto_2025_9,2025,9,colapinto,alpine,15,16.019784312061322,B,2019,2024,2025,0.95
ocon_2025_9,2025,9,ocon,haas,16,13.428700961057219,B,2019,2024,2025,0.95
bearman_2025_9,2025,9,bearman,haas,17,13.71589157075595,B,2019,2024,2025,0.95
russell_2025_10,2025,10,russell,mercedes,1,3.9163943333504267,B,2019,2024,2025,0.95
max_verstappen_2025_10,2025,10,max_verstappen,red_bull,2,2.835925817413488,B,2019,2024,2025,0.95
antonelli_2025_10,2025,10,antonelli,mercedes,3,5.806526128723714,B,2019,2024,2025,0.95
piastri_2025_10,2025,10,piastri,mclaren,4,3.186636484880902,B,2019,2024,2025,0.95
leclerc_2025_10,2025,10,leclerc,ferrari,5,5.586129231654206,B,2019,2024,2025,0.95
hamilton_2025_10,2025,10,hamilton,ferrari,6,4.907256960143172,B,2019,2024,2025,0.95
alonso_2025_10,2025,10,alonso,aston_martin,7,8.599161453971673,B,2019,2024,2025,0.95
hulkenberg_2025_10,2025,10,hulkenberg,sauber,8,12.306143528948112,B,2019,2024,2025,0.95
ocon_2025_10,2025,10,ocon,haas,9,12.711042376397062,B,2019,2024,2025,0.95
sainz_2025_10,2025,10,sainz,williams,10,12.752190660594811,B,2019,2024,2025,0.95
bearman_2025_10,2025,10,bearman,haas,11,13.22169405413151,B,2019,2024,2025,0.95
tsunoda_2025_10,2025,10,tsunoda,red_bull,12,10.497287411611401,B,2019,2024,2025,0.95
colapinto_2025_10,2025,10,colapinto,alpine,13,12.020509792258483,B,2019,2024,2025,0.95
bortoleto_2025_10,2025,10,bortoleto,sauber,14,14.3134069546701,B,2019,2024,2025,0.95
gasly_2025_10,2025,10,gasly,alpine,15,13.834763226748507,B,2019,2024,2025,0.95
hadjar_2025_10,2025,10,hadjar,rb,16,9.381666123668541,B,2019,2024,2025,0.95
stroll_2025_10,2025,10,stroll,aston_martin,17,13.91732460049791,B,2019,2024,2025,0.95
norris_2025_11,2025,11,norris,mclaren,1,2.7444865964465066,B,2019,2024,2025,0.95
piastri_2025_11,2025,11,piastri,mclaren,2,3.577495390059163,B,2019,2024,2025,0.95
leclerc_2025_11,2025,11,leclerc,ferrari,3,3.3242406703458363,B,2019,2024,2025,0.95
hamilton_2025_11,2025,11,hamilton,ferrari,4,4.257677884701246,B,2019,2024,2025,0.95
russell_2025_11,2025,11,russell,mercedes,5,4.744825797103997,B,2019,2024,2025,0.95
lawson_2025_11,2025,11,lawson,rb,6,9.864725266698745,B,2019,2024,2025,0.95
alonso_2025_11,2025,11,alonso,aston_martin,7,10.605807310285051,B,2019,2024,2025,0.95
bortoleto_2025_11,2025,11,bortoleto,sauber,8,10.944575452779798,B,2019,2024,2025,0.95
hulkenberg_2025_11,2025,11,hulkenberg,sauber,9,14.282599253694048,B,2019,2024,2025,0.95
ocon_2025_11,2025,11,ocon,haas,10,13.202389262599072,B,2019,2024,2025,0.95
bearman_2025_11,2025,11,bearman,haas,11,13.69514801412878,B,2019,2024,2025,0.95
hadjar_2025_11,2025,11,hadjar,rb,12,11.51077390451053,B,2019,2024,2025,0.95
gasly_2025_11,2025,11,gasly,alpine,13,10.776037032171331,B,2019,2024,2025,0.95
stroll_2025_11,2025,11,stroll,aston_martin,14,13.778895417466666,B,2019,2024,2025,0.95
colapinto_2025_11,2025,11,colapinto,alpine,15,14.16031455625909,B,2019,2024,2025,0.95
tsunoda_2025_11,2025,11,tsunoda,red_bull,16,12.66572745682604,B,2019,2024,2025,0.95
norris_2025_12,2025,12,norris,mclaren,1,2.9974482829710123,B,2019,2024,2025,0.95
piastri_2025_12,2025,12,piastri,mclaren,2,3.261625064678172,B,2019,2024,2025,0.95
hulkenberg_2025_12,2025,12,hulkenberg,sauber,3,13.265220347535763,B,2019,2024,2025,0.95
hamilton_2025_12,2025,12,hamilton,ferrari,4,4.557261534196885,B,2019,2024,2025,0.95
max_verstappen_2025_12,2025,12,max_verstappen,red_bull,5,2.085391595096833,B,2019,2024,2025,0.95
gasly_2025_12,2025,12,gasly,alpine,6,10.483637777751225,B,2019,2024,2025,0.95
stroll_2025_12,2025,12,stroll,aston_martin,7,13.304214877676758,B,2019,2024,2025,0.95
albon_2025_12,2025,12,albon,williams,8,11.517372512193171,B,2019,2024,2025,0.95
alonso_2025_12,2025,12,alonso,aston_martin,9,8.769041146113404,B,2019,2024,2025,0.95
russell_2025_12,2025,12,russell,mercedes,10,3.809792039011895,B,2019,2024,2025,0.95
bearman_2025_12,2025,12,bearman,haas,11,10.858345263728657,B,2019,2024,2025,0.95
sainz_2025_12,2025,12,sainz,williams,12,10.887797817878404,B,2019,2024,2025,0.95
ocon_2025_12,2025,12,ocon,haas,13,12.38209317774751,B,2019,2024,2025,0.95
leclerc_2025_12,2025,12,leclerc,ferrari,14,4.809315976362713,B,2019,2024,2025,0.95
tsunoda_2025_12,2025,12,tsunoda,red_bull,15,10.035146451266199,B,2019,2024,2025,0.95
piastri_2025_13,2025,13,piastri,mclaren,1,3.2606697080795866,B,2019,2024,2025,0.95
norris_2025_13,2025,13,norris,mclaren,2,2.4188922733707154,B,2019,2024,2025,0.95
leclerc_2025_13,2025,13,leclerc,ferrari,3,3.862820814493286,B,2019,2024,2025,0.95
max_verstappen_2025_13,2025,13,max_verstappen,red_bull,4,2.628683547850751,B,2019,2024,2025,0.95
russell_2025_13,2025,13,russell,mercedes,5,5.911325029405578,B,2019,2024,2025,0.95
albon_2025_13,2025,13,albon,williams,6,7.612644711264338,B,2019,2024,2025,0.95
hamilton_2025_13,2025,13,hamilton,ferrari,7,8.058404561801867,B,2019,2024,2025,0.95
lawson_2025_13,2025,13,lawson,rb,8,9.934921110530702,B,2019,2024,2025,0.95
bortoleto_2025_13,2025,13,bortoleto,sauber,9,12.3693709153133,B,2019,2024,2025,0.95
gasly_2025_13,2025,13,gasly,alpine,10,11.704142482755389,B,2019,2024,2025,0.95
bearman_2025_13,2025,13,bearman,haas,11,11.818914943909423,B,2019,2024,2025,0.95
hulkenberg_2025_13,2025,13,hulkenberg,sauber,12,11.388695101646732,B,2019,2024,2025,0.95
tsunoda_2025_13,2025,13,tsunoda,red_bull,13,8.382361755251202,B,2019,2024,2025,0.95
stroll_2025_13,2025,13,stroll,aston_martin,14,13.383341306748566,B,2019,2024,2025,0.95
ocon_2025_13,2025,13,ocon,haas,15,11.447727547199236,B,2019,2024,2025,0.95
antonelli_2025_13,2025,13,antonelli,mercedes,16,10.08646252953273,B,2019,2024,2025,0.95
alonso_2025_13,2025,13,alonso,aston_martin,17,13.10725342931469,B,2019,2024,2025,0.95
sainz_2025_13,2025,13,sainz,williams,18,12.83019997635817,B,2019,2024,2025,0.95
colapinto_2025_13,2025,13,colapinto,alpine,19,14.265798877489742,B,2019,2024,2025,0.95
hadjar_2025_13,2025,13,hadjar,rb,20,9.498959378831046,B,2019,2024,2025,0.95
norris_2025_14,2025,14,norris,mclaren,1,2.997393311103928,B,2019,2024,2025,0.95
piastri_2025_14,2025,14,piastri,mclaren,2,2.997393311103928,B,2019,2024,2025,0.95
russell_2025_14,2025,14,russell,mercedes,3,4.553956974301169,B,2019,2024,2025,0.95
leclerc_2025_14,2025,14,leclerc,ferrari,4,3.506292877504362,B,2019,2024,2025,0.95
alonso_2025_14,2025,14,alonso,aston_martin,5,8.681315043725785,B,2019,2024,2025,0.95
bortoleto_2025_14,2025,14,bortoleto,sauber,6,10.590859631726193,B,2019,2024,2025,0.95
stroll_2025_14,2025,14,stroll,aston_martin,7,10.098089577047237,B,2019,2024,2025,0.95
lawson_2025_14,2025,14,lawson,rb,8,9.710008773877009,B,2019,2024,2025,0.95
max_verstappen_2025_14,2025,14,max_verstappen,red_bull,9,5.07332719289577,B,2019,2024,2025,0.95
antonelli_2025_14,2025,14,antonelli,mercedes,10,10.975293439446808,B,2019,2024,2025,0.95
hadjar_2025_14,2025,14,hadjar,rb,11,11.033647619645885,B,2019,2024,2025,0.95
hamilton_2025_14,2025,14,hamilton,ferrari,12,6.878991640968801,B,2019,2024,2025,0.95
hulkenberg_2025_14,2025,14,hulkenberg,sauber,13,13.805895765654753,B,2019,2024,2025,0.95
sainz_2025_14,2025,14,sainz,williams,14,12.625637640272366,B,2019,2024,2025,0.95
albon_2025_14,2025,14,albon,williams,15,13.438657530915123,B,2019,2024,2025,0.95
ocon_2025_14,2025,14,ocon,haas,16,14.288940531973974,B,2019,2024,2025,0.95
tsunoda_2025_14,2025,14,tsunoda,red_bull,17,12.716206009663662,B,2019,2024,2025,0.95
colapinto_2025_14,2025,14,colapinto,alpine,18,14.9380034734092,B,2019,2024,2025,0.95
gasly_2025_14,2025,14,gasly,alpine,19,12.86436689345045,B,2019,2024,2025,0.95
piastri_2025_15,2025,15,piastri,mclaren,1,2.581769786939396,B,2019,2024,2025,0.95
max_verstappen_2025_15,2025,15,max_verstappen,red_bull,2,3.3987345157537354,B,2019,2024,2025,0.95
hadjar_2025_15,2025,15,hadjar,rb,3,7.716765064224197,B,2019,2024,2025,0.95
russell_2025_15,2025,15,russell,mercedes,4,4.914465835884844,B,2019,2024,2025,0.95
albon_2025_15,2025,15,albon,williams,5,12.444235436750752,B,2019,2024,2025,0.95
bearman_2025_15,2025,15,bearman,haas,6,14.705368089054444,B,2019,2024,2025,0.95
stroll_2025_15,2025,15,stroll,aston_martin,7,13.677728051546232,B,2019,2024,2025,0.95
alonso_2025_15,2025,15,alonso,aston_martin,8,10.162261473795263,B,2019,2024,2025,0.95
tsunoda_2025_15,2025,15,tsunoda,red_bull,9,10.607247920484578,B,2019,2024,2025,0.95
ocon_2025_15,2025,15,ocon,haas,10,14.546573851390939,B,2019,2024,2025,0.95
colapinto_2025_15,2025,15,colapinto,alpine,11,14.914294328100004,B,2019,2024,2025,0.95
lawson_2025_15,2025,15,lawson,rb,12,9.46343633179674,B,2019,2024,2025,0.95
sainz_2025_15,2025,15,sainz,williams,13,10.559661573876712,B,2019,2024,2025,0.95
hulkenberg_2025_15,2025,15,hulkenberg,sauber,14,12.832505168070524,B,2019,2024,2025,0.95
bortoleto_2025_15,2025,15,bortoleto,sauber,15,11.544167065090926,B,2019,2024,2025,0.95
antonelli_2025_15,2025,15,antonelli,mercedes,16,9.83257250031407,B,2019,2024,2025,0.95
gasly_2025_15,2025,15,gasly,alpine,17,12.919843236619275,B,2019,2024,2025,0.95
max_verstappen_2025_16,2025,16,max_verstappen,red_bull,1,2.140101780274997,B,2019,2024,2025,0.95
norris_2025_16,2025,16,norris,mclaren,2,2.8348906888860834,B,2019,2024,2025,0.95
piastri_2025_16,2025,16,piastri,mclaren,3,2.8348906888860834,B,2019,2024,2025,0.95
leclerc_2025_16,2025,16,leclerc,ferrari,4,3.9502712052287565,B,2019,2024,2025,0.95
russell_2025_16,2025,16,russell,mercedes,5,5.343297920588997,B,2019,2024,2025,0.95
hamilton_2025_16,2025,16,hamilton,ferrari,6,5.758935148703725,B,2019,2024,2025,0.95
albon_2025_16,2025,16,albon,williams,7,12.106828587972787,B,2019,2024,2025,0.95
bortoleto_2025_16,2025,16,bortoleto,sauber,8,10.90755068991172,B,2019,2024,2025,0.95
antonelli_2025_16,2025,16,antonelli,mercedes,9,8.624327453405744,B,2019,2024,2025,0.95
hadjar_2025_16,2025,16,hadjar,rb,10,13.246307155437878,B,2019,2024,2025,0.95
sainz_2025_16,2025,16,sainz,williams,11,12.550807737884263,B,2019,2024,2025,0.95
bearman_2025_16,2025,16,bearman,haas,12,11.312589724260905,B,2019,2024,2025,0.95
tsunoda_2025_16,2025,16,tsunoda,red_bull,13,10.182592001155585,B,2019,2024,2025,0.95
lawson_2025_16,2025,16,lawson,rb,14,13.764230931381876,B,2019,2024,2025,0.95
ocon_2025_16,2025,16,ocon,haas,15,13.716139601794028,B,2019,2024,2025,0.95
gasly_2025_16,2025,16,gasly,alpine,16,14.887801795309786,B,2019,2024,2025,0.95
colapinto_2025_16,2025,16,colapinto,alpine,17,15.392600781607348,B,2019,2024,2025,0.95
stroll_2025_16,2025,16,stroll,aston_martin,18,12.268475359398186,B,2019,2024,2025,0.95
max_verstappen_2025_17,2025,17,max_verstappen,red_bull,1,1.9289535530282664,B,2019,2024,2025,0.95
russell_2025_17,2025,17,russell,mercedes,2,4.523375708452529,B,2019,2024,2025,0.95
sainz_2025_17,2025,17,sainz,williams,3,7.474983067213963,B,2019,2024,2025,0.95
antonelli_2025_17,2025,17,antonelli,mercedes,4,6.565667570168997,B,2019,2024,2025,0.95
lawson_2025_17,2025,17,lawson,rb,5,7.066748737063867,B,2019,2024,2025,0.95
tsunoda_2025_17,2025,17,tsunoda,red_bull,6,8.002557538047444,B,2019,2024,2025,0.95
norris_2025_17,2025,17,norris,mclaren,7,4.667791852317154,B,2019,2024,2025,0.95
hamilton_2025_17,2025,17,hamilton,ferrari,8,7.30107167041893,B,2019,2024,2025,0.95
leclerc_2025_17,2025,17,leclerc,ferrari,9,6.549382938055966,B,2019,2024,2025,0.95
hadjar_2025_17,2025,17,hadjar,rb,10,9.035799220944757,B,2019,2024,2025,0.95
bortoleto_2025_17,2025,17,bortoleto,sauber,11,11.688750984691737,B,2019,2024,2025,0.95
bearman_2025_17,2025,17,bearman,haas,12,12.15185150427526,B,2019,2024,2025,0.95
albon_2025_17,2025,17,albon,williams,13,13.434767047359635,B,2019,2024,2025,0.95
ocon_2025_17,2025,17,ocon,haas,14,14.601729975200696,B,2019,2024,2025,0.95
alonso_2025_17,2025,17,alonso,aston_martin,15,9.889916724281811,B,2019,2024,2025,0.95
hulkenberg_2025_17,2025,17,hulkenberg,sauber,16,12.776094129934553,B,2019,2024,2025,0.95
stroll_2025_17,2025,17,stroll,aston_martin,17,12.365427651079234,B,2019,2024,2025,0.95
gasly_2025_17,2025,17,gasly,alpine,18,14.226262594761643,B,2019,2024,2025,0.95
colapinto_2025_17,2025,17,colapinto,alpine,19,14.593291211415536,B,2019,2024,2025,0.95
russell_2025_18,2025,18,russell,mercedes,1,3.225728066333951,B,2019,2024,2025,0.95
max_verstappen_2025_18,2025,18,max_verstappen,red_bull,2,2.4251740869571274,B,2019,2024,2025,0.95
norris_2025_18,2025,18,norris,mclaren,3,3.6012745435376887,B,2019,2024,2025,0.95
piastri_2025_18,2025,18,piastri,mclaren,4,2.6379312396040486,B,2019,2024,2025,0.95
antonelli_2025_18,2025,18,antonelli,mercedes,5,5.457313277912385,B,2019,2024,2025,0.95
leclerc_2025_18,2025,18,leclerc,ferrari,6,5.626170141056041,B,2019,2024,2025,0.95
alonso_2025_18,2025,18,alonso,aston_martin,7,10.055220358423615,B,2019,2024,2025,0.95
hamilton_2025_18,2025,18,hamilton,ferrari,8,5.715480726807022,B,2019,2024,2025,0.95
bearman_2025_18,2025,18,bearman,haas,9,9.765195923141144,B,2019,2024,2025,0.95
sainz_2025_18,2025,18,sainz,williams,10,13.36739676108866,B,2019,2024,2025,0.95
hadjar_2025_18,2025,18,hadjar,rb,11,8.994546074256816,B,2019,2024,2025,0.95
tsunoda_2025_18,2025,18,tsunoda,red_bull,12,10.750240052431181,B,2019,2024,2025,0.95
stroll_2025_18,2025,18,stroll,aston_martin,13,12.77842175907701,B,2019,2024,2025,0.95
albon_2025_18,2025,18,albon,williams,14,13.536784493223223,B,2019,2024,2025,0.95
lawson_2025_18,2025,18,lawson,rb,15,10.514611933537676,B,2019,2024,2025,0.95
colapinto_2025_18,2025,18,colapinto,alpine,16,14.640434181257936,B,2019,2024,2025,0.95
bortoleto_2025_18,2025,18,bortoleto,sauber,17,12.400703017029581,B,2019,2024,2025,0.95
ocon_2025_18,2025,18,ocon,haas,18,13.352050509719405,B,2019,2024,2025,0.95
gasly_2025_18,2025,18,gasly,alpine,19,14.063893303814346,B,2019,2024,2025,0.95
hulkenberg_2025_18,2025,18,hulkenberg,sauber,20,10.89607761746502,B,2019,2024,2025,0.95
max_verstappen_2025_19,2025,19,max_verstappen,red_bull,1,1.8904876704730624,B,2019,2024,2025,0.95
norris_2025_19,2025,19,norris,mclaren,2,2.891988492052905,B,2019,2024,2025,0.95
leclerc_2025_19,2025,19,leclerc,ferrari,3,3.845631330235936,B,2019,2024,2025,0.95
hamilton_2025_19,2025,19,hamilton,ferrari,4,5.116877428214825,B,2019,2024,2025,0.95
piastri_2025_19,2025,19,piastri,mclaren,5,4.575817624512034,B,2019,2024,2025,0.95
russell_2025_19,2025,19,russell,mercedes,6,3.8410274963197035,B,2019,2024,2025,0.95
tsunoda_2025_19,2025,19,tsunoda,red_bull,7,10.941383920550289,B,2019,2024,2025,0.95
hulkenberg_2025_19,2025,19,hulkenberg,sauber,8,11.831009583280515,B,2019,2024,2025,0.95
bearman_2025_19,2025,19,bearman,haas,9,10.142883853143447,B,2019,2024,2025,0.95
alonso_2025_19,2025,19,alonso,aston_martin,10,10.182884974389962,B,2019,2024,2025,0.95
lawson_2025_19,2025,19,lawson,rb,11,11.255146663155468,B,2019,2024,2025,0.95
stroll_2025_19,2025,19,stroll,aston_martin,12,13.528182946965877,B,2019,2024,2025,0.95
antonelli_2025_19,2025,19,antonelli,mercedes,13,6.544721170296953,B,2019,2024,2025,0.95
albon_2025_19,2025,19,albon,williams,14,14.106519087297611,B,2019,2024,2025,0.95
ocon_2025_19,2025,19,ocon,haas,15,13.699466997751385,B,2019,2024,2025,0.95
hadjar_2025_19,2025,19,hadjar,rb,16,13.50087086306969,B,2019,2024,2025,0.95
colapinto_2025_19,2025,19,colapinto,alpine,17,14.762659435069372,B,2019,2024,2025,0.95
bortoleto_2025_19,2025,19,bortoleto,sauber,18,13.273611258113313,B,2019,2024,2025,0.95
gasly_2025_19,2025,19,gasly,alpine,19,13.425457684632288,B,2019,2024,2025,0.95
norris_2025_20,2025,20,norris,mclaren,1,2.237671657330997,B,2019,2024,2025,0.95
leclerc_2025_20,2025,20,leclerc,ferrari,2,3.466670942601745,B,2019,2024,2025,0.95
max_verstappen_2025_20,2025,20,max_verstappen,red_bull,3,3.350541217455214,B,2019,2024,2025,0.95
bearman_2025_20,2025,20,bearman,haas,4,10.451294653430281,B,2019,2024,2025,0.95
piastri_2025_20,2025,20,piastri,mclaren,5,5.209766276385499,B,2019,2024,2025,0.95
antonelli_2025_20,2025,20,antonelli,mercedes,6,6.635701883851351,B,2019,2024,2025,0.95
russell_2025_20,2025,20,russell,mercedes,7,3.9153944197866086,B,2019,2024,2025,0.95
hamilton_2025_20,2025,20,hamilton,ferrari,8,4.094853006014667,B,2019,2024,2025,0.95
ocon_2025_20,2025,20,ocon,haas,9,11.629348407003057,B,2019,2024,2025,0.95
bortoleto_2025_20,2025,20,bortoleto,sauber,10,13.464188611439017,B,2019,2024,2025,0.95
tsunoda_2025_20,2025,20,tsunoda,red_bull,11,8.625751764450827,B,2019,2024,2025,0.95
albon_2025_20,2025,20,albon,williams,12,13.056507941290882,B,2019,2024,2025,0.95
hadjar_2025_20,2025,20,hadjar,rb,13,9.356260311479883,B,2019,2024,2025,0.95
stroll_2025_20,2025,20,stroll,aston_martin,14,14.112319025274083,B,2019,2024,2025,0.95
gasly_2025_20,2025,20,gasly,alpine,15,14.533973134405759,B,2019,2024,2025,0.95
colapinto_2025_20,2025,20,colapinto,alpine,16,16.10951819964687,B,2019,2024,2025,0.95
norris_2025_21,2025,21,norris,mclaren,1,2.366031404665502,B,2019,2024,2025,0.95
antonelli_2025_21,2025,21,antonelli,mercedes,2,4.6376012702887435,B,2019,2024,2025,0.95
max_verstappen_2025_21,2025,21,max_verstappen,red_bull,3,6.8468035012488375,B,2019,2024,2025,0.95
russell_2025_21,2025,21,russell,mercedes,4,5.431878206399756,B,2019,2024,2025,0.95
piastri_2025_21,2025,21,piastri,mclaren,5,2.9352271921546254,B,2019,2024,2025,0.95
bearman_2025_21,2025,21,bearman,haas,6,8.862625195839666,B,2019,2024,2025,0.95
lawson_2025_21,2025,21,lawson,rb,7,9.576954944978715,B,2019,2024,2025,0.95
hadjar_2025_21,2025,21,hadjar,rb,8,8.42166826579641,B,2019,2024,2025,0.95
hulkenberg_2025_21,2025,21,hulkenberg,sauber,9,10.981519923190952,B,2019,2024,2025,0.95
gasly_2025_21,2025,21,gasly,alpine,10,9.796483265090176,B,2019,2024,2025,0.95
albon_2025_21,2025,21,albon,williams,11,11.080021833096358,B,2019,2024,2025,0.95
ocon_2025_21,2025,21,ocon,haas,12,13.69722359839774,B,2019,2024,2025,0.95
sainz_2025_21,2025,21,sainz,williams,13,11.823398071901556,B,2019,2024,2025,0.95
alonso_2025_21,2025,21,alonso,aston_martin,14,10.469130087303208,B,2019,2024,2025,0.95
colapinto_2025_21,2025,21,colapinto,alpine,15,15.410265256665767,B,2019,2024,2025,0.95
stroll_2025_21,2025,21,stroll,aston_martin,16,12.7767976282739,B,2019,2024,2025,0.95
tsunoda_2025_21,2025,21,tsunoda,red_bull,17,12.179714834092916,B,2019,2024,2025,0.95
max_verstappen_2025_22,2025,22,max_verstappen,red_bull,1,2.4073863453323776,B,2019,2024,2025,0.95
russell_2025_22,2025,22,russell,mercedes,2,3.7864134126354463,B,2019,2024,2025,0.95
antonelli_2025_22,2025,22,antonelli,mercedes,3,8.371116116542696,B,2019,2024,2025,0.95
leclerc_2025_22,2025,22,leclerc,ferrari,4,5.600683631969301,B,2019,2024,2025,0.95
sainz_2025_22,2025,22,sainz,williams,5,7.203728845219768,B,2019,2024,2025,0.95
hadjar_2025_22,2025,22,hadjar,rb,6,9.47431602945535,B,2019,2024,2025,0.95
hulkenberg_2025_22,2025,22,hulkenberg,sauber,7,11.818914943909423,B,2019,2024,2025,0.95
hamilton_2025_22,2025,22,hamilton,ferrari,8,9.905658988549144,B,2019,2024,2025,0.95
ocon_2025_22,2025,22,ocon,haas,9,12.442433347911331,B,2019,2024,2025,0.95
bearman_2025_22,2025,22,bearman,haas,10,11.719240427964161,B,2019,2024,2025,0.95
alonso_2025_22,2025,22,alonso,aston_martin,11,9.221070541363408,B,2019,2024,2025,0.95
tsunoda_2025_22,2025,22,tsunoda,red_bull,12,13.03474574105572,B,2019,2024,2025,0.95
gasly_2025_22,2025,22,gasly,alpine,13,10.720313067721479,B,2019,2024,2025,0.95
lawson_2025_22,2025,22,lawson,rb,14,8.88305829003248,B,2019,2024,2025,0.95
colapinto_2025_22,2025,22,colapinto,alpine,15,14.649446762944315,B,2019,2024,2025,0.95
max_verstappen_2025_23,2025,23,max_verstappen,red_bull,1,2.4432352489764764,B,2019,2024,2025,0.95
piastri_2025_23,2025,23,piastri,mclaren,2,2.5372828954713054,B,2019,2024,2025,0.95
sainz_2025_23,2025,23,sainz,williams,3,7.741930111092695,B,2019,2024,2025,0.95
norris_2025_23,2025,23,norris,mclaren,4,2.8922490312463744,B,2019,2024,2025,0.95
antonelli_2025_23,2025,23,antonelli,mercedes,5,5.089524638547629,B,2019,2024,2025,0.95
russell_2025_23,2025,23,russell,mercedes,6,3.93584339079088,B,2019,2024,2025,0.95
alonso_2025_23,2025,23,alonso,aston_martin,7,9.468507005423572,B,2019,2024,2025,0.95
leclerc_2025_23,2025,23,leclerc,ferrari,8,6.3923642288407105,B,2019,2024,2025,0.95
lawson_2025_23,2025,23,lawson,rb,9,11.106702316272644,B,2019,2024,2025,0.95
tsunoda_2025_23,2025,23,tsunoda,red_bull,10,11.477641932638987,B,2019,2024,2025,0.95
albon_2025_23,2025,23,albon,williams,11,12.689033500549648,B,2019,2024,2025,0.95
hamilton_2025_23,2025,23,hamilton,ferrari,12,9.807353533052618,B,2019,2024,2025,0.95
bortoleto_2025_23,2025,23,bortoleto,sauber,13,13.578480968486621,B,2019,2024,2025,0.95
colapinto_2025_23,2025,23,colapinto,alpine,14,16.01000120699492,B,2019,2024,2025,0.95
ocon_2025_23,2025,23,ocon,haas,15,13.47660750239148,B,2019,2024,2025,0.95
gasly_2025_23,2025,23,gasly,alpine,16,9.755045665961807,B,2019,2024,2025,0.95
max_verstappen_2025_24,2025,24,max_verstappen,red_bull,1,1.880041036716197,B,2019,2024,2025,0.95
piastri_2025_24,2025,24,piastri,mclaren,2,2.741246180328872,B,2019,2024,2025,0.95
norris_2025_24,2025,24,norris,mclaren,3,2.7056578158782427,B,2019,2024,2025,0.95
leclerc_2025_24,2025,24,leclerc,ferrari,4,4.339939701511551,B,2019,2024,2025,0.95
russell_2025_24,2025,24,russell,mercedes,5,3.798173723129258,B,2019,2024,2025,0.95
alonso_2025_24,2025,24,alonso,aston_martin,6,8.274885845502043,B,2019,2024,2025,0.95
ocon_2025_24,2025,24,ocon,haas,7,10.240788590426392,B,2019,2024,2025,0.95
hamilton_2025_24,2025,24,hamilton,ferrari,8,8.848731118475818,B,2019,2024,2025,0.95
hulkenberg_2025_24,2025,24,hulkenberg,sauber,9,13.269576022034586,B,2019,2024,2025,0.95
stroll_2025_24,2025,24,stroll,aston_martin,10,13.044579070114052,B,2019,2024,2025,0.95
bortoleto_2025_24,2025,24,bortoleto,sauber,11,9.702048937915691,B,2019,2024,2025,0.95
bearman_2025_24,2025,24,bearman,haas,12,10.155294527622978,B,2019,2024,2025,0.95
sainz_2025_24,2025,24,sainz,williams,13,9.707152854613774,B,2019,2024,2025,0.95
tsunoda_2025_24,2025,24,tsunoda,red_bull,14,9.952391219094158,B,2019,2024,2025,0.95
antonelli_2025_24,2025,24,antonelli,mercedes,15,8.204970167379006,B,2019,2024,2025,0.95
albon_2025_24,2025,24,albon,williams,16,13.085173138358625,B,2019,2024,2025,0.95
hadjar_2025_24,2025,24,hadjar,rb,17,9.361591070198674,B,2019,2024,2025,0.95
lawson_2025_24,2025,24,lawson,rb,18,11.857498209356752,B,2019,2024,2025,0.95
gasly_2025_24,2025,24,gasly,alpine,19,14.457757978262075,B,2019,2024,2025,0.95
colapinto_2025_24,2025,24,colapinto,alpine,20,15.648567315940236,B,2019,2024,2025,0.95
norris_2025_1,2025,1,norris,mclaren,1,3.253863879607482,C,2020,2024,2025,0.95
max_verstappen_2025_1,2025,1,max_verstappen,red_bull,2,2.355269303449177,C,2020,2024,2025,0.95
russell_2025_1,2025,1,russell,mercedes,3,4.094234794454203,C,2020,2024,2025,0.95
antonelli_2025_1,2025,1,antonelli,mercedes,4,8.328698297277722,C,2020,2024,2025,0.95
albon_2025_1,2025,1,albon,williams,5,9.256990418945774,C,2020,2024,2025,0.95
stroll_2025_1,2025,1,stroll,aston_martin,6,11.742035516472617,C,2020,2024,2025,0.95
hulkenberg_2025_1,2025,1,hulkenberg,sauber,7,12.035933102157003,C,2020,2024,2025,0.95
leclerc_2025_1,2025,1,leclerc,ferrari,8,4.752394803835506,C,2020,2024,2025,0.95
piastri_2025_1,2025,1,piastri,mclaren,9,4.543943004496373,C,2020,2024,2025,0.95
