,season,round,grid_position,laps,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count,compound_ordinal,circuito_albert_park,circuito_americas,circuito_bahrain,circuito_bahrain_outer,circuito_baku,circuito_catalunya,circuito_hockenheim,circuito_hungaroring,circuito_imola,circuito_interlagos,circuito_istanbul,circuito_jeddah,circuito_las_vegas,circuito_losail,circuito_marina_bay,circuito_miami,circuito_monaco,circuito_monza,circuito_mugello,circuito_nurburgring,circuito_portimao,circuito_red_bull_ring,circuito_ricard,circuito_rodriguez,circuito_shanghai,circuito_silverstone,circuito_sochi,circuito_spa,circuito_suzuka,circuito_villeneuve,circuito_yas_marina,circuito_zandvoort,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,wet_compound_flag,corrida_chuva_flag,outlier_flag,status_falha_mecanica_flag,outlier_legitimo_flag,outlier_revisao_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax,qualifying_position,grid_penalty,altitude_m,corners,length_km,circuit_type,track_complexity,weather_impact_factor,safety_car_flag,tire_compound_start,season_factor,avg_pit_stops_circuit_static_global,avg_pit_stops_circuit,avg_pit_stops_circuit_cold_start_flag,outlier_reclassificado_pos_contexto_flag,outlier_reclassificado_nao_feature_flag,track_complexity_static,incident_rate_hist,incident_rate_hist_norm,race_order,driver_coef_rapm,constructor_coef_rapm,recent_form_5,recent_form_3,recent_form_cold_start_flag,driver_experience,driver_win_flag,driver_wins_total,constructor_wins_total,driver_dnf_rate,constructor_dnf_rate,driver_constructor_synergy
constructor_force_india,-0.17318560628881016,-0.012039026583323143,0.009396571109897472,0.006171663971413678,-0.011860538810746609,-0.02499291112367649,-0.006669980207668622,-0.0022927255148985437,-0.014745636761378545,0.005768922192518775,-0.005451801616980217,0.047407492226588015,-0.05046866345043987,-0.05507797809752868,-0.05770687098937648,-0.1373960126121642,0.017426438504217018,-0.0057233462558535595,0.006102208347361796,-0.00824052531146467,-0.005054939162181496,-0.009919246702399347,0.05491481574925675,0.005334253145134257,-0.018756927653936196,0.011017599932598066,-0.012030850563153388,-0.018302718288099987,-0.014212758715220536,-0.01637455984196518,-0.0032864172869597427,-0.016875195191200454,0.009199858791281282,0.006693114373826539,-0.006917518220042641,-0.0077379815741013,-0.012364778128009417,0.0004909023946767139,-0.0168751951912005,-0.005887299858344964,0.025276911949885687,0.00404106836907426,0.025276911949885746,0.005334253145134265,0.013751724944556018,0.014282665812439175,-0.009081207920405166,-0.01909130503991978,-0.027593920453240006,-0.024070548868107163,-0.028640454493837016,-0.02871977895196076,-0.03642332958734045,1.0,-0.03533194935581266,-0.036760390989534146,-0.03756210030912216,-0.015989748348602416,-0.01830271828810005,-0.03649088859441113,-0.01963745939650484,-0.021801020109543802,-0.01650101117426591,-0.034708914547957805,-0.030502437019029202,-0.03243312923726296,-0.010206716623911736,,-0.010206716623911736,,,-0.024992911123676964,-0.006669980207668471,-0.002292725514897248,-0.014745636761378961,0.005768922192519503,-0.00545180161698013,0.047407492226588875,-0.05046866345043925,-0.05507797809752871,-0.0577068709893769,0.0093965711098978,0.006171663971415468,0.009082227994219162,0.001018519530460316,-0.005051794156878096,-0.012933778617021673,-0.004417714869894392,-0.0016752012109129137,-0.015621446166288315,0.0224558277618461,0.042031354254073124,-0.13739601261216416,-0.17318560628881,0.01891216634410904,-0.0649025667515914,0.23585165773734468,-0.007201209800598644,-0.0019931788204426964,-0.011777767472484105,-0.026016663104351252,-0.02601666310435266,-0.16793152037682377,-0.06382619940544082,-0.03159006137408407,0.002786924920037954,-5.143611001292463e-05,0.039835527497057856,-0.12315060963722523,-0.027017848676748297,-0.041722103276129095,-0.05601132504017777,0.021070134025767195,-0.021301916770228864,-0.019334637740960437
constructor_haas,0.014701352800702085,0.002817618265822561,0.19847145340060943,-0.008554956951995872,0.017223595362378278,-0.0007138213694469533,0.015861617678310583,0.017032226685522497,0.0018721632726710663,0.012802359350873633,0.017346285850848124,0.011246354439000064,0.00861638408295826,0.0077520634829223905,0.012996869832284109,-0.028077089559102694,-0.005195340790816184,-0.0017110738984634627,-0.0017256683307601546,0.005458907149098102,0.0005718149973858676,0.005356714533022896,0.015386744029005722,-0.003775212700416466,-0.0020429605841165506,-0.000579128496532803,-0.015431119792402526,-0.006383861740596998,0.0015582232186417007,-0.002867936873856639,0.0066404520889666654,-0.005701759343471934,-0.016500769791847548,-0.005651946108239681,-0.00285322540271247,0.008928346508270785,0.0033942425256666725,0.002934731758989985,-0.005701759343471991,0.003595571793212523,0.010202130583523523,-0.012484563603248401,-0.005008036745407477,0.012334672718615413,0.006008161958756719,0.007278855114099166,0.008606154343040096,0.002765055270066511,-0.08341531832200627,-0.07276430688495418,-0.08657894888617874,-0.08681874355168591,-0.11010626913359102,-0.03533194935581266,1.0,-0.11112519227666871,-0.11354872749735193,-0.048336369985832586,-0.05532838564012762,-0.11031049731094869,-0.0593632546477309,-0.06590361218383972,-0.049881897067466055,-0.10492366101204936,0.00026183452867316765,0.0023015035916426714,0.006038021009845113,,0.006038021009845113,,,-0.0007138213694469637,0.015861617678310368,0.017032226685522383,0.001872163272671043,0.0128023593508736,0.017346285850848023,0.011246354439000045,0.008616384082958175,0.00775206348292238,0.012996869832284144,0.19847145340060934,-0.008554956951995955,0.20634511236481434,-0.030954226743008344,0.004677604516739308,-0.004931193578370166,0.002747346418367715,-0.0072769635698069855,-0.0027275119419731693,-0.0009858160689316946,-0.003123718714110446,-0.028077089559102705,0.01470135280070218,0.005981391948843548,0.012282857472074393,-0.010060413538551602,-0.0044162941555209445,-0.006025299886677992,-0.0023179807697627256,-0.002262797603645916,-0.002262797603645843,0.014862409913828804,-0.21128469470798555,-0.35197471528487895,0.2904117729321839,0.27971233318479444,0.008156602238155553,-0.09989599186731653,-0.08167387637308825,-0.12376080576016295,-0.16931999625719032,0.12023236109681747,0.05501034854961967,-0.2875562652893296
constructor_mclaren,0.016812156730406896,-0.002127131845488766,-0.1388387783984377,0.004766932416139211,-0.03730347970829663,0.00914604938754143,-0.0038181710728918687,-0.00654128958019753,0.002204246955158267,-0.004169778978169123,-0.003817124353764685,-0.007993350615934532,-0.0007814461416240444,0.0025933359396504672,-0.007024467551564991,0.04264770113076759,0.010105810646248317,-0.000715418293882135,-0.0015911813304283987,0.003504040209268766,0.007479586201940458,-0.005291063524520281,-0.01035655481232118,-0.0037263407399882155,0.007197112929443414,-0.005282133905653643,0.002729380598196882,0.003399596120282342,-0.018821582498698905,0.008734424653401475,0.00804101463694918,-0.001861991394205614,0.0014083432298385165,-0.0052800102836448575,-0.0042621949300687785,-0.008681638008038397,0.0006106877466493413,0.006603701919047996,-0.001861991394205587,-0.0013014346083955089,-0.0011115467355914178,0.013008992004532078,-0.0011115467355914523,-0.019333486087880054,0.007377904032393333,-0.009574164286352237,0.008380440252330394,-0.0014555146821059,-0.08678773098968397,-0.07570610792617677,-0.09007926453384955,-0.09032875390032873,-0.11455777497552046,-0.036760390989534146,-0.11112519227666871,1.0,-0.11813940909773238,-0.05029056964278897,-0.05756526673545158,-0.114770259930006,-0.06176326217627326,-0.06856804098475314,-0.05189858111234057,-0.10916563827299089,0.010711846248497078,0.011408533066003411,-0.00827444145763916,,-0.00827444145763916,,,0.009146049387541483,-0.0038181710728918536,-0.006541289580197715,0.0022042469551582823,-0.004169778978169224,-0.0038171243537646732,-0.007993350615934586,-0.0007814461416241245,0.002593335939650462,-0.007024467551564939,-0.138838778398438,0.004766932416139047,-0.13297293267209737,-0.019464208115436785,-0.008411733148404954,0.004372121081067661,-0.005280244552753543,-0.00205304298894627,-0.004141570053102087,0.002097544442857621,-0.00010799089087472227,0.04264770113076757,0.016812156730406667,-0.0039628494327017426,-0.010268830845733977,-0.011648548475032572,-0.005837919393160829,-0.006268897802182561,-0.003456572580336736,-0.0035265892828614327,-0.003526589282861277,0.015633492811305893,0.14617435997248007,0.04050904419252397,-0.13965240126666822,-0.13633526787970848,-0.004239898603669238,-0.027287767754919708,0.014555330984082735,-0.08622599229197284,-0.11998205830352536,-0.07665760123997616,0.14912190561370955,0.057736017099997254
constructor_mercedes,-0.014034049913602496,-0.0005324370940684062,-0.3132214204580987,0.00887878964257674,-0.028006314131332147,0.0002089378947652139,-0.014575010323101682,-0.016568409113695316,-0.0013270773122781268,-0.010287270014942819,-0.0061233091442143995,0.0034491001640218574,0.002858737502919971,0.0005908152269060631,-0.002889454490154099,-0.005279149786997263,-0.005077378670189338,-0.0033795022037961344,0.005887399105999449,0.002442405533146438,0.004725244331497114,-0.0031317460606299073,-0.00018031114479836162,-0.0015102264001270389,-0.008221064349976258,-0.002189062238157863,0.0012196964015094456,0.007775177423588601,0.005210293824134455,-0.008209775085556209,-0.000563365206701811,0.0033092138961413964,-0.001362250510081084,0.0024032078865099294,0.01216760775357107,-0.009476545139890765,-0.0009038756860242247,-0.006160250761895055,0.003309213896141389,0.007206078387243464,0.004112742609691022,-0.005245585432508185,0.00411274260969105,-0.006624836636690695,0.004736109498396775,7.940574272545028e-05,0.00014395954177677476,0.002646620051666073,-0.08868048922449506,-0.07735718645500501,-0.09204380799855295,-0.09229873849187677,-0.11705617157460216,-0.03756210030912216,-0.11354872749735193,-0.11813940909773238,1.0,-0.05138735934727003,-0.05882071069521587,-0.11727329062474565,-0.06311026044157962,-0.07006344503252361,-0.0530304400243694,-0.11154643747632763,-0.005761478647243539,-0.0006941532386461011,0.002336179564778334,,0.002336179564778334,,,0.00020893789476519124,-0.014575010323101585,-0.016568409113695146,-0.0013270773122781498,-0.010287270014942786,-0.00612330914421437,0.003449100164021886,0.0028587375029200074,0.0005908152269060781,-0.002889454490154118,-0.31322142045809914,0.00887878964257694,-0.33265393657109277,0.07418072865151396,0.0036371508149907086,0.003838114216093437,0.002696999233577001,0.008466692583180226,0.008220609680162113,-0.0019125626488706632,0.010803913822038505,-0.00527914978699726,-0.014034049913602808,-0.0013928840569699527,-1.9111658691408953e-05,0.011453987320307814,-0.00661550210761266,-0.006405616527317605,0.007430889672379887,0.004940415731007568,0.004940415731007443,-0.013541266886814734,0.21046688118456855,0.5115567567037075,-0.35859456913266063,-0.34788094274934145,-0.014904312126710938,0.08372378643242431,0.16944987411185852,0.3146583632106295,0.579118681358997,-0.21379241143179786,-0.20958778636948114,0.4127093813388742
constructor_racing_point,-0.14644128922424915,-0.03917986374913866,0.029765770110063157,0.007010641895641806,0.00543073510779353,-0.0360880134564066,-0.015459408734020517,-0.010219739189709736,-0.0087632377676891,-0.014359079366912773,-0.006692237509657797,0.010425461581069913,-0.026642389593502427,-0.04712367289869235,-0.04942473670547473,0.06242270742156329,0.0007050654853857143,-0.0060629072631679755,-0.010595576925003592,0.0506836812847437,-0.00511875234997595,-0.0011278388533339633,0.009688331519615947,0.010519737726262714,0.0022165370173971646,-0.017709865573896647,0.026255982705740054,-0.025039291039698184,-0.01944396435248618,-0.022401446772881643,-0.015391977870009996,-0.023086347999953096,-0.007426244203686882,0.012457106571665688,0.027376866121869663,0.055349941927960354,0.003879189174780569,0.01369419810831247,0.007726859330596541,-0.0062943981125322375,0.008113424029149587,0.019386140791142415,0.02362856822524278,0.010519737726262747,-0.0028774537023778107,-0.002355003400015134,-0.010796183787746447,-0.026118128230876603,-0.03775025077035586,-0.032930052744442724,-0.03918197637597262,-0.03929049731599151,-0.04982944805336567,-0.015989748348602416,-0.048336369985832586,-0.05029056964278897,-0.05138735934727003,1.0,-0.025039291039698187,-0.049921873102681584,-0.026865302375824282,-0.0298251920229848,-0.02257444029559205,-0.04748401845879831,0.0031867000515415794,-0.0017216105188913604,0.011124720398680184,,0.011124720398680184,,,-0.03608801345640661,-0.015459408734018973,-0.010219739189708022,-0.008763237767689107,-0.014359079366912119,-0.0066922375096574345,0.010425461581070604,-0.026642389593501757,-0.04712367289869208,-0.049424736705475036,0.02976577011006327,0.007010641895642444,0.03527879968089362,-0.02030382800631162,0.0004915949930322809,-0.03340646129382983,0.0031374957096776406,-0.02873406212885257,-0.016420702625358486,-0.009551649844491436,-0.007305081377559055,0.06242270742156328,-0.14644128922424915,0.0025531633611925574,-0.0689355245550571,-0.005818648611821765,0.025549506000563275,-0.002726796303895241,-0.026661766695314833,0.0563150857818815,0.05631508578188059,-0.1445585611461115,-0.08946480329220953,-0.039611085776157455,0.019589387704330698,0.015664201781270804,-0.01800981533153131,-0.07527497852124321,-0.02698145214519965,-0.057078509884434775,-0.07649217520636953,-0.048117976963911825,-0.08524089894590123,-0.04501129987440671
constructor_rb,0.20536929205159113,0.02894535732785812,0.020177302357263293,0.008446116252430677,-0.018573118018826138,0.1151773459056213,-0.012036347381854868,-0.014028298724476623,-0.007915555355343976,-0.016256722088726805,-0.022941679002500312,0.032273891860162336,-0.02433233796377949,0.04129372418974718,0.0393442879034839,0.018169905071446932,0.005539967318329969,0.00782011267715489,0.0015131884286123303,-0.012904325139788632,-0.0015954497944090484,-0.00038247961718815027,-0.016592343628811866,0.000419028331799552,0.01965946964805075,0.008478761378614053,-0.018839819247827298,0.021517293117705734,0.04164698054997932,0.016189641241050157,0.012696341852797853,0.014221166469705818,0.005910369128357397,-0.007514681277789973,-0.010832550219541302,-0.012117362229198644,-0.019362736138094527,-0.006519195834412455,-0.02642586453095219,-0.013552615748682922,0.001057063469759272,-0.02026136573462527,-0.026231864525867992,0.00041902833179951766,0.001143671436405277,0.0017834108112255412,-0.008495752351943896,0.018327707154611652,-0.04321094929648147,-0.03769349369694704,-0.044849778742333916,-0.04497399759495283,-0.057037442384262574,-0.01830271828810005,-0.05532838564012762,-0.05756526673545158,-0.05882071069521587,-0.025039291039698187,1.0,-0.05714323702239656,-0.0307514571454976,-0.03413950461158415,-0.02583990768546825,-0.05435273864796575,-0.008265155735374433,-0.013282205619558458,-0.015983300207985288,,-0.015983300207985288,,,0.11517734590562104,-0.012036347381857278,-0.0140282987244786,-0.007915555355344123,-0.016256722088726982,-0.022941679002501002,0.03227389186016142,-0.024332337963780183,0.04129372418974726,0.03934428790348423,0.020177302357262998,0.008446116252429635,0.01896234977184511,0.004139115370826516,-0.012210019013268883,0.02505657226808135,-0.00010994334537559335,0.02488460358012679,0.01432133231491653,-0.012520607576186463,-0.03538287089715321,0.018169905071446932,0.20536929205159196,0.005240609604088561,0.11351083674554988,-0.07760266967672891,-0.011276799615853624,-0.003121236400420874,0.018530020638483132,-0.020321796118641728,-0.02032179611864069,0.20870959763522393,-0.13173563995217513,-0.06857050081304532,0.09323344269632652,0.09036056025829753,-0.003408548460763762,-0.042573421727005074,-0.04230884448802196,-0.05648575698760725,-0.0877114410198166,-0.10795235824121673,-0.22147443365646005,-0.09889355759682951
constructor_red_bull,0.01244072573720587,0.008034388371885994,-0.2299327558078916,0.009627593145658636,0.01469249000923983,0.00470022186410821,-0.01822016098189649,-0.014946525299293809,-0.012895215984139903,-0.013667161449740079,-0.0031987796930957172,-0.035081782024518615,0.022299264565282514,0.018940463274408514,0.02309074042260271,-0.005494797642072764,-0.0019898636532478544,0.005932401631285744,-0.011214356972708749,-0.010930707267562755,-0.014923892774224377,0.006061491661670453,-0.009977634631260054,-0.0027382326198945564,0.0013596291644395347,0.01295237430062039,0.0032445347356653237,-0.0026346731922650803,0.007689510842303522,0.0018914540094922088,0.008942357358165905,0.006186331777944665,0.002353378093205575,-0.004327442897667556,-0.004000165234714514,-0.00841146653732733,0.0011272803732789557,-0.011473535894758568,0.006186331777944672,-0.0003923299702015428,0.006987879474511295,0.0038913303746394997,0.006987879474511368,-0.00273823261989454,-0.003867413119880543,-0.002649730801232225,-0.0011441774207445862,0.005876202573700606,-0.08615146187666817,-0.07515108179989424,-0.08941886411673447,-0.08966652439543663,-0.11371791462842429,-0.03649088859441113,-0.11031049731094869,-0.114770259930006,-0.11727329062474565,-0.049921873102681584,-0.05714323702239656,1.0,-0.06131045559182056,-0.0680653463512941,-0.05151809571659898,-0.10836530943568089,0.012040164801438689,0.00467239019454581,-0.007899456046108071,,-0.007899456046108071,,,0.004700221864108233,-0.018220160981896525,-0.014946525299293969,-0.012895215984139853,-0.013667161449740107,-0.0031987796930957203,-0.03508178202451872,0.022299264565282494,0.018940463274408487,0.023090740422602837,-0.22993275580789097,0.009627593145658614,-0.2460684796826672,0.06121749732167396,0.0010849852335424242,0.007090291391207456,-0.0018097219873591216,0.0030873796581751558,0.004594652296702625,0.016044877217570745,-0.010386937033677773,-0.0054947976420727665,0.012440725737206318,-0.005193414940597658,0.009089610655467754,-0.015581509469593949,-0.02248302312291815,-0.006222938471310613,0.004477083742476121,0.0012102746611911907,0.0012102746611912334,0.013076691768882567,0.3457691138175297,0.3845145283333249,-0.33154825366395096,-0.32123414882597584,-0.02240976159070142,0.14860093186630494,0.27319887409844745,0.3522896274945601,0.4623594293425846,-0.012517507976637688,0.236635730537742,0.34161347914688056
constructor_renault,-0.21566121931977486,-0.024592035068534513,-0.015414023637189913,0.011720161970304545,-0.002101784089485185,-0.04244896266483776,-0.009055908303149581,-0.0027027570578897595,-0.026112866622032608,-0.006969362152849226,0.022158841683187113,0.07742799548706783,-0.0674602081379152,-0.08379070048207195,-0.08680012646603007,-0.009348768533332033,0.0010431027387038838,0.002601068559882997,-0.0037270491382851564,0.03715206891758843,-0.016183375190251773,0.0032916354474322998,0.02200944553896328,0.013205850977640191,-0.02004163306992169,-0.006712521679878905,0.014945257002133264,-0.030751457145497568,-0.023879679164081822,-0.02751184645528681,0.007467209779433682,-0.02835299290387423,0.0006890203255461057,0.015592149843179344,0.018701134155491524,0.01413516354618589,0.013458242099209209,-0.003560253963661931,0.0223721488080417,-0.007573980328295158,0.01016703245509675,0.019751419513555978,0.03570828428211303,0.00418849148177129,-0.02429975547580473,0.007839832425957358,0.005104040354796194,-0.0320764074245967,-0.04636214407811695,-0.04044232339343109,-0.04812048653819007,-0.048253764155,-0.06119694579081604,-0.01963745939650484,-0.0593632546477309,-0.06176326217627326,-0.06311026044157962,-0.026865302375824282,-0.0307514571454976,-0.06131045559182056,1.0,-0.03662915666809187,-0.02772430466313475,-0.05831645777896423,-0.021672375148269543,-0.026409030039924612,0.0035013498389121402,,0.0035013498389121402,,,-0.042448962664837976,-0.009055908303148162,-0.0027027570578876947,-0.02611286662203273,-0.00696936215284844,0.022158841683187352,0.07742799548706876,-0.06746020813791442,-0.08379070048207186,-0.08680012646603091,-0.015414023637189623,0.011720161970306037,-0.01649257600658519,0.004092492750234795,-0.004396690153655449,-0.032771022800678326,-0.0047270472604589026,-0.01688211402526209,-0.022836997507495738,-0.0016820142933198228,0.024255918896583954,-0.009348768533332032,-0.21566121931977444,-0.0034725802164990243,-0.09940932560577177,0.13099614917344163,0.017039829015912535,-0.003348855187265176,-0.02800537701558886,0.02347292515824034,0.023472925158238938,-0.20939484395450567,0.006283925505299546,-0.025758004600353455,-0.014472376069239679,-0.012631245573215759,0.010090612728961435,-0.15779268356604084,-0.04539425251858654,-0.059401356944886866,-0.09410787154799027,0.17149625466688453,0.020429453451635188,0.01540004284313491
constructor_sauber,0.08476643912318134,0.01364402448957505,0.16816440204469665,0.008281604785649531,-0.022123102866562914,0.09347082667720737,-0.0034498546528813727,-0.00845003937310118,-0.005219960049502239,-0.01574571368603662,0.0003986304579978184,0.04320474297889138,-0.03100508663356403,0.02570429234898977,0.028024828794572895,-0.04277255160055737,0.004498746358172851,0.003842403000332356,-0.003255272770763235,-0.015370801617786778,0.014459202938980582,0.0027061822359364953,0.01636338795667233,-0.004490380852402636,0.00665773723418314,-0.004467744911137044,-0.022440780206353123,0.008478761378613947,0.014195864559880686,0.00498586809726964,0.01884663925805183,0.0030460147493029588,0.001697106602467539,-0.0023069116389207575,-0.012903036666821705,-0.014433422045573576,-0.02306364515247148,-0.004832068851361668,-0.008461586543634993,0.003477495960684605,0.026697656675941,-0.02257339956370268,-0.008068362614897188,-0.012673161563623157,-0.0006066942244552262,0.019310070950063027,-0.011833315166996745,0.005347653469954901,-0.05147010185790621,-0.04489806383680134,-0.05342217002301434,-0.05357013152585232,-0.06793933058701611,-0.021801020109543802,-0.06590361218383972,-0.06856804098475314,-0.07006344503252361,-0.0298251920229848,-0.03413950461158415,-0.0680653463512941,-0.03662915666809187,1.0,-0.030778835045825768,-0.06474148427687398,-0.016636537023385183,-0.022269737515914677,0.01843975074313067,,0.01843975074313067,,,0.09347082667720728,-0.0034498546528833386,-0.008450039373102198,-0.005219960049502518,-0.015745713686036382,0.0003986304579972143,0.04320474297889075,-0.031005086633564275,0.025704292348989705,0.028024828794572895,0.16816440204469657,0.008281604785649562,0.17183707394725967,-0.015386837743913606,-0.004686012934687021,0.014390319061210658,-0.006871083707642364,0.029391267328960326,0.009262837232678426,0.015535688587887318,-0.00031619706188084566,-0.04277255160055739,0.084766439123181,-0.0028982785669485617,0.05804298889178582,0.05570027421352115,0.01300991481050232,-0.003717815925542462,0.012760799905661896,-0.022319579992450166,-0.022319579992449965,0.08951492241602091,-0.13394970751184,-0.21688735589869929,0.19101429859943714,0.18261645014202513,0.019286675422613895,-0.01885256668719099,-0.05039557266718323,-0.05370904263289583,-0.10447622366309123,-0.039157995303196975,0.02343574888197253,-0.20525989324221827
constructor_toro_rosso,-0.2080010427621134,-0.0013285987385236288,0.08215852137421811,0.0029764508114632745,0.004270100715563593,-0.03856586792181936,0.008486409955404256,0.010686464675908093,-0.016839992954032792,0.029612895336826796,0.007065282543305668,0.011976905467036841,-0.054221657447030655,-0.06331956023016244,-0.06546890918247376,-0.04920185520044687,0.012216685564237426,0.00392215129877285,0.009249015942029464,-0.011634032168131836,0.0050677637353112835,-0.0031687941197352278,0.07890954681530563,0.008156265771120814,-0.02648116369445752,0.01624627152905552,-0.016985240281585354,-0.02583990768546818,-0.020065673709020248,-0.023117719895282225,0.02051674709252543,-0.023824520437403428,0.002274407998528134,-0.011688326852802366,-0.009766201358989613,-0.010924537350095857,-0.01745668158957528,-0.00849724892080784,0.02102552027514131,0.015253860760129849,0.006461057128560057,-0.0040744372298566495,0.006461057128560056,0.0081562657711208,0.02014057154039455,-0.004011814025853109,-0.001766107418024193,-0.026953240063110312,-0.0389572928986983,-0.03398297186789113,-0.04043479709086562,-0.04054678792429567,-0.05142271543053719,-0.01650101117426591,-0.049881897067466055,-0.05189858111234057,-0.0530304400243694,-0.02257444029559205,-0.02583990768546825,-0.05151809571659898,-0.02772430466313475,-0.030778835045825768,1.0,-0.04900229210024836,-0.025629614199600543,-0.02923530524025768,-0.014409915029129267,,-0.014409915029129267,,,-0.038565867921819645,0.008486409955405033,0.010686464675909975,-0.016839992954032924,0.029612895336827753,0.007065282543305856,0.011976905467037564,-0.05422165744702996,-0.06331956023016219,-0.06546890918247415,0.08215852137421863,0.002976450811464861,0.07681656216201134,0.018281320256644435,0.01729900289943524,-0.0013606789388278162,-0.0038127796562939698,-0.011752366890665313,0.0041973733187511434,-0.014545706307112834,0.028778716668341666,-0.049201855200446856,-0.20800104276211379,0.011216213115377816,-0.08449921236041506,0.11045763114863646,-0.010166719147512712,-0.002813984016481096,-0.001124833662885287,0.028761788326989144,0.028761788326987694,-0.19955615726889755,-0.09666852685036874,-0.09330574011333759,0.050586357033203834,0.0485107688880269,0.05735688290493696,-0.16751883223352595,-0.03814399067274281,-0.058903561762172756,-0.07907718654665469,0.2523667015431201,0.16599978269832902,-0.06745558675955483
constructor_williams,-0.02134153299898399,-0.00766452415304142,0.28078717542001974,-0.017543567787644262,0.029395935389628786,-0.017158368914845273,0.020434864411614698,0.01854364750459687,0.007642991753108666,0.023083997567044146,0.0017301802825550688,-0.009398397971884999,0.02216461412066068,0.013922322362852861,0.0204570617928834,-0.007360012170813842,-0.010138189437980337,0.0063771945640614495,0.006102184035722711,-0.009066235722841993,0.008755411719623334,0.00782637691113415,-0.007412756391708355,0.00943157455680765,-0.014112637923692077,0.0015312768455051744,-0.0038650618232254903,-0.011791290353252727,-0.006071665099079063,-0.009202918651746357,-0.01032004763218688,0.0035170557821202256,0.008789401820930225,0.018891456160990257,-0.002222339596307422,-0.006584564425284095,0.004645231142208337,-0.0044294425436253995,-0.004144450632964797,-0.00015569735539628626,0.011978266498300204,0.016385919585464023,-0.01116818018882883,0.00943157455680763,-0.010862966489858433,-0.016154853054169305,-0.005439864184565672,-0.0021565942042700904,-0.08194439334417605,-0.07148119919388915,-0.08505223723377747,-0.08528780341979006,-0.10816468256721111,-0.034708914547957805,-0.10492366101204936,-0.10916563827299089,-0.11154643747632763,-0.04748401845879831,-0.05435273864796575,-0.10836530943568089,-0.05831645777896423,-0.06474148427687398,-0.04900229210024836,1.0,-0.01017156001096847,-0.019963507664530658,0.00711764868323812,,0.00711764868323812,,,-0.01715836891484533,0.020434864411614753,0.01854364750459711,0.007642991753108643,0.023083997567044344,0.0017301802825550867,-0.009398397971884992,0.02216461412066088,0.013922322362852787,0.0204570617928835,0.28078717542001946,-0.017543567787644137,0.2992714103942663,-0.07034567129789428,0.002262164399870339,-0.005715012959737742,0.00641740631274163,-0.012351264134282234,-0.0025478602938530694,-0.016594721077774998,-0.007404631364803541,-0.007360012170813838,-0.021341532998983663,-0.004883815531332057,0.0010531485421369723,0.006938001472889537,-0.003780526898449359,-0.005919051246973472,-0.0032840507125772634,0.0063382588233533,0.0063382588233531585,-0.021298740280784746,-0.2393188429073459,-0.4499799460247583,0.29685509425243267,0.28871362186005856,0.048473092616654945,-0.1201363374772656,-0.08023365954948702,-0.11597719613683256,-0.16633424955321663,-0.009606771448664946,0.031196301640689254,-0.35528029559988294
